seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_300242	2960	No terminal repeats	1	11	0.9942	NA	1	1.7183	NA	NA
k127_1073532	6268	No terminal repeats	9	11	0.9935	NA	7	10.0366	F_traW;F_traU;F_trbC;F_trbC;F_traF	NA
k127_4215	1575	No terminal repeats	1	11	0.9932	NA	1	1.7183	NA	NA
k127_20534	3949	No terminal repeats	5	11	0.9926	NA	0	4.5054	NA	NA
k127_180723	3344	No terminal repeats	5	11	0.9924	NA	4	6.4357	F_traL;F_traE;F_traK	NA
k127_456582	2559	No terminal repeats	2	11	0.9918	NA	0	0.9664	NA	NA
k127_418967	5576	No terminal repeats	5	11	0.9916	NA	0	3.3011	NA	NA
k127_1349610	3346	No terminal repeats	3	11	0.9914	NA	0	3.2323	NA	NA
k127_1470643	671	No terminal repeats	2	11	0.9913	NA	1	3.0489	F_traE	NA
k127_751948	340	No terminal repeats	2	11	0.9905	NA	1	3.1819	F_traE	NA
k127_501594	860	No terminal repeats	2	11	0.9905	NA	1	3.2127	T_virB5	NA
k127_1289412	946	No terminal repeats	2	11	0.9902	NA	1	3.0489	F_traE	NA
k127_762893	308	No terminal repeats	1	11	0.9897	NA	1	1.7183	NA	NA
k127_786496	376	No terminal repeats	2	11	0.9891	NA	2	3.2105	F_traL	NA
k127_1149677	519	No terminal repeats	2	11	0.9885	NA	1	3.0489	F_traE	NA
k127_1424965	3261	No terminal repeats	5	11	0.9880	NA	0	2.1973	NA	NA
k127_779719	382	No terminal repeats	1	11	0.9878	NA	1	1.7183	F_traV	NA
k127_457971	353	No terminal repeats	2	11	0.9877	NA	1	3.0489	F_traE	NA
k127_837075	773	No terminal repeats	2	11	0.9874	NA	1	3.1819	F_traE	NA
k127_985644	5964	No terminal repeats	9	11	0.9871	NA	7	10.9722	F_traL;F_traE;F_traK;F_traV;virb4	NA
k127_795984	304	No terminal repeats	1	11	0.9870	NA	1	1.7183	NA	NA
k127_536086	3509	No terminal repeats	4	11	0.9870	NA	0	1.7125	NA	NA
k127_311616	33467	No terminal repeats	33	11	0.9869	NA	0	8.3881	NA	NA
k127_1131818	2981	No terminal repeats	4	11	0.9868	NA	0	2.9401	NA	NA
k127_1141835	2795	No terminal repeats	3	11	0.9867	NA	0	3.7397	NA	NA
k127_879205	483	No terminal repeats	1	11	0.9866	NA	1	1.7183	NA	NA
k127_1180122	523	No terminal repeats	1	11	0.9859	NA	1	1.7183	F_traV	NA
k127_430380	885	No terminal repeats	3	11	0.9859	NA	1	2.9449	F_traF	NA
k127_25791	5930	No terminal repeats	6	11	0.9855	NA	0	3.6265	NA	NA
k127_1436624	2476	No terminal repeats	2	11	0.9848	NA	1	1.0578	NA	NA
k127_226084	5606	No terminal repeats	8	11	0.9845	NA	0	6.8731	NA	NA
k127_1245633	3296	No terminal repeats	3	11	0.9843	NA	0	1.5504	NA	NA
k127_245345	507	No terminal repeats	1	11	0.9842	NA	1	1.7183	NA	NA
