seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_33766	3340	No terminal repeats	3	11	0.9920	NA	0	3.4280	NA	NA
k127_882307	1715	No terminal repeats	3	11	0.9919	NA	1	2.6198	NA	NA
k127_453642	1292	No terminal repeats	1	11	0.9891	NA	1	0.9015	NA	NA
k127_535331	337	No terminal repeats	2	11	0.9875	NA	1	3.0489	F_traE	NA
k127_617501	2111	No terminal repeats	3	11	0.9872	NA	1	1.7183	MOBC	NA
k127_105774	3217	No terminal repeats	5	11	0.9860	NA	0	2.7497	NA	NA
k127_948161	2851	No terminal repeats	5	11	0.9855	NA	0	2.3904	NA	NA
k127_146323	4297	No terminal repeats	4	11	0.9850	NA	1	4.2210	NA	NA
k127_693723	487	No terminal repeats	1	11	0.9847	NA	1	0.9015	NA	NA
k127_911667	3360	No terminal repeats	4	11	0.9840	NA	0	2.7862	NA	NA
k127_528661	3392	No terminal repeats	1	11	0.9837	NA	0	1.5428	NA	NA
k127_434775	2578	No terminal repeats	5	11	0.9830	NA	0	3.3788	NA	NA
k127_559249	536	No terminal repeats	1	11	0.9824	NA	1	1.7183	NA	NA
k127_423967	537	No terminal repeats	2	11	0.9812	NA	1	3.0489	F_traE	NA
k127_52965	704	No terminal repeats	2	11	0.9804	NA	1	2.9099	NA	NA
k127_740620	2869	No terminal repeats	5	11	0.9802	NA	0	0.7195	NA	NA
k127_70192	339	No terminal repeats	1	11	0.9799	NA	1	1.4636	F_traE	NA
k127_21816	2870	No terminal repeats	5	11	0.9799	NA	0	0.9596	NA	NA
k127_236080	3542	No terminal repeats	4	11	0.9789	NA	0	2.9570	NA	NA
k127_359080	2641	No terminal repeats	1	11	0.9787	NA	0	1.7038	NA	NA
k127_325773	336	No terminal repeats	1	11	0.9779	NA	1	1.4636	F_traE	NA
k127_906814	2982	No terminal repeats	3	11	0.9773	NA	0	2.6806	NA	NA
k127_174917	338	No terminal repeats	1	11	0.9762	NA	1	1.5654	NA	NA
k127_122014	467	No terminal repeats	1	11	0.9756	NA	1	1.4636	F_traE	NA
k127_452936	365	No terminal repeats	1	11	0.9749	NA	1	1.4636	F_traE	NA
k127_33521	2870	No terminal repeats	5	11	0.9739	NA	0	1.7183	NA	NA
k127_246830	4052	No terminal repeats	5	11	0.9731	NA	0	3.3880	NA	NA
k127_181332	2790	No terminal repeats	5	11	0.9722	NA	0	1.8810	NA	NA
