seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_356480	3142	No terminal repeats	2	11	0.9919	NA	0	3.1799	NA	NA
k127_306345	1429	No terminal repeats	2	11	0.9911	NA	1	3.0489	F_traE	NA
k127_231600	489	No terminal repeats	1	11	0.9897	NA	1	1.7183	NA	NA
k127_197428	530	No terminal repeats	2	11	0.9886	NA	1	3.0489	F_traE	NA
k127_372810	1485	No terminal repeats	4	11	0.9881	NA	2	3.8166	I_traK	NA
k127_106092	715	No terminal repeats	2	11	0.9871	NA	1	2.9904	F_traE	NA
k127_156000	380	No terminal repeats	1	11	0.9869	NA	1	1.7183	NA	NA
k127_195190	2575	No terminal repeats	2	11	0.9866	NA	0	2.6180	NA	NA
k127_419669	4621	No terminal repeats	4	11	0.9840	NA	1	2.4633	NA	NA
k127_186055	2777	No terminal repeats	3	11	0.9830	NA	0	2.8924	NA	NA
k127_122292	892	No terminal repeats	1	11	0.9824	NA	1	0.8949	NA	NA
k127_279550	931	No terminal repeats	2	11	0.9817	NA	1	2.8953	F_traE	NA
k127_54726	2533	No terminal repeats	4	11	0.9814	NA	0	2.9919	NA	NA
k127_377147	1970	No terminal repeats	1	11	0.9811	NA	1	0.8949	NA	NA
k127_508268	316	No terminal repeats	2	11	0.9807	NA	2	2.5969	T_virB2;T_virB3	NA
k127_377273	497	No terminal repeats	2	11	0.9804	NA	2	2.5969	T_virB3;T_virB2	NA
k127_128124	412	No terminal repeats	1	11	0.9803	NA	1	1.4636	F_traE	NA
k127_539107	320	No terminal repeats	2	11	0.9796	NA	1	2.5932	F_traE	NA
k127_141241	453	No terminal repeats	1	11	0.9780	NA	1	1.4944	T_virB5	NA
k127_370187	387	No terminal repeats	2	11	0.9779	NA	1	2.6405	NA	NA
k127_140572	320	No terminal repeats	2	11	0.9776	NA	1	2.7416	NA	NA
k127_543028	404	No terminal repeats	1	11	0.9768	NA	1	1.7071	NA	NA
k127_436383	516	No terminal repeats	1	11	0.9768	NA	1	1.4636	F_traE	NA
k127_288558	1343	No terminal repeats	1	11	0.9767	NA	1	1.6920	MOBQ	NA
k127_457759	310	No terminal repeats	1	11	0.9766	NA	1	1.4636	F_traE	NA
k127_465519	353	No terminal repeats	1	11	0.9766	NA	1	1.4636	F_traE	NA
k127_428627	2950	No terminal repeats	3	11	0.9763	NA	0	2.7282	NA	NA
k127_414115	830	No terminal repeats	2	11	0.9753	NA	1	1.7183	NA	NA
k127_297637	530	No terminal repeats	1	11	0.9737	NA	1	1.4636	F_traE	NA
k127_318983	787	No terminal repeats	2	11	0.9735	NA	1	2.3366	F_traE	NA
k127_165353	476	No terminal repeats	1	11	0.9717	NA	1	1.4636	F_traE	NA
k127_452031	1227	No terminal repeats	1	11	0.9716	NA	1	1.4636	F_traE	NA
k127_400668	476	No terminal repeats	1	11	0.9711	NA	1	1.4636	F_traE	NA
k127_375094	634	No terminal repeats	1	11	0.9704	NA	1	1.4636	F_traE	NA
k127_479644	1116	No terminal repeats	2	11	0.9695	NA	1	1.0932	NA	NA
k127_372089	311	No terminal repeats	1	11	0.9676	NA	1	1.4636	F_traE	NA
k127_61612	3237	No terminal repeats	7	11	0.9675	NA	0	1.6092	NA	NA
k127_52961	2820	No terminal repeats	2	11	0.9665	NA	0	2.1521	NA	NA
k127_439382	3377	No terminal repeats	4	11	0.9665	NA	0	1.2972	NA	NA
k127_12230	2621	No terminal repeats	3	11	0.9653	NA	0	1.5828	NA	NA
k127_197739	2988	No terminal repeats	4	11	0.9653	NA	0	2.8136	NA	NA
k127_138496	4707	No terminal repeats	5	11	0.9651	NA	0	0.9943	NA	NA
k127_488493	2631	No terminal repeats	3	11	0.9649	NA	0	1.5428	NA	NA
k127_90082	3179	No terminal repeats	3	11	0.9649	NA	0	1.6021	NA	NA
k127_295150	525	No terminal repeats	1	11	0.9642	NA	1	1.7183	NA	NA
k127_430111	1410	No terminal repeats	4	11	0.9638	NA	1	4.2545	F_traE	NA
k127_340715	2926	No terminal repeats	6	11	0.9637	NA	1	2.5589	F_traE	NA
k127_402495	351	No terminal repeats	1	11	0.9632	NA	1	1.4990	MOBC	NA
k127_284208	338	No terminal repeats	1	11	0.9629	NA	1	1.4636	F_traE	NA
k127_74973	583	No terminal repeats	1	11	0.9629	NA	1	1.4636	F_traE	NA
k127_143829	342	No terminal repeats	1	11	0.9621	NA	1	1.4636	F_traE	NA
k127_325581	327	No terminal repeats	1	11	0.9615	NA	1	1.4636	F_traE	NA
k127_377875	1044	No terminal repeats	1	11	0.9612	NA	1	1.4636	F_traE	NA
k127_378454	330	No terminal repeats	1	11	0.9605	NA	1	1.5595	NA	NA
k127_532317	319	No terminal repeats	1	11	0.9605	NA	1	1.4905	T_virB3	NA
k127_14457	407	No terminal repeats	1	11	0.9599	NA	1	1.4636	F_traE	NA
k127_191877	3070	No terminal repeats	6	11	0.9598	NA	1	4.3561	F_traE	NA
k127_412151	537	No terminal repeats	1	11	0.9594	NA	1	1.3816	NA	NA
k127_342748	636	No terminal repeats	1	11	0.9590	NA	1	1.4636	F_traE	NA
k127_235757	448	No terminal repeats	1	11	0.9589	NA	1	0.8949	NA	NA
k127_345570	2957	No terminal repeats	4	11	0.9588	NA	0	1.7183	NA	NA
k127_401566	465	No terminal repeats	1	11	0.9586	NA	1	1.4636	F_traE	NA
k127_508888	392	No terminal repeats	1	11	0.9583	NA	1	1.4636	F_traE	NA
k127_395564	3694	No terminal repeats	4	11	0.9583	NA	1	2.1373	T_virB8	NA
k127_335106	637	No terminal repeats	2	11	0.9576	NA	1	1.4636	F_traE	NA
k127_386422	2623	No terminal repeats	5	11	0.9574	NA	1	3.1819	F_traE	NA
k127_368490	1905	No terminal repeats	2	11	0.9550	NA	1	0.9963	NA	NA
k127_142156	3407	No terminal repeats	3	11	0.9543	NA	0	0.9943	NA	NA
k127_150258	411	No terminal repeats	1	11	0.9541	NA	1	1.4636	F_traE	NA
k127_198361	315	No terminal repeats	1	11	0.9534	NA	1	1.4636	F_traE	NA
k127_404213	1574	No terminal repeats	3	11	0.9529	NA	1	2.5589	F_traE	NA
k127_399494	352	No terminal repeats	1	11	0.9522	NA	1	1.4636	F_traE	NA
k127_38769	3175	No terminal repeats	3	11	0.9514	NA	0	0.9943	NA	NA
k127_337265	4698	No terminal repeats	6	11	0.9511	NA	1	2.7708	F_traE	NA
k127_247770	346	No terminal repeats	1	11	0.9510	NA	1	1.4640	MOBP1	NA
k127_218203	477	No terminal repeats	1	11	0.9502	NA	1	1.4636	F_traE	NA
k127_133685	339	No terminal repeats	1	11	0.9500	NA	1	1.6381	NA	NA
