seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_598682	3294	No terminal repeats	2	11	0.9913	NA	1	1.2665	NA	NA
k127_487104	2805	No terminal repeats	5	11	0.9881	NA	0	3.2159	NA	NA
k127_486374	4284	No terminal repeats	5	11	0.9863	NA	0	3.0836	NA	NA
k127_22919	1649	No terminal repeats	3	11	0.9851	NA	1	0.9974	NA	NA
k127_299420	319	No terminal repeats	1	11	0.9818	NA	1	1.4636	F_traE	NA
k127_383036	744	No terminal repeats	1	11	0.9783	NA	1	1.0578	NA	NA
k127_605651	505	No terminal repeats	1	11	0.9780	NA	1	1.4636	F_traE	NA
k127_483806	635	No terminal repeats	1	11	0.9777	NA	1	1.4636	F_traE	NA
k127_538990	437	No terminal repeats	2	11	0.9772	NA	1	2.7416	NA	NA
k127_11686	1161	No terminal repeats	2	11	0.9761	NA	1	2.5932	F_traE	NA
k127_85706	3651	No terminal repeats	5	11	0.9760	NA	0	2.6197	NA	NA
k127_629481	407	No terminal repeats	1	11	0.9756	NA	1	0.9015	NA	NA
k127_210393	471	No terminal repeats	2	11	0.9753	NA	2	2.5969	T_virB2;T_virB3	NA
k127_76964	534	No terminal repeats	1	11	0.9747	NA	1	1.4636	F_traE	NA
k127_547143	1939	No terminal repeats	2	11	0.9732	NA	1	1.7183	NA	NA
k127_83574	3255	No terminal repeats	3	11	0.9702	NA	1	2.6378	F_traE	NA
k127_132790	552	No terminal repeats	1	11	0.9699	NA	1	1.3764	NA	NA
k127_195199	914	No terminal repeats	1	11	0.9697	NA	1	1.4636	F_traE	NA
k127_552672	632	No terminal repeats	2	11	0.9693	NA	1	2.0042	F_traE	NA
k127_494603	441	No terminal repeats	1	11	0.9681	NA	1	1.5486	NA	NA
k127_57669	556	No terminal repeats	1	11	0.9663	NA	1	1.4636	F_traE	NA
k127_453245	1425	No terminal repeats	2	11	0.9648	NA	1	1.5453	NA	NA
k127_643413	506	No terminal repeats	1	11	0.9645	NA	1	1.5654	NA	NA
k127_599063	3352	No terminal repeats	4	11	0.9628	NA	0	4.3544	NA	NA
k127_118295	580	No terminal repeats	1	11	0.9615	NA	1	1.4636	F_traE	NA
k127_475444	541	No terminal repeats	1	11	0.9604	NA	1	1.4636	F_traE	NA
k127_530279	311	No terminal repeats	1	11	0.9603	NA	1	1.4636	F_traE	NA
k127_172372	447	No terminal repeats	1	11	0.9599	NA	1	1.0578	NA	NA
k127_698817	964	No terminal repeats	1	11	0.9598	NA	1	1.5486	NA	NA
k127_574519	5939	No terminal repeats	6	11	0.9585	NA	0	3.7300	NA	NA
k127_498962	4968	No terminal repeats	6	11	0.9582	NA	0	2.8157	NA	NA
k127_389307	302	No terminal repeats	1	11	0.9581	NA	1	1.4905	T_virB3	NA
k127_18856	343	No terminal repeats	1	11	0.9579	NA	1	1.5486	NA	NA
k127_492954	334	No terminal repeats	1	11	0.9572	NA	1	1.6381	NA	NA
k127_191911	314	No terminal repeats	1	11	0.9571	NA	1	1.4636	F_traE	NA
k127_212156	311	No terminal repeats	1	11	0.9570	NA	1	1.4636	F_traE	NA
k127_469252	423	No terminal repeats	1	11	0.9565	NA	1	1.4636	F_traE	NA
k127_141604	315	No terminal repeats	1	11	0.9557	NA	1	1.4636	F_traE	NA
k127_348911	340	No terminal repeats	1	11	0.9556	NA	1	1.4636	F_traE	NA
k127_460909	353	No terminal repeats	1	11	0.9551	NA	1	0.9015	NA	NA
k127_759885	561	No terminal repeats	1	11	0.9544	NA	1	1.5486	NA	NA
k127_451343	426	No terminal repeats	1	11	0.9544	NA	1	0.9293	NA	NA
k127_634224	501	No terminal repeats	1	11	0.9539	NA	1	1.4636	F_traE	NA
k127_528478	2655	No terminal repeats	4	11	0.9530	NA	0	3.3801	NA	NA
k127_279479	520	No terminal repeats	1	11	0.9527	NA	1	0.9385	NA	NA
k127_688903	364	No terminal repeats	1	11	0.9527	NA	1	1.4636	F_traE	NA
k127_363616	878	No terminal repeats	1	11	0.9522	NA	1	0.9015	NA	NA
k127_606324	393	No terminal repeats	1	11	0.9515	NA	1	1.5486	NA	NA
k127_717251	555	No terminal repeats	1	11	0.9489	NA	1	0.9974	NA	NA
k127_770873	2856	No terminal repeats	5	11	0.9473	NA	0	1.4194	NA	NA
k127_764856	934	No terminal repeats	1	11	0.9473	NA	1	1.5486	NA	NA
