seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_291347	2632	No terminal repeats	3	11	0.9907	NA	3	3.4441	T_virB9;T_virB10;T_virB5	NA
k127_566976	1412	No terminal repeats	2	11	0.9905	NA	1	3.0489	F_traE	NA
k127_26493	2338	No terminal repeats	2	11	0.9870	NA	1	2.0628	F_traE	NA
k127_332108	2714	No terminal repeats	2	11	0.9855	NA	0	2.4051	NA	NA
k127_351303	611	No terminal repeats	2	11	0.9826	NA	1	2.5932	F_traE	NA
k127_491424	368	No terminal repeats	1	11	0.9813	NA	1	1.5453	NA	NA
k127_318326	3668	No terminal repeats	5	11	0.9797	NA	0	2.3413	NA	NA
k127_142586	3667	No terminal repeats	4	11	0.9792	NA	0	2.8136	NA	NA
k127_90948	528	No terminal repeats	1	11	0.9790	NA	1	1.6642	NA	NA
k127_576690	514	No terminal repeats	2	11	0.9776	NA	1	2.6247	F_traE	NA
k127_133824	573	No terminal repeats	1	11	0.9769	NA	1	1.4636	F_traE	NA
k127_66688	2644	No terminal repeats	4	11	0.9767	NA	0	2.4068	NA	NA
k127_540375	2534	No terminal repeats	3	11	0.9764	NA	0	3.0255	NA	NA
k127_253722	413	No terminal repeats	2	11	0.9764	NA	1	2.5932	F_traE	NA
k127_511151	1076	No terminal repeats	1	11	0.9755	NA	1	0.9963	NA	NA
k127_65066	2816	No terminal repeats	5	11	0.9749	NA	0	1.7183	NA	NA
k127_341062	305	No terminal repeats	2	11	0.9747	NA	2	2.4799	T_virB2;T_virB3	NA
k127_553156	471	No terminal repeats	1	11	0.9745	NA	1	1.4636	F_traE	NA
k127_330705	434	No terminal repeats	1	11	0.9744	NA	1	1.4636	F_traE	NA
k127_575350	2608	No terminal repeats	3	11	0.9739	NA	0	2.8136	NA	NA
k127_383562	2044	No terminal repeats	1	11	0.9734	NA	1	1.4636	F_traE	NA
k127_227444	2931	No terminal repeats	3	11	0.9734	NA	0	2.2703	NA	NA
k127_126487	417	No terminal repeats	1	11	0.9719	NA	1	1.4636	F_traE	NA
k127_391596	380	No terminal repeats	1	11	0.9716	NA	1	1.4944	T_virB5	NA
k127_391932	445	No terminal repeats	1	11	0.9701	NA	1	1.4636	F_traE	NA
k127_443495	2542	No terminal repeats	2	11	0.9697	NA	0	2.3977	NA	NA
k127_531651	2524	No terminal repeats	2	11	0.9688	NA	0	1.7183	NA	NA
k127_78541	3130	No terminal repeats	2	11	0.9687	NA	1	1.5180	MOBP1	NA
k127_213752	3545	No terminal repeats	6	11	0.9687	NA	0	2.6719	NA	NA
k127_371451	2614	No terminal repeats	2	11	0.9686	NA	0	1.4808	NA	NA
k127_561806	1141	No terminal repeats	1	11	0.9683	NA	1	1.4636	F_traE	NA
k127_360275	354	No terminal repeats	1	11	0.9673	NA	1	1.4636	F_traE	NA
k127_277191	441	No terminal repeats	1	11	0.9673	NA	1	1.5670	NA	NA
k127_16860	491	No terminal repeats	1	11	0.9671	NA	1	1.4636	F_traE	NA
k127_100564	582	No terminal repeats	1	11	0.9666	NA	1	1.4636	F_traE	NA
k127_248992	316	No terminal repeats	1	11	0.9665	NA	1	0.9172	NA	NA
k127_422145	330	No terminal repeats	1	11	0.9650	NA	1	1.4636	F_traE	NA
k127_259291	2657	No terminal repeats	4	11	0.9642	NA	0	3.8200	NA	NA
k127_506630	909	No terminal repeats	3	11	0.9629	NA	1	2.5686	NA	NA
k127_225031	345	No terminal repeats	2	11	0.9620	NA	2	2.4799	T_virB3;T_virB2	NA
k127_496691	383	No terminal repeats	1	11	0.9609	NA	1	1.4636	F_traE	NA
k127_295327	740	No terminal repeats	1	11	0.9608	NA	1	1.4944	T_virB5	NA
k127_357570	640	No terminal repeats	1	11	0.9606	NA	1	1.4636	F_traE	NA
k127_574484	371	No terminal repeats	1	11	0.9603	NA	1	1.4636	F_traE	NA
