seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_216437	630	No terminal repeats	2	11	0.9896	NA	1	3.0489	F_traE	NA
k127_273638	426	No terminal repeats	2	11	0.9890	NA	1	3.0489	F_traE	NA
k127_245993	654	No terminal repeats	1	11	0.9814	NA	1	1.3764	NA	NA
k127_247864	768	No terminal repeats	1	11	0.9807	NA	1	1.4636	F_traE	NA
k127_57428	4085	No terminal repeats	5	11	0.9786	NA	0	2.4245	NA	NA
k127_45967	3190	No terminal repeats	4	11	0.9773	NA	0	2.3641	NA	NA
k127_111079	382	No terminal repeats	2	11	0.9764	NA	1	2.7416	NA	NA
k127_239136	455	No terminal repeats	1	11	0.9745	NA	1	1.4636	F_traE	NA
k127_110264	408	No terminal repeats	2	11	0.9743	NA	1	2.8953	F_traE	NA
k127_87566	2180	No terminal repeats	2	11	0.9742	NA	1	3.1344	NA	NA
k127_46106	335	No terminal repeats	1	11	0.9718	NA	1	1.4636	F_traE	NA
k127_258260	1527	No terminal repeats	2	11	0.9703	NA	1	2.5932	F_traE	NA
k127_188569	428	No terminal repeats	1	11	0.9695	NA	1	1.4636	F_traE	NA
k127_82634	364	No terminal repeats	1	11	0.9693	NA	1	1.4636	F_traE	NA
k127_109662	366	No terminal repeats	1	11	0.9684	NA	1	1.4636	F_traE	NA
k127_238095	352	No terminal repeats	1	11	0.9657	NA	1	1.5654	NA	NA
k127_52807	527	No terminal repeats	1	11	0.9605	NA	1	1.6689	NA	NA
k127_252047	388	No terminal repeats	1	11	0.9599	NA	1	1.4636	F_traE	NA
k127_205890	308	No terminal repeats	1	11	0.9586	NA	1	1.4636	F_traE	NA
k127_160527	395	No terminal repeats	1	11	0.9510	NA	1	0.9293	NA	NA
k127_116945	755	No terminal repeats	2	11	0.9507	NA	1	3.1344	NA	NA
k127_107108	326	No terminal repeats	1	11	0.9506	NA	1	1.4636	F_traE	NA
k127_196763	461	No terminal repeats	1	11	0.9505	NA	1	1.4636	F_traE	NA
k127_116168	450	No terminal repeats	3	11	0.9498	NA	1	2.7416	NA	NA
k127_155880	499	No terminal repeats	1	11	0.9479	NA	1	1.4640	MOBP1	NA
k127_81986	329	No terminal repeats	1	11	0.9459	NA	1	1.4636	F_traE	NA
k127_185095	361	No terminal repeats	1	11	0.9452	NA	1	1.5223	NA	NA
k127_202931	320	No terminal repeats	1	11	0.9446	NA	1	1.4636	F_traE	NA
k127_55145	3621	No terminal repeats	3	11	0.9308	NA	0	2.4152	NA	NA
