seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_141623	6654	No terminal repeats	6	11	0.9956	NA	1	8.5390	NA	NA
k127_367222	900	No terminal repeats	1	11	0.9949	NA	1	1.7183	NA	NA
k127_702541	6288	No terminal repeats	8	11	0.9945	NA	0	8.6420	NA	NA
k127_555926	2045	No terminal repeats	3	11	0.9944	NA	1	5.1024	NA	NA
k127_688558	2963	No terminal repeats	3	11	0.9941	NA	0	2.9264	NA	NA
k127_736823	2799	No terminal repeats	3	11	0.9940	NA	0	4.2979	NA	NA
k127_67286	6465	No terminal repeats	6	11	0.9934	NA	0	5.5595	NA	NA
k127_18035	4425	No terminal repeats	5	11	0.9933	NA	0	4.7291	NA	NA
k127_544950	4376	No terminal repeats	6	11	0.9930	NA	0	4.5078	NA	NA
k127_769332	4719	No terminal repeats	6	11	0.9930	NA	0	4.2634	NA	NA
k127_740626	520	No terminal repeats	2	11	0.9929	NA	2	3.4366	NA	NA
k127_284502	403	No terminal repeats	2	11	0.9929	NA	2	3.4366	NA	NA
k127_191973	1038	No terminal repeats	2	11	0.9928	NA	1	3.0489	F_traE	NA
k127_649667	2549	No terminal repeats	4	11	0.9914	NA	0	5.0858	NA	NA
k127_176692	304	No terminal repeats	1	11	0.9912	NA	1	1.7183	NA	NA
k127_233062	29190	No terminal repeats	29	11	0.9909	NA	0	16.6527	NA	NA
k127_499960	3099	No terminal repeats	5	11	0.9909	NA	0	1.7183	NA	NA
k127_48056	1073	No terminal repeats	3	11	0.9907	NA	2	3.4366	NA	NA
k127_394584	6497	No terminal repeats	5	11	0.9902	NA	0	1.8469	NA	NA
k127_609124	1677	No terminal repeats	2	11	0.9902	NA	1	3.0489	F_traE	NA
k127_626011	1532	No terminal repeats	3	11	0.9897	NA	2	2.7262	MOBP1	NA
k127_626853	3086	No terminal repeats	4	11	0.9896	NA	0	6.1904	NA	NA
k127_247854	756	No terminal repeats	2	11	0.9894	NA	1	1.9148	NA	NA
k127_414059	3808	No terminal repeats	5	11	0.9887	NA	0	4.3669	NA	NA
k127_583840	2675	No terminal repeats	3	11	0.9887	NA	0	3.5790	NA	NA
k127_440850	1063	No terminal repeats	3	11	0.9884	NA	2	3.4366	NA	NA
k127_183479	2676	No terminal repeats	4	11	0.9880	NA	0	2.8136	NA	NA
k127_521719	351	No terminal repeats	2	11	0.9871	NA	1	3.0489	F_traE	NA
k127_106773	353	No terminal repeats	2	11	0.9871	NA	1	3.0489	F_traE	NA
k127_5645	1373	No terminal repeats	2	11	0.9869	NA	1	3.0353	F_traE	NA
