seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_110447	1412	No terminal repeats	2	11	0.9922	NA	1	3.0489	F_traE	NA
k127_124750	356	No terminal repeats	2	11	0.9886	NA	1	3.0489	F_traE	NA
k127_400492	2559	No terminal repeats	4	11	0.9876	NA	0	3.3961	NA	NA
k127_387787	3259	No terminal repeats	4	11	0.9862	NA	0	1.6760	NA	NA
k127_154343	461	No terminal repeats	2	11	0.9854	NA	1	3.3841	NA	NA
k127_20587	321	No terminal repeats	1	11	0.9810	NA	1	1.6808	MOBQ	NA
k127_382899	407	No terminal repeats	1	4	0.9772	NA	1	1.6941	NA	NA
k127_232219	380	No terminal repeats	1	11	0.9768	NA	1	1.4636	F_traE	NA
k127_265247	427	No terminal repeats	1	11	0.9700	NA	1	1.5486	NA	NA
k127_306460	526	No terminal repeats	1	11	0.9675	NA	1	1.6381	NA	NA
k127_284679	344	No terminal repeats	1	11	0.9675	NA	1	1.4636	F_traE	NA
k127_145682	320	No terminal repeats	1	11	0.9660	NA	1	1.5670	NA	NA
k127_277844	536	No terminal repeats	1	11	0.9632	NA	1	1.4636	F_traE	NA
k127_57832	844	No terminal repeats	1	11	0.9629	NA	1	1.4636	F_traE	NA
k127_223651	341	No terminal repeats	1	11	0.9629	NA	1	1.6000	NA	NA
k127_360049	471	No terminal repeats	1	11	0.9629	NA	1	1.5486	NA	NA
k127_382454	347	No terminal repeats	1	11	0.9616	NA	1	1.4868	T_virB5	NA
k127_114969	327	No terminal repeats	1	11	0.9611	NA	1	1.4636	F_traE	NA
k127_10709	357	No terminal repeats	1	11	0.9611	NA	1	1.4636	F_traE	NA
k127_256284	397	No terminal repeats	1	11	0.9606	NA	1	1.4636	F_traE	NA
k127_412910	312	No terminal repeats	1	11	0.9604	NA	1	1.5223	NA	NA
k127_151736	442	No terminal repeats	1	11	0.9602	NA	1	1.5486	NA	NA
k127_405025	404	No terminal repeats	1	11	0.9599	NA	1	1.4636	F_traE	NA
k127_170560	565	No terminal repeats	1	11	0.9593	NA	1	1.5486	NA	NA
k127_84474	342	No terminal repeats	1	11	0.9585	NA	1	1.4636	F_traE	NA
k127_240902	336	No terminal repeats	1	11	0.9581	NA	1	1.6381	NA	NA
k127_311373	455	No terminal repeats	1	11	0.9581	NA	1	1.6642	NA	NA
k127_330088	331	No terminal repeats	1	11	0.9571	NA	1	1.5486	NA	NA
k127_404715	410	No terminal repeats	1	11	0.9567	NA	1	1.4688	NA	NA
k127_277516	357	No terminal repeats	1	11	0.9562	NA	1	1.5486	NA	NA
k127_47600	440	No terminal repeats	1	11	0.9553	NA	1	1.4644	NA	NA
k127_263147	553	No terminal repeats	1	11	0.9548	NA	1	1.5486	NA	NA
k127_350750	302	No terminal repeats	1	11	0.9544	NA	1	1.4636	F_traE	NA
k127_44757	378	No terminal repeats	1	11	0.9535	NA	1	1.4636	F_traE	NA
k127_316970	421	No terminal repeats	1	11	0.9528	NA	1	1.4636	F_traE	NA
k127_412543	451	No terminal repeats	1	11	0.9524	NA	1	0.9372	NA	NA
k127_86159	335	No terminal repeats	1	11	0.9504	NA	1	1.4636	F_traE	NA
k127_356058	381	No terminal repeats	1	11	0.9503	NA	1	1.4636	F_traE	NA
k127_427299	488	No terminal repeats	1	11	0.9488	NA	1	1.4688	NA	NA
k127_423449	458	No terminal repeats	1	11	0.9472	NA	1	1.5486	NA	NA
k127_263168	485	No terminal repeats	1	11	0.9462	NA	1	1.6015	NA	NA
k127_287384	408	No terminal repeats	1	11	0.9444	NA	1	1.5223	NA	NA
k127_410562	515	No terminal repeats	1	11	0.9418	NA	1	1.4636	F_traE	NA
k127_88359	617	No terminal repeats	1	11	0.9415	NA	1	1.4636	F_traE	NA
k127_143317	394	No terminal repeats	1	11	0.9401	NA	1	1.4636	F_traE	NA
k127_410882	839	No terminal repeats	1	11	0.9391	NA	1	1.4688	NA	NA
k127_180591	447	No terminal repeats	1	11	0.9388	NA	1	1.3816	NA	NA
k127_181512	3371	No terminal repeats	3	11	0.9364	NA	0	1.8181	NA	NA
k127_420827	559	No terminal repeats	1	11	0.9342	NA	1	1.4636	F_traE	NA
k127_79302	615	No terminal repeats	1	11	0.9303	NA	1	1.4688	NA	NA
k127_267148	392	No terminal repeats	1	11	0.9251	NA	1	1.5789	NA	NA
k127_172177	320	No terminal repeats	1	11	0.9204	NA	1	1.5223	NA	NA
k127_282967	318	No terminal repeats	1	11	0.9187	NA	1	1.4636	F_traE	NA
k127_83577	422	No terminal repeats	1	11	0.9133	NA	1	1.1044	NA	NA
k127_41918	474	No terminal repeats	2	11	0.9125	NA	1	1.5654	NA	NA
k127_67799	353	No terminal repeats	1	11	0.9124	NA	1	1.5789	NA	NA
k127_121038	418	No terminal repeats	2	11	0.9114	NA	1	1.5654	NA	NA
k127_212427	724	No terminal repeats	2	11	0.9104	NA	1	1.5486	NA	NA
k127_69815	367	No terminal repeats	1	11	0.9102	NA	1	1.1044	NA	NA
k127_211290	968	No terminal repeats	3	11	0.9090	NA	1	2.7416	NA	NA
k127_187226	569	No terminal repeats	1	11	0.9072	NA	1	1.4688	NA	NA
k127_224413	808	No terminal repeats	2	11	0.9065	NA	1	1.7183	NA	NA
k127_390769	1294	No terminal repeats	2	11	0.9063	NA	1	1.6015	NA	NA
k127_159416	2859	No terminal repeats	5	11	0.9004	NA	0	1.3427	NA	NA
k127_262550	2959	No terminal repeats	3	11	0.8989	NA	0	1.6263	NA	NA
k127_36609	329	No terminal repeats	2	11	0.8849	NA	1	1.4636	F_traE	NA
k127_175635	2769	No terminal repeats	3	11	0.8847	NA	0	1.6801	NA	NA
k127_152323	2721	No terminal repeats	5	11	0.8829	NA	0	1.5176	NA	NA
k127_286804	348	No terminal repeats	1	11	0.8821	NA	1	1.0188	T_virB8	NA
k127_203590	969	No terminal repeats	2	11	0.8731	NA	1	1.4688	NA	NA
k127_393984	310	No terminal repeats	1	11	0.8713	NA	1	1.5789	NA	NA
k127_201193	1338	No terminal repeats	2	11	0.8657	NA	1	1.4636	F_traE	NA
k127_372385	305	No terminal repeats	1	11	0.8613	NA	1	1.5789	NA	NA
k127_363721	3445	No terminal repeats	5	11	0.8575	NA	0	2.2179	NA	NF012171
k127_231909	847	No terminal repeats	1	11	0.8561	NA	1	1.3816	NA	NA
k127_333751	311	No terminal repeats	1	11	0.8535	NA	1	0.9746	T_virB10	NA
k127_402891	642	No terminal repeats	2	11	0.8518	NA	1	1.2067	T_virB5	NA
k127_130208	413	No terminal repeats	2	11	0.8462	NA	1	1.5223	NA	NA
k127_102457	361	No terminal repeats	1	11	0.8437	NA	1	1.2067	T_virB5	NA
k127_360510	2774	No terminal repeats	3	11	0.8277	NA	0	1.7183	NA	NA
k127_55529	344	No terminal repeats	1	11	0.8271	NA	1	1.3397	T_virB8	NA
k127_212909	311	No terminal repeats	1	11	0.8137	NA	1	0.9672	NA	NA
k127_320568	328	No terminal repeats	1	11	0.8110	NA	1	1.1471	T_virB6	NA
k127_218790	2745	No terminal repeats	4	11	0.8108	NA	0	0.7294	NA	NA
k127_43443	568	No terminal repeats	2	11	0.8089	NA	1	0.9963	NA	NA
k127_106137	2721	No terminal repeats	4	11	0.8066	NA	0	1.3427	NA	NA
k127_365957	312	No terminal repeats	1	11	0.8060	NA	1	0.9672	NA	NA
k127_277369	3364	No terminal repeats	5	11	0.7977	NA	0	0.8268	NA	NA
k127_312358	953	No terminal repeats	2	11	0.7957	NA	1	1.3397	T_virB8	NA
k127_135709	305	No terminal repeats	1	11	0.7930	NA	1	1.3397	T_virB8	NA
k127_190426	301	No terminal repeats	1	11	0.7902	NA	1	1.3288	T_virB6	NA
k127_140264	1061	No terminal repeats	2	11	0.7719	NA	1	1.5111	NA	NA
k127_992	2817	No terminal repeats	3	11	0.7690	NA	0	0.5493	NA	NA
k127_228743	360	No terminal repeats	1	11	0.7676	NA	1	1.3148	T_virB8	NA
k127_16898	2764	No terminal repeats	3	11	0.7665	NA	0	0.3595	NA	NA
k127_181265	2931	No terminal repeats	2	11	0.7652	NA	0	0.9943	NA	NA
k127_106863	741	No terminal repeats	1	11	0.7576	NA	1	0.9672	NA	NA
k127_3854	3124	No terminal repeats	6	11	0.7555	NA	0	0.4956	NA	NA
k127_941	2725	No terminal repeats	2	11	0.7530	NA	1	1.6381	NA	NA
k127_416868	440	No terminal repeats	2	11	0.7455	NA	1	1.4138	NA	NA
k127_353657	384	No terminal repeats	1	11	0.7401	NA	1	1.3243	NA	NA
k127_380229	485	No terminal repeats	1	11	0.7241	NA	1	1.0073	T_virB9	NA
k127_103020	356	No terminal repeats	1	11	0.7215	NA	1	1.0188	T_virB8	NA
k127_266860	459	No terminal repeats	1	11	0.7174	NA	1	1.3243	NA	NA
k127_300186	3013	No terminal repeats	5	11	0.7142	NA	0	0.1789	NA	NA
k127_102041	457	No terminal repeats	2	11	0.7014	NA	1	1.5789	NA	NA
k127_308651	345	No terminal repeats	1	11	0.7009	NA	1	0.9672	NA	NA
