seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_426169	2521	No terminal repeats	3	11	0.9956	NA	0	4.3669	NA	NA
k127_734865	3829	No terminal repeats	3	11	0.9944	NA	0	3.5790	NA	NA
k127_199460	3503	No terminal repeats	4	11	0.9943	NA	0	3.5983	NA	NA
k127_411378	1095	No terminal repeats	2	11	0.9943	NA	2	2.5500	MOBP1	NA
k127_168095	1843	No terminal repeats	3	11	0.9941	NA	2	3.1610	NA	NA
k127_655441	539	No terminal repeats	2	11	0.9936	NA	2	3.4366	NA	NA
k127_78342	3192	No terminal repeats	2	11	0.9935	NA	0	3.0300	NA	NA
k127_440602	1213	No terminal repeats	3	11	0.9935	NA	1	5.1024	NA	NA
k127_882775	390	No terminal repeats	2	11	0.9930	NA	2	3.4366	NA	NA
k127_396810	354	No terminal repeats	1	11	0.9928	NA	1	1.7183	NA	NA
k127_640318	3990	No terminal repeats	3	11	0.9928	NA	0	4.0906	NA	NA
k127_71884	516	No terminal repeats	1	11	0.9924	NA	1	1.7183	T_virB2	NA
k127_585725	362	No terminal repeats	2	11	0.9923	NA	2	3.4366	NA	NA
k127_940167	4694	No terminal repeats	8	11	0.9922	NA	0	2.0593	NA	NA
k127_833977	468	No terminal repeats	1	11	0.9920	NA	1	1.7183	NA	NA
k127_35170	2940	No terminal repeats	5	11	0.9919	NA	0	3.5790	NA	NA
k127_580004	690	No terminal repeats	2	11	0.9918	NA	2	3.4366	T_virB3;T_virB2	NA
k127_335764	758	No terminal repeats	2	11	0.9918	NA	1	2.8903	NA	NA
k127_280179	671	No terminal repeats	2	11	0.9917	NA	2	2.8392	MOBQ	NA
k127_431199	2978	No terminal repeats	5	11	0.9916	NA	0	3.1163	NA	NA
k127_579186	404	No terminal repeats	1	11	0.9915	NA	1	1.7183	NA	NA
k127_682779	370	No terminal repeats	2	11	0.9915	NA	2	3.4366	NA	NA
k127_285004	306	No terminal repeats	1	11	0.9914	NA	1	1.7183	NA	NA
k127_678299	387	No terminal repeats	1	11	0.9912	NA	1	1.7183	NA	NA
k127_735427	451	No terminal repeats	1	11	0.9912	NA	1	1.7183	NA	NA
k127_597997	370	No terminal repeats	1	11	0.9912	NA	1	1.7183	T_virB2	NA
k127_499076	686	No terminal repeats	1	11	0.9910	NA	1	1.7183	NA	NA
k127_690138	450	No terminal repeats	1	11	0.9909	NA	1	1.7183	NA	NA
k127_101773	725	No terminal repeats	2	11	0.9907	NA	1	2.8723	NA	NA
k127_246245	311	No terminal repeats	1	11	0.9904	NA	1	1.7183	NA	NA
k127_875190	659	No terminal repeats	2	11	0.9903	NA	1	2.8723	NA	NA
k127_380179	325	No terminal repeats	1	11	0.9902	NA	1	1.7183	NA	NA
k127_4878	455	No terminal repeats	1	11	0.9901	NA	1	1.7183	NA	NA
k127_467956	5641	No terminal repeats	7	11	0.9901	NA	0	1.8607	NA	NA
k127_31439	410	No terminal repeats	2	11	0.9901	NA	2	3.0331	T_virB8	NA
k127_617087	562	No terminal repeats	1	11	0.9898	NA	1	1.7183	NA	NA
