seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_494839	431	No terminal repeats	1	11	0.9903	NA	1	1.7183	MOBF	NA
k127_493335	15440	No terminal repeats	15	11	0.9871	NA	1	0.7901	MOBQ	NA
k127_538125	349	No terminal repeats	1	11	0.9870	NA	1	1.7183	B_traI	NA
k127_484433	778	No terminal repeats	1	11	0.9770	NA	1	0.9974	NA	NA
k127_63774	402	No terminal repeats	1	11	0.9759	NA	1	1.4636	F_traE	NA
k127_285852	602	No terminal repeats	1	11	0.9756	NA	1	1.4636	F_traE	NA
k127_552920	352	No terminal repeats	1	11	0.9749	NA	1	1.4636	F_traE	NA
k127_182187	334	No terminal repeats	1	11	0.9741	NA	1	1.4636	F_traE	NA
k127_404117	775	No terminal repeats	3	11	0.9727	NA	1	3.1819	F_traE	NA
k127_130901	332	No terminal repeats	1	11	0.9725	NA	1	1.4636	F_traE	NA
k127_274371	672	No terminal repeats	1	11	0.9705	NA	1	1.4636	F_traE	NA
k127_551537	366	No terminal repeats	1	11	0.9688	NA	1	1.4636	F_traE	NA
k127_346881	707	No terminal repeats	1	11	0.9674	NA	1	1.4636	F_traE	NA
k127_353429	408	No terminal repeats	1	11	0.9666	NA	1	1.5486	NA	NA
k127_19359	644	No terminal repeats	1	11	0.9661	NA	1	1.5486	NA	NA
k127_604689	659	No terminal repeats	1	11	0.9659	NA	1	1.4636	F_traE	NA
k127_26063	343	No terminal repeats	1	11	0.9645	NA	1	1.4636	F_traE	NA
k127_12047	390	No terminal repeats	1	11	0.9622	NA	1	1.4636	F_traE	NA
k127_404985	342	No terminal repeats	1	11	0.9602	NA	1	1.4636	F_traE	NA
k127_6493	550	No terminal repeats	1	11	0.9598	NA	1	0.9015	NA	NA
k127_100327	312	No terminal repeats	1	11	0.9586	NA	1	1.4636	F_traE	NA
k127_163928	428	No terminal repeats	1	11	0.9575	NA	1	1.4636	F_traE	NA
k127_544022	310	No terminal repeats	1	11	0.9567	NA	1	1.4636	F_traE	NA
k127_234649	305	No terminal repeats	1	11	0.9566	NA	1	1.4636	F_traE	NA
k127_279391	485	No terminal repeats	1	11	0.9545	NA	1	1.5486	NA	NA
k127_29005	2742	No terminal repeats	2	11	0.9529	NA	0	1.5828	NA	NA
k127_194108	730	No terminal repeats	1	11	0.9518	NA	1	1.6381	NA	NA
k127_521340	470	No terminal repeats	1	11	0.9516	NA	1	1.4636	F_traE	NA
k127_254751	1479	No terminal repeats	1	11	0.9510	NA	1	1.4636	F_traE	NA
k127_563044	415	No terminal repeats	1	11	0.9509	NA	1	1.0515	NA	NA
k127_354164	319	No terminal repeats	1	11	0.9496	NA	1	1.5111	NA	NA
k127_288452	438	No terminal repeats	1	11	0.9491	NA	1	0.9015	NA	NA
k127_455635	343	No terminal repeats	1	11	0.9483	NA	1	1.4636	F_traE	NA
k127_502935	368	No terminal repeats	1	11	0.9470	NA	1	0.9015	NA	NA
k127_136462	343	No terminal repeats	1	11	0.9461	NA	1	0.9015	NA	NA
k127_495308	656	No terminal repeats	1	11	0.9452	NA	1	1.4636	F_traE	NA
k127_363601	454	No terminal repeats	1	11	0.9426	NA	1	0.9293	NA	NA
k127_471552	406	No terminal repeats	1	11	0.9426	NA	1	1.5486	NA	NA
k127_341790	529	No terminal repeats	1	11	0.9423	NA	1	0.9015	NA	NA
k127_52683	910	No terminal repeats	1	11	0.9401	NA	1	1.4636	F_traE	NA
k127_160553	3742	No terminal repeats	3	11	0.9392	NA	0	0.7788	NA	NA
k127_134576	567	No terminal repeats	1	11	0.9391	NA	1	0.9015	NA	NA
k127_359707	535	No terminal repeats	1	11	0.9386	NA	1	1.4688	NA	NA
k127_596367	636	No terminal repeats	1	11	0.9385	NA	1	1.0515	NA	NA
k127_301070	350	No terminal repeats	1	11	0.9365	NA	1	1.5111	NA	NA
k127_325314	384	No terminal repeats	1	11	0.9352	NA	1	1.4636	F_traE	NA
k127_151258	451	No terminal repeats	1	11	0.9343	NA	1	1.5111	NA	NA
k127_428975	507	No terminal repeats	1	11	0.9337	NA	1	1.3243	NA	NA
k127_377541	332	No terminal repeats	1	11	0.9330	NA	1	1.4644	NA	NA
k127_83815	410	No terminal repeats	1	11	0.9329	NA	1	0.9015	NA	NA
k127_119276	451	No terminal repeats	1	11	0.9320	NA	1	1.4636	F_traE	NA
k127_608919	615	No terminal repeats	1	11	0.9309	NA	1	0.9015	NA	NA
k127_426194	2067	No terminal repeats	3	11	0.9308	NA	1	1.4636	F_traE	NA
k127_41387	416	No terminal repeats	1	11	0.9301	NA	1	1.4688	NA	NA
k127_474889	1280	No terminal repeats	3	11	0.9297	NA	2	2.9367	MOBP1	NA
k127_68441	475	No terminal repeats	1	11	0.9296	NA	1	0.9015	NA	NA
k127_88691	403	No terminal repeats	1	11	0.9294	NA	1	1.0515	NA	NA
k127_339038	324	No terminal repeats	2	11	0.9289	NA	1	1.4636	F_traE	NA
k127_117129	447	No terminal repeats	2	11	0.9269	NA	1	1.9531	F_traE	NA
k127_520103	5258	No terminal repeats	6	11	0.9255	NA	0	1.4126	NA	NA
k127_140115	610	No terminal repeats	1	11	0.9254	NA	1	1.0515	NA	NA
k127_72385	531	No terminal repeats	1	11	0.9245	NA	1	1.4688	NA	NA
k127_290214	346	No terminal repeats	1	11	0.9204	NA	1	0.9015	NA	NA
k127_175432	441	No terminal repeats	1	11	0.9191	NA	1	1.4636	F_traE	NA
k127_123072	972	No terminal repeats	1	11	0.9177	NA	1	1.5486	NA	NA
k127_560028	1490	No terminal repeats	2	11	0.9141	NA	1	1.4636	F_traE	NA
k127_302249	1464	No terminal repeats	2	11	0.9104	NA	1	1.3126	NA	NA
k127_61602	5127	No terminal repeats	8	11	0.9102	NA	0	2.4698	NA	NA
k127_192267	1804	No terminal repeats	2	11	0.9098	NA	1	1.4636	F_traE	NA
k127_272814	2149	No terminal repeats	2	11	0.9075	NA	1	1.4636	F_traE	NA
k127_505478	512	No terminal repeats	1	11	0.9068	NA	1	1.1426	NA	NA
k127_385076	309	No terminal repeats	1	11	0.9052	NA	1	1.1169	NA	NA
k127_98672	1296	No terminal repeats	2	11	0.8996	NA	1	1.5486	NA	NA
k127_188255	2519	No terminal repeats	2	11	0.8945	NA	0	0.1706	NA	NA
k127_213703	3059	No terminal repeats	3	11	0.8884	NA	0	0.7135	NA	NA
k127_383994	3429	No terminal repeats	6	11	0.8835	NA	0	0.2687	NA	NA
