seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_150460	2751	No terminal repeats	2	11	0.9937	NA	0	1.8092	NA	NA
k127_325224	535	No terminal repeats	2	11	0.9917	NA	2	3.4366	NA	NA
k127_250220	351	No terminal repeats	2	11	0.9897	NA	1	3.0489	F_traE	NA
k127_141102	7981	No terminal repeats	9	11	0.9896	NA	0	4.5827	NA	NA
k127_258557	369	No terminal repeats	1	11	0.9877	NA	1	1.7183	NA	NA
k127_482032	470	No terminal repeats	1	11	0.9874	NA	1	1.7183	NA	NA
k127_625213	399	No terminal repeats	1	11	0.9873	NA	1	1.7183	NA	NA
k127_428522	835	No terminal repeats	1	11	0.9873	NA	1	1.7183	NA	NA
k127_230257	3800	No terminal repeats	4	11	0.9842	NA	1	1.7183	NA	NA
k127_150039	535	No terminal repeats	1	11	0.9827	NA	1	1.7183	MOBQ	NA
k127_188906	799	No terminal repeats	1	11	0.9819	NA	1	1.7183	NA	NA
k127_351860	357	No terminal repeats	2	11	0.9802	NA	1	2.7416	NA	NA
k127_39372	491	No terminal repeats	1	11	0.9789	NA	1	1.4935	T_virB8	NA
k127_315576	501	No terminal repeats	1	11	0.9788	NA	1	1.4636	F_traE	NA
k127_451334	366	No terminal repeats	1	11	0.9786	NA	1	1.4636	F_traE	NA
k127_41410	529	No terminal repeats	1	11	0.9783	NA	1	1.6808	MOBQ	NA
k127_103697	317	No terminal repeats	1	11	0.9771	NA	1	1.4636	F_traE	NA
k127_305816	2534	No terminal repeats	6	11	0.9765	NA	0	1.0226	NA	NA
k127_53370	364	No terminal repeats	1	11	0.9758	NA	1	1.4636	F_traE	NA
k127_244653	381	No terminal repeats	1	11	0.9747	NA	1	1.4636	F_traE	NA
k127_126260	326	No terminal repeats	1	11	0.9740	NA	1	1.4636	F_traE	NA
k127_507949	410	No terminal repeats	1	11	0.9739	NA	1	1.4636	F_traE	NA
k127_69758	642	No terminal repeats	1	11	0.9730	NA	1	1.6642	NA	NA
k127_562078	600	No terminal repeats	1	11	0.9707	NA	1	1.4636	F_traE	NA
k127_504416	499	No terminal repeats	1	11	0.9706	NA	1	1.4636	F_traE	NA
k127_608616	758	No terminal repeats	3	11	0.9694	NA	1	3.0489	F_traE	NA
k127_419038	440	No terminal repeats	1	11	0.9680	NA	1	1.5486	NA	NA
k127_300809	543	No terminal repeats	1	11	0.9664	NA	1	1.4636	F_traE	NA
k127_290413	333	No terminal repeats	1	11	0.9641	NA	1	1.4905	T_virB3	NA
k127_179735	343	No terminal repeats	1	11	0.9633	NA	1	0.9172	NA	NA
k127_276140	507	No terminal repeats	1	11	0.9627	NA	1	1.6000	NA	NA
k127_319718	1503	No terminal repeats	1	11	0.9621	NA	1	1.4636	F_traE	NA
k127_361501	434	No terminal repeats	1	11	0.9619	NA	1	1.5486	NA	NA
k127_10208	305	No terminal repeats	1	11	0.9608	NA	1	1.4636	F_traE	NA
k127_154931	932	No terminal repeats	1	11	0.9605	NA	1	1.5486	NA	NA
k127_1314	397	No terminal repeats	1	11	0.9598	NA	1	1.6941	NA	NA
k127_519740	544	No terminal repeats	1	11	0.9595	NA	1	1.5486	NA	NA
k127_208814	321	No terminal repeats	1	11	0.9587	NA	1	1.4636	F_traE	NA
k127_185168	1420	No terminal repeats	1	11	0.9565	NA	1	1.5486	NA	NA
k127_374992	485	No terminal repeats	1	11	0.9561	NA	1	1.5486	NA	NA
k127_324951	434	No terminal repeats	1	11	0.9559	NA	1	1.4688	NA	NA
k127_47577	339	No terminal repeats	1	11	0.9555	NA	1	1.4636	F_traE	NA
k127_202300	303	No terminal repeats	1	11	0.9553	NA	1	1.5223	NA	NA
k127_18217	348	No terminal repeats	1	11	0.9548	NA	1	1.5486	NA	NA
k127_580674	335	No terminal repeats	1	11	0.9541	NA	1	1.4905	T_virB6	NA
k127_595423	398	No terminal repeats	1	11	0.9538	NA	1	1.6659	NA	NA
k127_477388	2991	No terminal repeats	3	11	0.9536	NA	0	1.6435	NA	NF000088
k127_353454	316	No terminal repeats	1	11	0.9536	NA	1	1.5223	NA	NA
k127_315734	403	No terminal repeats	1	11	0.9531	NA	1	1.6381	NA	NA
k127_188994	303	No terminal repeats	1	11	0.9530	NA	1	1.4636	F_traE	NA
k127_588726	509	No terminal repeats	1	11	0.9527	NA	1	1.4636	F_traE	NA
k127_552558	1051	No terminal repeats	1	11	0.9522	NA	1	1.4688	NA	NA
k127_136337	2803	No terminal repeats	3	11	0.9513	NA	0	1.5791	NA	NA
k127_133716	359	No terminal repeats	1	11	0.9512	NA	1	1.4636	F_traE	NA
k127_182252	346	No terminal repeats	1	11	0.9496	NA	1	1.5595	NA	NA
k127_39721	593	No terminal repeats	1	11	0.9492	NA	1	1.6381	NA	NA
k127_582543	886	No terminal repeats	1	11	0.9490	NA	1	1.6252	T_virB8	NA
k127_259730	436	No terminal repeats	1	11	0.9488	NA	1	1.4636	F_traE	NA
k127_491645	349	No terminal repeats	1	11	0.9486	NA	1	1.4636	F_traE	NA
k127_450609	2785	No terminal repeats	4	11	0.9460	NA	0	1.5364	NA	NA
k127_82827	2674	No terminal repeats	4	11	0.9446	NA	0	2.9168	NA	NA
k127_523505	345	No terminal repeats	1	11	0.9444	NA	1	1.4636	F_traE	NA
k127_31862	1749	No terminal repeats	3	11	0.9443	NA	1	3.1221	NA	NA
k127_132581	934	No terminal repeats	1	11	0.9443	NA	1	1.5111	NA	NA
k127_217955	2639	No terminal repeats	5	11	0.9441	NA	0	0.9428	NA	NA
k127_53495	334	No terminal repeats	1	11	0.9405	NA	1	1.4636	F_traE	NA
k127_214705	351	No terminal repeats	1	11	0.9401	NA	1	1.5223	NA	NA
k127_126646	570	No terminal repeats	1	11	0.9398	NA	1	1.6000	NA	NA
k127_355630	775	No terminal repeats	1	11	0.9396	NA	1	1.5486	NA	NA
k127_409941	351	No terminal repeats	1	11	0.9396	NA	1	1.3243	NA	NA
k127_623816	658	No terminal repeats	1	11	0.9392	NA	1	1.6015	NA	NA
k127_443632	355	No terminal repeats	1	11	0.9348	NA	1	1.1679	NA	NA
k127_127738	3311	No terminal repeats	4	11	0.9341	NA	0	1.6801	NA	NA
k127_495400	1781	No terminal repeats	2	11	0.9309	NA	1	0.9963	NA	NA
k127_191276	401	No terminal repeats	1	11	0.9304	NA	1	1.6381	NA	NA
k127_105410	3380	No terminal repeats	7	11	0.9304	NA	0	1.2607	NA	NA
k127_600617	347	No terminal repeats	1	11	0.9303	NA	1	1.4636	F_traE	NA
k127_513815	385	No terminal repeats	1	11	0.9302	NA	1	1.1540	NA	NA
k127_581709	1030	No terminal repeats	3	11	0.9284	NA	1	1.5486	NA	NA
k127_539158	2688	No terminal repeats	3	11	0.9271	NA	2	3.1610	NA	NA
k127_336409	4294	No terminal repeats	7	11	0.9259	NA	0	1.2226	NA	NA
k127_595656	862	No terminal repeats	3	11	0.9229	NA	1	1.4636	F_traE	NA
k127_200188	3432	No terminal repeats	7	11	0.9196	NA	0	1.5656	NA	NA
k127_444042	396	No terminal repeats	1	11	0.9174	NA	1	1.4688	NA	NA
k127_548226	325	No terminal repeats	1	11	0.9158	NA	1	1.3397	T_virB8	NA
k127_149977	1472	No terminal repeats	2	11	0.9146	NA	1	1.4688	NA	NA
k127_567428	2802	No terminal repeats	2	11	0.9108	NA	0	1.1716	NA	NA
k127_175866	340	No terminal repeats	1	11	0.9093	NA	1	1.3816	NA	NA
k127_415229	333	No terminal repeats	1	11	0.9078	NA	1	1.5789	NA	NA
k127_183949	392	No terminal repeats	1	11	0.9070	NA	1	0.9172	NA	NA
k127_176668	434	No terminal repeats	1	11	0.9064	NA	1	1.0621	MOBP1	NA
k127_36559	473	No terminal repeats	1	11	0.9053	NA	1	1.5223	NA	NA
k127_216016	6293	No terminal repeats	7	11	0.9047	NA	0	2.5924	NA	NA
k127_100623	2620	No terminal repeats	4	11	0.9038	NA	0	1.2615	NA	NA
k127_143935	3532	No terminal repeats	7	11	0.9007	NA	0	0.6904	NA	NA
k127_640410	3614	No terminal repeats	5	11	0.8995	NA	0	0.6360	NA	NA
k127_401986	365	No terminal repeats	2	11	0.8981	NA	1	1.4636	F_traE	NA
k127_451012	3849	No terminal repeats	5	11	0.8960	NA	0	1.1149	NA	NA
k127_432497	684	No terminal repeats	2	11	0.8941	NA	1	1.2265	T_virB5	NA
k127_621201	4898	No terminal repeats	6	11	0.8939	NA	0	2.1128	NA	NA
k127_504684	3563	No terminal repeats	3	11	0.8917	NA	0	0.7139	NA	NA
k127_401805	4382	No terminal repeats	9	11	0.8909	NA	0	0.7104	NA	NA
k127_414753	3064	No terminal repeats	4	11	0.8872	NA	0	1.1987	NA	NA
k127_239850	305	No terminal repeats	2	11	0.8858	NA	1	1.6252	T_virB8	NA
k127_372430	4752	No terminal repeats	6	11	0.8856	NA	0	0.5969	NA	NA
k127_393411	315	No terminal repeats	1	11	0.8814	NA	1	1.5789	NA	NA
k127_45192	311	No terminal repeats	1	11	0.8807	NA	1	1.1169	NA	NA
k127_153135	5960	No terminal repeats	7	11	0.8807	NA	0	2.0364	NA	NA
