seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_311483	3477	No terminal repeats	3	11	0.9885	NA	0	2.8514	NA	NA
k127_85598	656	No terminal repeats	1	11	0.9882	NA	1	1.7183	T_virB6	NA
k127_208313	3465	No terminal repeats	5	11	0.9873	NA	0	4.0125	NA	NA
k127_315512	305	No terminal repeats	1	11	0.9869	NA	1	1.7183	NA	NA
k127_180102	409	No terminal repeats	1	11	0.9865	NA	1	1.7183	T_virB6	NA
k127_53530	2990	No terminal repeats	6	11	0.9865	NA	0	1.4471	NA	NA
k127_324907	4852	No terminal repeats	7	11	0.9861	NA	0	5.3514	NA	NA
k127_230527	305	No terminal repeats	1	11	0.9858	NA	1	1.7183	NA	NA
k127_334120	4444	No terminal repeats	8	11	0.9855	NA	0	1.7183	NA	NA
k127_286774	324	No terminal repeats	2	11	0.9823	NA	1	2.7114	F_traE	NA
k127_297621	410	No terminal repeats	1	11	0.9818	NA	1	1.7183	NA	NA
k127_181863	472	No terminal repeats	2	11	0.9814	NA	1	2.5932	F_traE	NA
k127_370993	2586	No terminal repeats	4	11	0.9813	NA	0	1.5717	NA	NA
k127_327976	4655	No terminal repeats	10	11	0.9805	NA	0	2.5257	NA	NA
k127_172714	4900	No terminal repeats	5	11	0.9793	NA	0	3.6412	NA	NA
k127_90960	720	No terminal repeats	2	11	0.9790	NA	1	2.7114	F_traE	NA
k127_19815	2726	No terminal repeats	6	11	0.9776	NA	0	0.7140	NA	NA
k127_229380	3379	No terminal repeats	4	11	0.9775	NA	0	0.5067	NA	NA
k127_73522	10955	No terminal repeats	8	11	0.9754	NA	0	5.4779	NA	NA
k127_263032	6143	No terminal repeats	10	11	0.9748	NA	0	2.7980	NA	NA
k127_86697	1532	No terminal repeats	2	11	0.9745	NA	1	1.5622	NA	NA
k127_168026	3848	No terminal repeats	5	11	0.9725	NA	0	4.1196	NA	NA
k127_301857	760	No terminal repeats	1	11	0.9699	NA	1	1.4640	MOBP1	NA
k127_218631	581	No terminal repeats	1	11	0.9690	NA	1	1.4636	F_traE	NA
k127_74275	439	No terminal repeats	1	11	0.9669	NA	1	1.5486	NA	NA
k127_74269	3557	No terminal repeats	3	11	0.9666	NA	1	1.5622	NA	NA
k127_314764	348	No terminal repeats	2	11	0.9649	NA	2	2.2801	T_virB2;T_virB3	NA
k127_95555	407	No terminal repeats	1	11	0.9644	NA	1	1.4636	F_traE	NA
k127_7156	2699	No terminal repeats	5	11	0.9637	NA	0	2.3605	NA	NA
k127_147628	327	No terminal repeats	1	11	0.9637	NA	1	1.6963	T_virB3	NA
k127_247830	16469	No terminal repeats	20	11	0.9618	NA	0	1.2994	NA	NF000496
k127_217925	599	No terminal repeats	1	11	0.9614	NA	1	1.4636	F_traE	NA
k127_24860	388	No terminal repeats	1	11	0.9605	NA	1	1.4636	F_traE	NA
k127_179982	4025	No terminal repeats	6	11	0.9585	NA	0	1.7183	NA	NA
k127_375158	4131	No terminal repeats	5	11	0.9585	NA	0	1.4929	NA	NA
k127_192221	7321	No terminal repeats	8	11	0.9561	NA	0	2.4420	NA	NA
k127_72981	352	No terminal repeats	1	11	0.9548	NA	1	1.4640	MOBP1	NA
k127_146041	5560	No terminal repeats	8	11	0.9543	NA	0	1.4289	NA	NA
k127_203231	999	No terminal repeats	2	11	0.9541	NA	1	2.0411	F_traE	NA
k127_56529	501	No terminal repeats	1	11	0.9540	NA	1	1.4640	MOBP1	NA
k127_251366	6345	No terminal repeats	10	11	0.9537	NA	0	2.5526	NA	NF033103
k127_98388	460	No terminal repeats	1	11	0.9530	NA	1	1.4636	F_traE	NA
k127_148867	635	No terminal repeats	1	11	0.9529	NA	1	1.6381	NA	NA
k127_272500	320	No terminal repeats	1	11	0.9518	NA	1	1.1679	NA	NA
k127_214155	359	No terminal repeats	1	11	0.9514	NA	1	1.4640	MOBP1	NA
k127_274338	342	No terminal repeats	1	11	0.9474	NA	1	1.6381	NA	NA
k127_297415	6258	No terminal repeats	9	11	0.9469	NA	0	1.8264	NA	NA
k127_28388	371	No terminal repeats	1	11	0.9467	NA	1	1.6381	NA	NA
k127_82904	3304	No terminal repeats	4	11	0.9464	NA	0	1.2043	NA	NA
k127_212731	376	No terminal repeats	1	11	0.9461	NA	1	1.6101	FA_orf13	NA
k127_271423	4212	No terminal repeats	5	11	0.9448	NA	0	1.5078	NA	NA
k127_135944	430	No terminal repeats	1	11	0.9443	NA	1	1.5223	NA	NA
k127_94457	2611	No terminal repeats	3	11	0.9437	NA	1	2.7122	F_traE	NA
