seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_1005802	436	No terminal repeats	2	11	0.9911	NA	2	2.9639	NA	NA
k127_216806	420	No terminal repeats	1	11	0.9911	NA	1	1.7183	NA	NA
k127_534337	667	No terminal repeats	2	11	0.9911	NA	1	3.0489	F_traE	NA
k127_1015219	529	No terminal repeats	1	11	0.9910	NA	1	1.7183	NA	NA
k127_829502	2867	No terminal repeats	3	11	0.9907	NA	0	2.9919	NA	NA
k127_215183	630	No terminal repeats	2	11	0.9900	NA	1	3.0489	F_traE	NA
k127_370339	397	No terminal repeats	1	11	0.9899	NA	1	1.7183	NA	NA
k127_231966	551	No terminal repeats	2	11	0.9885	NA	1	3.0489	F_traE	NA
k127_1001371	546	No terminal repeats	2	11	0.9884	NA	2	2.9639	NA	NA
k127_263478	675	No terminal repeats	2	11	0.9882	NA	1	2.8723	NA	NA
k127_688436	3184	No terminal repeats	4	11	0.9873	NA	0	3.2324	NA	NA
k127_461190	2580	No terminal repeats	3	11	0.9872	NA	0	2.9661	NA	NA
k127_478125	741	No terminal repeats	2	11	0.9872	NA	1	3.0489	F_traE	NA
k127_115393	318	No terminal repeats	2	11	0.9861	NA	2	2.9639	NA	NA
k127_62212	398	No terminal repeats	2	11	0.9852	NA	1	2.8953	F_traE	NA
k127_897565	626	No terminal repeats	2	11	0.9849	NA	1	3.0489	F_traE	NA
k127_1035549	309	No terminal repeats	2	11	0.9845	NA	2	2.2801	T_virB3;T_virB2	NA
k127_200045	703	No terminal repeats	1	11	0.9841	NA	1	1.4944	T_virB5	NA
k127_716377	3745	No terminal repeats	4	11	0.9840	NA	1	3.4768	F_traE	NA
k127_1011937	395	No terminal repeats	2	11	0.9830	NA	1	2.7416	NA	NA
k127_207717	1364	No terminal repeats	2	11	0.9829	NA	2	2.6062	F_traE	NA
k127_391916	1372	No terminal repeats	4	11	0.9827	NA	1	2.6446	I_traK	NA
k127_941299	1052	No terminal repeats	2	11	0.9827	NA	1	2.5932	F_traE	NA
k127_375465	2044	No terminal repeats	3	11	0.9823	NA	1	3.0489	F_traE	NA
k127_1017517	412	No terminal repeats	2	11	0.9820	NA	1	3.0489	F_traE	NA
k127_813068	1900	No terminal repeats	3	11	0.9818	NA	1	3.0489	F_traE	NA
k127_431216	2919	No terminal repeats	2	11	0.9816	NA	0	1.6887	NA	NA
k127_554648	394	No terminal repeats	2	11	0.9815	NA	2	2.5969	T_virB3;T_virB2	NA
k127_563533	3248	No terminal repeats	4	11	0.9814	NA	0	2.1457	NA	NA
k127_674691	830	No terminal repeats	3	11	0.9812	NA	1	3.0489	F_traE	NA
k127_188878	2861	No terminal repeats	5	11	0.9812	NA	0	1.5828	NA	NA
k127_1066073	781	No terminal repeats	1	11	0.9809	NA	1	1.5670	NA	NA
k127_973195	2606	No terminal repeats	4	11	0.9808	NA	1	1.1540	NA	NA
k127_92444	2795	No terminal repeats	4	11	0.9807	NA	0	1.7183	NA	NA
k127_655886	711	No terminal repeats	1	11	0.9806	NA	1	1.4636	F_traE	NA
k127_581130	2567	No terminal repeats	3	11	0.9801	NA	0	2.4245	NA	NA
k127_580297	526	No terminal repeats	3	11	0.9794	NA	2	3.4366	NA	NA
k127_96975	2900	No terminal repeats	4	11	0.9794	NA	0	3.4242	NA	NA
k127_220795	379	No terminal repeats	1	11	0.9789	NA	1	1.4636	F_traE	NA
k127_336818	513	No terminal repeats	1	11	0.9788	NA	1	1.4636	F_traE	NA
k127_1074471	317	No terminal repeats	2	11	0.9788	NA	1	2.5932	F_traE	NA
k127_861050	1308	No terminal repeats	2	11	0.9788	NA	1	2.5932	F_traE	NA
k127_1082471	469	No terminal repeats	1	11	0.9787	NA	1	1.4636	F_traE	NA
k127_345033	1108	No terminal repeats	4	11	0.9785	NA	2	2.9639	NA	NA
k127_744339	2291	No terminal repeats	2	11	0.9783	NA	1	2.7872	F_traE	NA
k127_32413	628	No terminal repeats	1	11	0.9780	NA	1	1.4636	F_traE	NA
k127_968030	579	No terminal repeats	1	11	0.9780	NA	1	1.4636	F_traE	NA
k127_555516	323	No terminal repeats	1	11	0.9779	NA	1	1.4636	F_traE	NA
k127_917083	395	No terminal repeats	1	11	0.9778	NA	1	1.4636	F_traE	NA
k127_1002122	361	No terminal repeats	1	11	0.9777	NA	1	1.4636	F_traE	NA
k127_1026328	456	No terminal repeats	1	11	0.9777	NA	1	1.4636	F_traE	NA
k127_125806	803	No terminal repeats	3	11	0.9770	NA	1	3.0489	F_traE	NA
k127_967060	3174	No terminal repeats	4	11	0.9770	NA	0	3.0466	NA	NA
k127_114037	319	No terminal repeats	1	11	0.9767	NA	1	1.4636	F_traE	NA
k127_460746	375	No terminal repeats	1	11	0.9766	NA	1	1.4636	F_traE	NA
k127_1050024	849	No terminal repeats	2	11	0.9765	NA	1	2.5932	F_traE	NA
k127_42820	582	No terminal repeats	2	11	0.9764	NA	2	2.4799	T_virB2;T_virB3	NA
k127_598302	307	No terminal repeats	1	11	0.9764	NA	1	1.4636	F_traE	NA
