seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_399290	4272	No terminal repeats	5	11	0.9931	NA	0	3.1890	NA	NA
k127_610310	3414	No terminal repeats	4	11	0.9919	NA	0	3.1060	NA	NA
k127_678508	12030	No terminal repeats	12	11	0.9906	NA	0	12.2836	NA	NA
k127_449731	376	No terminal repeats	2	11	0.9891	NA	2	2.9639	NA	NA
k127_799281	926	No terminal repeats	2	11	0.9889	NA	1	3.0489	F_traE	NA
k127_515662	399	No terminal repeats	2	11	0.9881	NA	1	3.0489	F_traE	NA
k127_775653	5307	No terminal repeats	9	11	0.9875	NA	0	6.6498	NA	NA
k127_741011	334	No terminal repeats	1	11	0.9872	NA	1	1.7183	NA	NA
k127_329220	614	No terminal repeats	2	11	0.9872	NA	2	2.9639	NA	NA
k127_302511	9658	No terminal repeats	12	11	0.9867	NA	0	5.3026	NA	NA
k127_191655	3596	No terminal repeats	6	11	0.9866	NA	1	5.9413	F_traE	NA
k127_19192	344	No terminal repeats	1	11	0.9866	NA	1	1.7183	NA	NA
k127_18895	2483	No terminal repeats	4	11	0.9866	NA	1	3.6582	NA	NA
k127_232485	3798	No terminal repeats	4	11	0.9865	NA	0	3.7231	NA	NA
k127_170306	5300	No terminal repeats	6	11	0.9863	NA	0	1.6652	NA	NA
k127_379550	641	No terminal repeats	2	11	0.9863	NA	1	3.0489	F_traE	NA
k127_751960	572	No terminal repeats	2	11	0.9860	NA	1	3.0489	F_traE	NA
k127_716086	9941	No terminal repeats	13	11	0.9855	NA	0	5.2883	NA	NA
k127_351135	3357	No terminal repeats	3	11	0.9848	NA	0	2.6297	NA	NA
k127_228811	482	No terminal repeats	1	11	0.9846	NA	1	1.7183	NA	NA
k127_235076	426	No terminal repeats	1	11	0.9844	NA	1	1.7183	NA	NA
k127_377096	971	No terminal repeats	1	11	0.9840	NA	1	1.4636	F_traE	NA
k127_646227	839	No terminal repeats	3	11	0.9820	NA	1	3.1819	F_traE	NA
k127_275299	3358	No terminal repeats	4	11	0.9819	NA	0	2.3095	NA	NA
k127_538465	1034	No terminal repeats	2	11	0.9818	NA	2	2.6685	T_virB6;T_virB8	NA
k127_341800	332	No terminal repeats	1	11	0.9816	NA	1	1.4636	F_traE	NA
k127_159146	451	No terminal repeats	2	11	0.9802	NA	1	3.0984	NA	NA
k127_284621	1109	No terminal repeats	1	11	0.9799	NA	1	1.3764	NA	NA
k127_211576	673	No terminal repeats	1	11	0.9793	NA	1	1.5332	NA	NA
k127_199427	2881	No terminal repeats	4	11	0.9791	NA	1	2.5589	F_traE	NA
k127_443195	307	No terminal repeats	2	11	0.9790	NA	1	2.7416	NA	NA
k127_770337	10048	No terminal repeats	6	11	0.9784	NA	0	3.8201	NA	NA
