seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_253101	3309	No terminal repeats	2	11	0.9927	NA	0	3.0300	NA	NA
k127_332091	2988	No terminal repeats	4	11	0.9867	NA	1	3.6885	F_traE	NA
k127_382231	1551	No terminal repeats	4	11	0.9830	NA	1	4.7671	F_traE	NA
k127_296288	334	No terminal repeats	2	11	0.9829	NA	1	2.8953	F_traE	NA
k127_354011	2633	No terminal repeats	5	11	0.9821	NA	0	2.5461	NA	NA
k127_66587	418	No terminal repeats	2	11	0.9807	NA	2	2.5969	T_virB3;T_virB2	NA
k127_405729	488	No terminal repeats	2	11	0.9785	NA	1	2.7114	F_traE	NA
k127_227832	382	No terminal repeats	1	11	0.9754	NA	1	1.4636	F_traE	NA
k127_28741	862	No terminal repeats	1	11	0.9745	NA	1	1.5622	NA	NA
k127_58757	2649	No terminal repeats	3	11	0.9744	NA	1	2.5589	F_traE	NA
k127_37690	325	No terminal repeats	2	11	0.9742	NA	1	2.7416	NA	NA
k127_294275	3339	No terminal repeats	4	11	0.9730	NA	0	2.3641	NA	NA
k127_216774	321	No terminal repeats	1	11	0.9721	NA	1	1.4636	F_traE	NA
k127_232989	1448	No terminal repeats	1	11	0.9720	NA	1	1.4636	F_traE	NA
k127_234543	490	No terminal repeats	1	11	0.9718	NA	1	1.4636	F_traE	NA
k127_207924	714	No terminal repeats	1	11	0.9716	NA	1	1.4636	F_traE	NA
k127_385035	326	No terminal repeats	1	11	0.9714	NA	1	1.4636	F_traE	NA
k127_464014	474	No terminal repeats	1	11	0.9711	NA	1	1.4636	F_traE	NA
k127_8317	408	No terminal repeats	1	11	0.9711	NA	1	1.4636	F_traE	NA
k127_387106	344	No terminal repeats	1	11	0.9702	NA	1	1.5486	NA	NA
k127_221701	351	No terminal repeats	1	11	0.9682	NA	1	1.5486	NA	NA
k127_295935	316	No terminal repeats	1	11	0.9667	NA	1	1.4636	F_traE	NA
k127_188534	601	No terminal repeats	2	11	0.9663	NA	1	2.8953	F_traE	NA
k127_76927	531	No terminal repeats	1	11	0.9658	NA	1	1.4636	F_traE	NA
k127_59297	2592	No terminal repeats	3	11	0.9649	NA	1	2.5589	F_traE	NA
k127_379126	333	No terminal repeats	1	11	0.9647	NA	1	1.4636	F_traE	NA
k127_294450	327	No terminal repeats	1	11	0.9644	NA	1	1.4636	F_traE	NA
k127_42177	446	No terminal repeats	1	11	0.9624	NA	1	1.5486	NA	NA
k127_392218	326	No terminal repeats	1	11	0.9624	NA	1	1.4636	F_traE	NA
k127_83693	414	No terminal repeats	1	11	0.9622	NA	1	1.4636	F_traE	NA
k127_529051	512	No terminal repeats	1	11	0.9615	NA	1	1.4636	F_traE	NA
k127_489685	389	No terminal repeats	1	11	0.9604	NA	1	1.4636	F_traE	NA
k127_73005	313	No terminal repeats	1	11	0.9589	NA	1	1.4636	F_traE	NA
k127_528705	1015	No terminal repeats	3	11	0.9579	NA	2	2.8371	T_virB3	NA
k127_317010	490	No terminal repeats	1	11	0.9573	NA	1	1.4636	F_traE	NA
k127_59301	374	No terminal repeats	1	11	0.9570	NA	1	1.4636	F_traE	NA
k127_283159	366	No terminal repeats	1	11	0.9567	NA	1	1.2019	T_virB6	NA
k127_509734	379	No terminal repeats	1	11	0.9516	NA	1	1.4636	F_traE	NA
k127_247559	414	No terminal repeats	1	11	0.9503	NA	1	1.4636	F_traE	NA
k127_136428	932	No terminal repeats	1	11	0.9498	NA	1	1.4636	F_traE	NA
k127_360386	2958	No terminal repeats	4	11	0.9493	NA	0	2.6180	NA	NA
k127_394896	378	No terminal repeats	1	11	0.9482	NA	1	1.6642	NA	NA
k127_510736	304	No terminal repeats	1	11	0.9472	NA	1	1.4636	F_traE	NA
k127_458621	302	No terminal repeats	1	11	0.9458	NA	1	1.4636	F_traE	NA
k127_86783	368	No terminal repeats	1	11	0.9457	NA	1	1.4636	F_traE	NA
k127_134920	2837	No terminal repeats	5	11	0.9450	NA	0	1.7183	NA	NA
k127_391383	821	No terminal repeats	1	11	0.9400	NA	1	1.4636	F_traE	NA
k127_407639	861	No terminal repeats	1	11	0.9396	NA	1	1.6381	NA	NA
k127_222188	1165	No terminal repeats	3	11	0.9390	NA	1	1.4636	F_traE	NA
k127_377849	472	No terminal repeats	1	11	0.9371	NA	1	1.3816	NA	NA
k127_330797	1028	No terminal repeats	1	11	0.9363	NA	1	1.5314	NA	NA
k127_513525	340	No terminal repeats	1	11	0.9346	NA	1	1.4636	F_traE	NA
k127_126284	726	No terminal repeats	1	11	0.9327	NA	1	1.4373	NA	NA
k127_168142	2826	No terminal repeats	2	11	0.9324	NA	0	1.2328	NA	NA
k127_214892	595	No terminal repeats	2	11	0.9321	NA	1	1.4636	F_traE	NA
k127_128815	387	No terminal repeats	1	11	0.9298	NA	1	1.4636	F_traE	NA
k127_301305	561	No terminal repeats	1	11	0.9294	NA	1	1.4688	NA	NA
k127_139681	1360	No terminal repeats	3	11	0.9285	NA	1	1.4636	F_traE	NA
k127_39992	2893	No terminal repeats	2	11	0.9277	NA	0	1.7152	NA	NA
k127_430110	349	No terminal repeats	1	11	0.9264	NA	1	1.3816	NA	NA
k127_229038	2913	No terminal repeats	3	11	0.9239	NA	0	2.1521	NA	NA
k127_334870	481	No terminal repeats	1	11	0.9238	NA	1	1.5223	NA	NA
k127_231205	699	No terminal repeats	1	11	0.9234	NA	1	1.4636	F_traE	NA
k127_20180	312	No terminal repeats	1	11	0.9224	NA	1	1.4138	NA	NA
k127_192334	318	No terminal repeats	2	11	0.9212	NA	1	1.1986	T_virB3	NA
k127_58118	1024	No terminal repeats	2	11	0.9196	NA	1	3.1344	NA	NA
k127_1133	335	No terminal repeats	1	11	0.9127	NA	1	1.1540	NA	NA
k127_32392	899	No terminal repeats	2	11	0.9073	NA	1	1.3397	T_virB8	NA
k127_84821	420	No terminal repeats	1	11	0.9071	NA	1	1.3397	T_virB8	NA
k127_420432	462	No terminal repeats	1	11	0.9037	NA	1	1.3816	NA	NA
k127_249051	1021	No terminal repeats	3	11	0.9030	NA	1	1.3816	NA	NA
k127_130268	318	No terminal repeats	1	11	0.9029	NA	1	1.4636	F_traE	NA
k127_111114	448	No terminal repeats	2	11	0.8962	NA	1	1.5654	NA	NA
k127_444900	452	No terminal repeats	1	11	0.8955	NA	1	1.3816	NA	NA
k127_334865	798	No terminal repeats	1	11	0.8953	NA	1	1.5223	NA	NA
k127_349781	1325	No terminal repeats	2	11	0.8937	NA	1	1.4373	NA	NA
k127_161160	427	No terminal repeats	1	11	0.8936	NA	1	1.1169	NA	NA
k127_214798	3507	No terminal repeats	4	11	0.8930	NA	0	0.9963	NA	NA
k127_11852	371	No terminal repeats	2	11	0.8806	NA	1	1.4636	F_traE	NA
k127_43787	433	No terminal repeats	2	11	0.8770	NA	1	1.2067	T_virB5	NA
k127_369696	430	No terminal repeats	1	11	0.8765	NA	1	0.9963	NA	NA
k127_330479	458	No terminal repeats	1	11	0.8748	NA	1	1.1426	NA	NA
k127_387648	378	No terminal repeats	1	11	0.8715	NA	1	1.2242	MOBP1	NA
k127_231062	393	No terminal repeats	1	11	0.8678	NA	1	0.9746	T_virB10	NA
k127_53813	1377	No terminal repeats	2	11	0.8676	NA	1	1.0283	NA	NA
k127_457029	2591	No terminal repeats	3	11	0.8650	NA	0	0.7783	NA	NA
k127_18508	2655	No terminal repeats	2	11	0.8630	NA	0	0.2451	NA	NA
k127_369659	417	No terminal repeats	1	11	0.8561	NA	1	1.3966	T_virB6	NA
k127_145055	332	No terminal repeats	1	11	0.8474	NA	1	1.3816	NA	NA
k127_235735	575	No terminal repeats	1	11	0.8363	NA	1	1.2855	T_virB9	NA
k127_330262	328	No terminal repeats	2	11	0.8356	NA	1	1.3816	NA	NA
k127_348780	374	No terminal repeats	1	11	0.8347	NA	1	1.1426	NA	NA
k127_533862	425	No terminal repeats	2	11	0.8321	NA	1	1.6642	NA	NA
k127_182061	381	No terminal repeats	1	11	0.8286	NA	1	1.2722	MOBQ	NA
k127_537115	365	No terminal repeats	1	11	0.8270	NA	1	1.2855	T_virB9	NA
k127_452599	583	No terminal repeats	1	11	0.8264	NA	1	1.2019	T_virB6	NA
k127_283349	1245	No terminal repeats	3	11	0.8234	NA	1	2.7416	NA	NA
k127_358120	443	No terminal repeats	2	11	0.8230	NA	1	1.0621	MOBP1	NA
k127_278529	3187	No terminal repeats	4	11	0.8189	NA	1	2.5511	NA	NA
k127_83093	419	No terminal repeats	2	11	0.8163	NA	1	1.5223	NA	NA
k127_200169	1225	No terminal repeats	2	11	0.8099	NA	1	1.1426	NA	NA
k127_104042	380	No terminal repeats	1	11	0.8099	NA	1	1.2067	T_virB5	NA
k127_214567	301	No terminal repeats	1	11	0.8082	NA	1	1.4138	NA	NA
k127_339283	3091	No terminal repeats	4	11	0.8071	NA	0	1.4689	NA	NA
k127_402348	514	No terminal repeats	2	11	0.8015	NA	1	1.4636	F_traE	NA
k127_518403	363	No terminal repeats	1	11	0.8011	NA	1	0.9672	NA	NA
k127_344412	322	No terminal repeats	1	11	0.7896	NA	1	1.2067	T_virB5	NA
k127_265461	357	No terminal repeats	2	11	0.7869	NA	1	1.5789	NA	NA
k127_512261	334	No terminal repeats	1	11	0.7868	NA	1	1.2722	MOBQ	NA
k127_160600	565	No terminal repeats	3	11	0.7859	NA	1	1.7894	NA	NA
k127_54598	4446	No terminal repeats	6	11	0.7758	NA	0	1.4238	NA	NA
k127_210551	672	No terminal repeats	2	11	0.7746	NA	1	1.2266	F_traF	NA
k127_154465	378	No terminal repeats	1	11	0.7735	NA	1	1.4138	NA	NA
k127_217283	961	No terminal repeats	2	11	0.7714	NA	1	1.1426	NA	NA
k127_224834	505	No terminal repeats	1	11	0.7709	NA	1	1.4138	NA	NA
k127_488901	397	No terminal repeats	2	11	0.7708	NA	1	1.3148	T_virB8	NA
k127_406918	1027	No terminal repeats	1	11	0.7627	NA	1	1.3148	T_virB8	NA
k127_249250	3099	No terminal repeats	6	11	0.7606	NA	0	1.3139	NA	NF033105
k127_387418	476	No terminal repeats	2	11	0.7540	NA	1	1.3288	T_virB6	NA
k127_480258	313	No terminal repeats	1	11	0.7539	NA	1	1.3288	T_virB6	NA
k127_515714	741	No terminal repeats	2	11	0.7525	NA	1	1.2855	T_virB9	NA
k127_421164	2769	No terminal repeats	3	11	0.7477	NA	0	0.2951	NA	NA
k127_214203	323	No terminal repeats	1	11	0.7466	NA	1	1.1477	T_virB2	NA
k127_534354	5402	No terminal repeats	8	11	0.7452	NA	0	1.5205	NA	NA
k127_63749	509	No terminal repeats	2	11	0.7414	NA	1	1.5789	NA	NA
k127_276411	3024	No terminal repeats	5	11	0.7388	NA	0	1.1292	NA	NA
k127_28751	3151	No terminal repeats	4	11	0.7384	NA	0	1.0629	NA	NA
k127_493379	322	No terminal repeats	1	11	0.7378	NA	1	0.9672	NA	NA
k127_319362	4028	No terminal repeats	2	11	0.7244	NA	0	0.1825	NA	NA
k127_349252	4199	No terminal repeats	8	11	0.7240	NA	0	0.3762	NA	NA
k127_149566	648	No terminal repeats	2	11	0.7210	NA	1	1.5789	NA	NA
k127_438165	4284	No terminal repeats	5	11	0.7203	NA	0	1.6917	NA	NA
k127_344249	366	No terminal repeats	1	11	0.7196	NA	1	1.1471	T_virB6	NA
k127_429093	4118	No terminal repeats	3	11	0.7179	NA	0	0.2852	NA	NA
k127_73805	1102	No terminal repeats	2	11	0.7153	NA	1	1.2855	T_virB9	NA
k127_91173	3995	No terminal repeats	6	11	0.7110	NA	0	0.8060	NA	NA
k127_34624	1178	No terminal repeats	2	11	0.7072	NA	1	1.0106	NA	NA
k127_522119	2682	No terminal repeats	4	11	0.7040	NA	0	0.9584	NA	NA
