seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_90712	1446	No terminal repeats	1	11	0.9898	NA	1	0.9974	NA	NA
k127_571591	441	No terminal repeats	1	11	0.9868	NA	1	1.7183	NA	NA
k127_231512	502	No terminal repeats	2	11	0.9832	NA	1	2.8953	F_traE	NA
k127_47644	2671	No terminal repeats	3	11	0.9818	NA	1	0.9974	NA	NA
k127_453687	661	No terminal repeats	2	11	0.9789	NA	1	2.5932	F_traE	NA
k127_448893	759	No terminal repeats	1	11	0.9784	NA	1	1.4636	F_traE	NA
k127_359181	335	No terminal repeats	1	11	0.9777	NA	1	1.3764	NA	NA
k127_549782	329	No terminal repeats	1	11	0.9768	NA	1	1.4636	F_traE	NA
k127_347959	523	No terminal repeats	1	11	0.9766	NA	1	1.4636	F_traE	NA
k127_572473	401	No terminal repeats	1	11	0.9762	NA	1	1.4636	F_traE	NA
k127_522916	306	No terminal repeats	1	11	0.9758	NA	1	1.4636	F_traE	NA
k127_28178	417	No terminal repeats	1	11	0.9746	NA	1	1.4636	F_traE	NA
k127_32206	315	No terminal repeats	1	11	0.9732	NA	1	1.5223	NA	NA
k127_91288	445	No terminal repeats	1	11	0.9725	NA	1	1.4636	F_traE	NA
k127_421297	3096	No terminal repeats	5	11	0.9696	NA	0	1.2739	NA	NA
k127_399863	351	No terminal repeats	1	11	0.9689	NA	1	1.5486	NA	NA
k127_188758	958	No terminal repeats	1	11	0.9683	NA	1	1.4636	F_traE	NA
k127_205173	707	No terminal repeats	1	11	0.9677	NA	1	1.4636	F_traE	NA
k127_64866	2742	No terminal repeats	3	11	0.9663	NA	0	0.9166	NA	NA
k127_354178	1239	No terminal repeats	1	11	0.9655	NA	1	1.4636	F_traE	NA
k127_388995	322	No terminal repeats	1	11	0.9651	NA	1	1.5852	NA	NA
k127_437281	488	No terminal repeats	1	11	0.9629	NA	1	1.4636	F_traE	NA
k127_516291	1061	No terminal repeats	1	11	0.9623	NA	1	1.4636	F_traE	NA
k127_210641	386	No terminal repeats	1	11	0.9618	NA	1	1.4636	F_traE	NA
k127_557780	511	No terminal repeats	1	11	0.9618	NA	1	1.4636	F_traE	NA
k127_564940	319	No terminal repeats	1	11	0.9597	NA	1	1.4636	F_traE	NA
k127_121694	305	No terminal repeats	1	11	0.9583	NA	1	1.4636	F_traE	NA
k127_13449	367	No terminal repeats	1	11	0.9580	NA	1	1.4636	F_traE	NA
k127_498756	440	No terminal repeats	1	11	0.9580	NA	1	1.4636	F_traE	NA
k127_501144	595	No terminal repeats	1	11	0.9572	NA	1	1.4636	F_traE	NA
k127_557439	316	No terminal repeats	1	11	0.9569	NA	1	1.3503	NA	NA
k127_314548	644	No terminal repeats	1	11	0.9566	NA	1	1.4636	F_traE	NA
k127_420358	316	No terminal repeats	1	11	0.9565	NA	1	1.4636	F_traE	NA
k127_483121	385	No terminal repeats	1	11	0.9565	NA	1	0.9974	NA	NA
k127_431936	350	No terminal repeats	1	11	0.9559	NA	1	1.4636	F_traE	NA
k127_415679	5223	No terminal repeats	4	11	0.9555	NA	0	1.1742	NA	NA
k127_205135	2912	No terminal repeats	4	11	0.9547	NA	0	1.2387	NA	NA
k127_525509	333	No terminal repeats	1	11	0.9547	NA	1	1.4636	F_traE	NA
k127_338738	810	No terminal repeats	1	11	0.9540	NA	1	1.2640	NA	NA
