seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_235148	316	No terminal repeats	1	11	0.9913	NA	1	1.7183	T_virB2	NA
k127_219963	325	No terminal repeats	1	11	0.9909	NA	1	1.7183	T_virB6	NA
k127_177929	509	No terminal repeats	2	11	0.9884	NA	1	3.0489	F_traE	NA
k127_138901	375	No terminal repeats	2	11	0.9861	NA	1	3.0489	F_traE	NA
k127_100805	521	No terminal repeats	1	11	0.9851	NA	1	1.7183	B_traI	NA
k127_185145	316	No terminal repeats	2	11	0.9818	NA	1	2.6247	F_traE	NA
k127_196356	350	No terminal repeats	1	11	0.9724	NA	1	1.4636	F_traE	NA
k127_220243	4678	No terminal repeats	6	11	0.9709	NA	0	3.0268	NA	NA
k127_75777	319	No terminal repeats	1	11	0.9681	NA	1	1.5670	NA	NA
k127_179339	490	No terminal repeats	1	11	0.9669	NA	1	1.5595	NA	NA
k127_153276	599	No terminal repeats	1	11	0.9662	NA	1	1.5223	NA	NA
k127_160797	301	No terminal repeats	1	11	0.9625	NA	1	1.4636	F_traE	NA
k127_1284	402	No terminal repeats	1	11	0.9606	NA	1	1.4636	F_traE	NA
k127_175199	416	No terminal repeats	1	11	0.9583	NA	1	1.4636	F_traE	NA
k127_142998	435	No terminal repeats	1	11	0.9564	NA	1	1.4688	NA	NA
k127_46175	316	No terminal repeats	1	11	0.9544	NA	1	1.4636	F_traE	NA
k127_234221	425	No terminal repeats	1	11	0.9480	NA	1	1.5595	NA	NA
k127_201939	907	No terminal repeats	2	11	0.9464	NA	1	1.4636	F_traE	NA
k127_208683	368	No terminal repeats	1	11	0.9454	NA	1	1.5314	NA	NA
k127_77749	500	No terminal repeats	1	11	0.9433	NA	1	1.4688	NA	NA
k127_51180	941	No terminal repeats	2	11	0.9397	NA	1	1.4636	F_traE	NA
k127_211898	316	No terminal repeats	1	11	0.9386	NA	1	1.3816	NA	NA
k127_195923	324	No terminal repeats	1	11	0.9363	NA	1	0.8949	NA	NA
k127_190732	350	No terminal repeats	1	11	0.9350	NA	1	0.9172	NA	NA
k127_154197	349	No terminal repeats	1	11	0.9345	NA	1	1.4894	MOBQ	NA
k127_189819	2783	No terminal repeats	2	11	0.9345	NA	0	2.5741	NA	NA
k127_206892	327	No terminal repeats	1	11	0.9286	NA	1	1.3816	NA	NA
k127_86444	321	No terminal repeats	1	11	0.9222	NA	1	1.6015	NA	NA
k127_91059	1393	No terminal repeats	2	11	0.9199	NA	1	3.1344	NA	NA
k127_66182	478	No terminal repeats	2	11	0.9181	NA	1	1.4636	F_traE	NA
k127_133827	577	No terminal repeats	1	11	0.9169	NA	1	1.6015	NA	NA
k127_46412	508	No terminal repeats	1	11	0.9139	NA	1	0.9172	NA	NA
k127_63583	452	No terminal repeats	1	11	0.9127	NA	1	1.0621	MOBP1	NA
k127_54377	484	No terminal repeats	1	11	0.9114	NA	1	1.3397	T_virB8	NA
k127_80786	1782	No terminal repeats	2	11	0.9108	NA	1	2.7872	F_traE	NA
