seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_255560	589	No terminal repeats	1	11	0.9931	NA	1	1.7183	NA	NA
k127_285459	1463	No terminal repeats	2	11	0.9927	NA	2	1.8120	NA	NA
k127_516361	1200	No terminal repeats	2	11	0.9925	NA	1	3.4366	NA	NA
k127_129450	430	No terminal repeats	1	11	0.9924	NA	1	1.7183	NA	NA
k127_43316	554	No terminal repeats	2	11	0.9924	NA	2	3.4366	NA	NA
k127_448733	403	No terminal repeats	1	11	0.9920	NA	1	1.7183	NA	NA
k127_453986	333	No terminal repeats	1	11	0.9920	NA	1	1.7183	NA	NA
k127_80501	452	No terminal repeats	1	11	0.9915	NA	1	1.7183	NA	NA
k127_100812	1621	No terminal repeats	3	11	0.9914	NA	1	3.0489	F_traE	NA
k127_374664	339	No terminal repeats	1	11	0.9914	NA	1	1.7183	NA	NA
k127_258824	333	No terminal repeats	1	11	0.9911	NA	1	1.7183	B_traI	NA
k127_538443	363	No terminal repeats	1	11	0.9911	NA	1	1.7183	NA	NA
k127_6266	3136	No terminal repeats	2	11	0.9909	NA	0	3.0984	NA	NA
k127_297070	434	No terminal repeats	1	11	0.9908	NA	1	1.7183	NA	NA
k127_379241	365	No terminal repeats	1	11	0.9903	NA	1	1.7183	NA	NA
k127_223194	313	No terminal repeats	1	11	0.9898	NA	1	1.7183	NA	NA
k127_229575	569	No terminal repeats	2	11	0.9888	NA	1	3.0489	F_traE	NA
k127_510395	1412	No terminal repeats	2	11	0.9882	NA	1	3.0489	F_traE	NA
k127_337427	3322	No terminal repeats	6	11	0.9882	NA	0	4.2032	NA	NA
k127_450182	338	No terminal repeats	1	11	0.9880	NA	1	1.7183	NA	NA
k127_488635	428	No terminal repeats	1	11	0.9871	NA	1	1.7183	NA	NA
k127_445747	341	No terminal repeats	1	11	0.9867	NA	1	1.7183	NA	NA
k127_279480	1097	No terminal repeats	2	11	0.9864	NA	1	2.6247	F_traE	NA
k127_291481	867	No terminal repeats	1	11	0.9864	NA	1	1.2591	MOBQ	NA
k127_49791	323	No terminal repeats	1	11	0.9859	NA	1	1.7183	NA	NA
k127_89994	386	No terminal repeats	1	11	0.9858	NA	1	1.7183	NA	NA
k127_371881	2772	No terminal repeats	3	11	0.9855	NA	1	2.5589	F_traE	NA
k127_180224	1117	No terminal repeats	1	11	0.9854	NA	1	1.7183	NA	NA
k127_236014	374	No terminal repeats	2	11	0.9851	NA	1	2.6247	F_traE	NA
k127_500124	1614	No terminal repeats	2	11	0.9842	NA	1	1.3439	NA	NA
k127_47031	413	No terminal repeats	2	11	0.9841	NA	1	2.6247	F_traE	NA
k127_479058	774	No terminal repeats	3	11	0.9836	NA	2	3.4366	NA	NA
k127_515552	746	No terminal repeats	2	11	0.9816	NA	1	3.0489	F_traE	NA
k127_489969	836	No terminal repeats	2	11	0.9810	NA	1	2.6247	F_traE	NA
k127_10967	870	No terminal repeats	1	11	0.9808	NA	1	0.9172	NA	NA
k127_391496	2930	No terminal repeats	3	11	0.9805	NA	0	1.7183	NA	NA
k127_331787	418	No terminal repeats	1	11	0.9799	NA	1	1.4636	F_traE	NA
