seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_80533	1467	No terminal repeats	2	11	0.9925	NA	1	3.0489	F_traE	NA
k127_472246	1195	No terminal repeats	2	11	0.9898	NA	1	3.0489	F_traE	NA
k127_587690	3200	No terminal repeats	4	11	0.9892	NA	0	2.8136	NA	NA
k127_21162	3003	No terminal repeats	3	11	0.9864	NA	0	2.9168	NA	NA
k127_558357	3595	No terminal repeats	3	11	0.9847	NA	0	2.3641	NA	NA
k127_601170	4081	No terminal repeats	4	11	0.9839	NA	0	2.8650	NA	NA
k127_640317	351	No terminal repeats	1	11	0.9837	NA	1	1.1349	NA	NA
k127_418963	3223	No terminal repeats	5	11	0.9836	NA	0	1.6726	NA	NA
k127_325841	349	No terminal repeats	2	11	0.9820	NA	2	2.5969	T_virB3;T_virB2	NA
k127_454843	474	No terminal repeats	2	11	0.9803	NA	1	2.5932	F_traE	NA
k127_252451	457	No terminal repeats	2	11	0.9800	NA	1	2.7416	NA	NA
k127_95963	500	No terminal repeats	1	11	0.9800	NA	1	1.4636	F_traE	NA
k127_785522	2691	No terminal repeats	3	11	0.9798	NA	0	1.7183	NA	NA
k127_17238	2632	No terminal repeats	3	11	0.9788	NA	0	2.2416	NA	NA
k127_467417	478	No terminal repeats	1	11	0.9781	NA	1	1.4636	F_traE	NA
k127_494747	567	No terminal repeats	1	11	0.9780	NA	1	1.4636	F_traE	NA
k127_253133	1631	No terminal repeats	4	11	0.9773	NA	1	2.7416	NA	NA
k127_552211	1770	No terminal repeats	3	11	0.9767	NA	1	2.9009	NA	NA
k127_172234	1059	No terminal repeats	3	11	0.9766	NA	2	2.7262	MOBP1	NA
k127_83632	318	No terminal repeats	1	11	0.9756	NA	1	1.4636	F_traE	NA
k127_729879	683	No terminal repeats	2	11	0.9749	NA	1	2.5932	F_traE	NA
k127_513573	2586	No terminal repeats	2	11	0.9748	NA	0	1.7183	NA	NA
k127_432262	2888	No terminal repeats	5	11	0.9747	NA	0	1.7183	NA	NA
k127_804905	275	No terminal repeats	1	11	0.9744	NA	1	1.4636	F_traE	NA
k127_559578	307	No terminal repeats	1	11	0.9743	NA	1	1.4636	F_traE	NA
k127_150138	421	No terminal repeats	2	11	0.9733	NA	2	2.2801	T_virB3;T_virB2	NA
k127_141479	2839	No terminal repeats	3	11	0.9724	NA	0	1.7596	NA	NA
k127_166054	382	No terminal repeats	1	11	0.9722	NA	1	1.4636	F_traE	NA
k127_743431	384	No terminal repeats	1	11	0.9710	NA	1	1.4636	F_traE	NA
k127_774653	1058	No terminal repeats	1	11	0.9709	NA	1	1.4636	F_traE	NA
k127_349572	546	No terminal repeats	1	11	0.9709	NA	1	1.5486	NA	NA
k127_698002	2851	No terminal repeats	3	11	0.9704	NA	0	2.7784	NA	NA
k127_62012	415	No terminal repeats	1	11	0.9699	NA	1	1.4636	F_traE	NA
k127_319164	316	No terminal repeats	1	11	0.9695	NA	1	1.5654	NA	NA
k127_677918	1464	No terminal repeats	1	11	0.9688	NA	1	1.4636	F_traE	NA
k127_549886	562	No terminal repeats	1	11	0.9683	NA	1	1.4636	F_traE	NA
k127_268596	709	No terminal repeats	2	11	0.9681	NA	1	2.0411	F_traE	NA
k127_815519	452	No terminal repeats	1	11	0.9679	NA	1	1.4636	F_traE	NA
k127_279717	347	No terminal repeats	1	11	0.9677	NA	1	1.4636	F_traE	NA
k127_382244	450	No terminal repeats	1	11	0.9675	NA	1	1.5486	NA	NA
k127_587442	592	No terminal repeats	1	11	0.9673	NA	1	1.4636	F_traE	NA
k127_678542	2991	No terminal repeats	4	11	0.9672	NA	0	0.4800	NA	NA
k127_311369	460	No terminal repeats	1	11	0.9671	NA	1	1.4636	F_traE	NA
k127_629364	733	No terminal repeats	1	11	0.9667	NA	1	1.4636	F_traE	NA
k127_648148	920	No terminal repeats	1	11	0.9661	NA	1	1.5486	NA	NA
k127_817066	1630	No terminal repeats	3	11	0.9657	NA	1	2.5932	F_traE	NA
k127_369853	954	No terminal repeats	1	11	0.9654	NA	1	1.4636	F_traE	NA
k127_829619	339	No terminal repeats	1	11	0.9650	NA	1	1.4636	F_traE	NA
k127_107142	518	No terminal repeats	2	11	0.9644	NA	1	2.6247	F_traE	NA
k127_213763	339	No terminal repeats	1	11	0.9641	NA	1	1.4905	T_virB6	NA
k127_4890	304	No terminal repeats	1	11	0.9640	NA	1	1.4636	F_traE	NA
k127_294286	392	No terminal repeats	1	11	0.9637	NA	1	1.5477	T_virB6	NA
k127_83638	327	No terminal repeats	1	11	0.9633	NA	1	1.4636	F_traE	NA
k127_408639	546	No terminal repeats	1	11	0.9631	NA	1	0.9963	NA	NA
k127_421322	399	No terminal repeats	1	11	0.9625	NA	1	1.4636	F_traE	NA
k127_426642	3086	No terminal repeats	3	11	0.9625	NA	0	1.5828	NA	NA
k127_22138	1382	No terminal repeats	3	11	0.9615	NA	1	1.4636	F_traE	NA
k127_462217	408	No terminal repeats	1	11	0.9612	NA	1	1.4636	F_traE	NA
k127_590238	2642	No terminal repeats	3	11	0.9610	NA	1	2.5589	F_traE	NA
k127_242001	2900	No terminal repeats	3	11	0.9610	NA	0	1.6888	NA	NA
k127_389078	318	No terminal repeats	1	11	0.9604	NA	1	1.7183	NA	NA
k127_368973	378	No terminal repeats	1	11	0.9601	NA	1	1.4636	F_traE	NA
k127_521293	352	No terminal repeats	1	11	0.9598	NA	1	1.4636	F_traE	NA
k127_662567	410	No terminal repeats	1	11	0.9596	NA	1	1.5486	NA	NA
k127_74693	320	No terminal repeats	1	11	0.9592	NA	1	1.4636	F_traE	NA
k127_170136	4973	No terminal repeats	5	11	0.9587	NA	0	1.9008	NA	NF000469
k127_722215	311	No terminal repeats	1	11	0.9586	NA	1	1.4636	F_traE	NA
k127_556789	416	No terminal repeats	1	11	0.9584	NA	1	1.4636	F_traE	NA
k127_428128	336	No terminal repeats	1	11	0.9582	NA	1	1.4636	F_traE	NA
k127_52834	3393	No terminal repeats	4	11	0.9575	NA	0	3.0836	NA	NA
k127_524700	338	No terminal repeats	1	11	0.9572	NA	1	1.4636	F_traE	NA
k127_654151	331	No terminal repeats	1	11	0.9568	NA	1	1.5486	NA	NA
k127_229094	354	No terminal repeats	1	11	0.9563	NA	1	1.4636	F_traE	NA
k127_34030	2551	No terminal repeats	3	11	0.9560	NA	0	1.2972	NA	NA
k127_386901	310	No terminal repeats	1	11	0.9560	NA	1	1.6642	NA	NA
k127_370890	385	No terminal repeats	1	11	0.9553	NA	1	1.5486	NA	NA
k127_806152	560	No terminal repeats	1	11	0.9549	NA	1	1.4636	F_traE	NA
k127_197975	338	No terminal repeats	1	11	0.9538	NA	1	1.4636	F_traE	NA
k127_710158	320	No terminal repeats	1	11	0.9532	NA	1	1.4640	MOBP1	NA
k127_27132	335	No terminal repeats	1	11	0.9531	NA	1	1.5595	NA	NA
k127_623115	354	No terminal repeats	2	11	0.9531	NA	1	1.4636	F_traE	NA
k127_266171	443	No terminal repeats	1	11	0.9529	NA	1	1.4636	F_traE	NA
k127_724976	2981	No terminal repeats	4	11	0.9528	NA	0	2.1518	NA	NA
k127_524706	324	No terminal repeats	1	11	0.9528	NA	1	1.4636	F_traE	NA
k127_248374	536	No terminal repeats	1	11	0.9525	NA	1	1.4894	MOBQ	NA
k127_297450	540	No terminal repeats	1	11	0.9520	NA	1	1.4636	F_traE	NA
k127_44473	624	No terminal repeats	2	11	0.9520	NA	1	1.4636	F_traE	NA
k127_554382	778	No terminal repeats	2	11	0.9512	NA	1	3.1344	NA	NA
k127_144158	456	No terminal repeats	1	11	0.9494	NA	1	1.5595	NA	NA
k127_414495	312	No terminal repeats	1	11	0.9486	NA	1	1.5223	NA	NA
k127_15853	446	No terminal repeats	1	11	0.9486	NA	1	1.4636	F_traE	NA
k127_106974	2641	No terminal repeats	4	11	0.9484	NA	0	2.1182	NA	NA
k127_698870	500	No terminal repeats	1	11	0.9476	NA	1	1.4636	F_traE	NA
k127_341678	623	No terminal repeats	1	11	0.9474	NA	1	1.4636	F_traE	NA
k127_313634	302	No terminal repeats	1	11	0.9473	NA	1	1.5223	NA	NA
k127_386040	7900	No terminal repeats	6	11	0.9458	NA	0	1.2533	NA	NA
k127_413683	2869	No terminal repeats	5	11	0.9437	NA	0	0.2364	NA	NA
k127_51172	409	No terminal repeats	1	11	0.9430	NA	1	1.4636	F_traE	NA
k127_679214	2982	No terminal repeats	4	11	0.9430	NA	0	0.9943	NA	NA
k127_785860	575	No terminal repeats	1	11	0.9420	NA	1	1.5595	NA	NA
k127_706562	879	No terminal repeats	1	11	0.9417	NA	1	1.3816	NA	NA
k127_545643	666	No terminal repeats	3	11	0.9417	NA	2	2.5969	T_virB2;T_virB3	NA
k127_1281	2883	No terminal repeats	2	11	0.9404	NA	0	1.1742	NA	NA
k127_43931	469	No terminal repeats	1	11	0.9400	NA	1	1.4688	NA	NA
k127_15847	323	No terminal repeats	2	11	0.9395	NA	2	2.2801	T_virB3;T_virB2	NA
k127_289515	334	No terminal repeats	1	11	0.9378	NA	1	1.7145	NA	NA
k127_557070	2905	No terminal repeats	4	11	0.9364	NA	1	3.1221	NA	NA
k127_475643	355	No terminal repeats	1	11	0.9360	NA	1	1.4636	F_traE	NA
k127_396482	435	No terminal repeats	1	11	0.9351	NA	1	1.5223	NA	NA
k127_622556	561	No terminal repeats	1	11	0.9346	NA	1	1.4636	F_traE	NA
k127_241256	506	No terminal repeats	3	11	0.9342	NA	1	3.0489	F_traE	NA
k127_422306	3438	No terminal repeats	3	11	0.9332	NA	0	0.7693	NA	NA
k127_505650	2578	No terminal repeats	4	11	0.9324	NA	1	1.4636	F_traE	NA
k127_598722	695	No terminal repeats	1	11	0.9321	NA	1	1.4636	F_traE	NA
k127_199471	524	No terminal repeats	1	11	0.9320	NA	1	1.5595	NA	NA
k127_691167	3932	No terminal repeats	3	11	0.9314	NA	0	1.7168	NA	NA
k127_549959	347	No terminal repeats	1	11	0.9306	NA	1	1.4636	F_traE	NA
k127_49182	456	No terminal repeats	1	11	0.9304	NA	1	1.4636	F_traE	NA
k127_690107	1184	No terminal repeats	2	11	0.9298	NA	1	1.5486	NA	NA
k127_728888	1214	No terminal repeats	2	11	0.9289	NA	1	3.1344	NA	NA
k127_487652	1669	No terminal repeats	4	11	0.9287	NA	1	1.4636	F_traE	NA
k127_612429	3102	No terminal repeats	3	11	0.9274	NA	0	0.4841	NA	NA
k127_495475	591	No terminal repeats	1	11	0.9261	NA	1	1.4688	NA	NA
k127_338116	3814	No terminal repeats	1	11	0.9255	NA	0	1.6978	NA	NA
k127_64049	301	No terminal repeats	1	11	0.9251	NA	1	1.1540	NA	NA
k127_295697	1406	No terminal repeats	3	11	0.9249	NA	1	2.0428	F_traE	NA
k127_734176	332	No terminal repeats	1	11	0.9241	NA	1	1.5789	NA	NA
k127_135910	984	No terminal repeats	3	11	0.9235	NA	1	2.7416	NA	NA
k127_1630	1043	No terminal repeats	1	11	0.9220	NA	1	1.2242	MOBP1	NA
k127_161363	586	No terminal repeats	3	11	0.9220	NA	2	2.2801	T_virB2;T_virB3	NA
k127_260825	3523	No terminal repeats	3	11	0.9218	NA	0	1.4975	NA	NA
k127_82841	2763	No terminal repeats	5	11	0.9213	NA	0	0.7783	NA	NA
k127_239644	321	No terminal repeats	2	11	0.9198	NA	1	1.4636	F_traE	NA
k127_525842	461	No terminal repeats	1	11	0.9197	NA	1	1.4636	F_traE	NA
k127_739431	482	No terminal repeats	1	11	0.9193	NA	1	1.4636	F_traE	NA
k127_17532	742	No terminal repeats	1	11	0.9169	NA	1	1.4636	F_traE	NA
k127_90074	4270	No terminal repeats	7	11	0.9167	NA	0	0.3775	NA	NA
k127_505023	2587	No terminal repeats	3	11	0.9159	NA	0	1.3270	NA	NA
k127_377260	310	No terminal repeats	1	11	0.9148	NA	1	0.8949	NA	NA
k127_345937	322	No terminal repeats	1	11	0.9146	NA	1	1.6642	NA	NA
k127_56420	322	No terminal repeats	1	11	0.9141	NA	1	0.9172	NA	NA
k127_395078	587	No terminal repeats	1	11	0.9139	NA	1	1.1426	NA	NA
k127_214945	1535	No terminal repeats	2	11	0.9126	NA	1	1.4373	NA	NA
k127_479658	660	No terminal repeats	1	11	0.9124	NA	1	1.4688	NA	NA
k127_628521	3655	No terminal repeats	6	11	0.9115	NA	0	1.5407	NA	NA
k127_632001	2829	No terminal repeats	4	11	0.9111	NA	0	2.6987	NA	NA
k127_600901	346	No terminal repeats	2	11	0.9109	NA	1	1.5654	NA	NA
k127_150328	1115	No terminal repeats	2	11	0.9100	NA	1	1.1426	NA	NA
k127_60199	709	No terminal repeats	1	11	0.9095	NA	1	1.0621	MOBP1	NA
k127_527724	331	No terminal repeats	1	11	0.9093	NA	1	1.3397	T_virB8	NA
k127_7472	870	No terminal repeats	1	11	0.9083	NA	1	1.5223	NA	NA
k127_642943	340	No terminal repeats	2	11	0.9083	NA	1	1.4636	F_traE	NA
k127_799265	346	No terminal repeats	1	11	0.9082	NA	1	0.8949	NA	NA
k127_258798	616	No terminal repeats	2	11	0.9065	NA	1	1.4636	F_traE	NA
k127_246217	402	No terminal repeats	1	11	0.9054	NA	1	1.5789	NA	NA
k127_211523	997	No terminal repeats	1	11	0.9045	NA	1	1.3816	NA	NA
k127_707093	458	No terminal repeats	1	11	0.9042	NA	1	1.0621	MOBP1	NA
k127_702686	882	No terminal repeats	3	11	0.9030	NA	1	1.4636	F_traE	NA
k127_104080	568	No terminal repeats	2	11	0.9028	NA	1	1.4636	F_traE	NA
k127_15740	3363	No terminal repeats	2	11	0.9019	NA	0	1.7129	NA	NA
k127_558352	354	No terminal repeats	1	11	0.9014	NA	1	1.3816	NA	NA
k127_53266	471	No terminal repeats	1	11	0.9011	NA	1	1.5789	NA	NA
k127_463643	2790	No terminal repeats	6	11	0.9007	NA	0	0.6906	NA	NA
k127_583394	460	No terminal repeats	2	11	0.9005	NA	1	1.4636	F_traE	NA
k127_738380	2991	No terminal repeats	6	11	0.9002	NA	0	1.5142	NA	NA
k127_383603	2501	No terminal repeats	2	11	0.9000	NA	0	1.2959	NA	NA
k127_714119	2992	No terminal repeats	2	11	0.8990	NA	0	1.0528	NA	NA
k127_819907	840	No terminal repeats	2	11	0.8988	NA	1	1.5486	NA	NA
k127_94320	1760	No terminal repeats	4	11	0.8987	NA	1	1.7894	NA	NA
k127_743963	1797	No terminal repeats	3	11	0.8979	NA	1	3.1344	NA	NA
k127_3230	6717	No terminal repeats	6	11	0.8971	NA	0	0.1554	NA	NF033087
k127_320819	349	No terminal repeats	1	11	0.8961	NA	1	1.3397	T_virB8	NA
k127_233173	2550	No terminal repeats	4	11	0.8929	NA	0	0.2520	NA	NA
k127_516801	2860	No terminal repeats	2	11	0.8918	NA	0	0.8452	NA	NA
k127_472337	4489	No terminal repeats	5	11	0.8893	NA	0	0.1106	NA	NA
k127_712120	481	No terminal repeats	2	11	0.8866	NA	1	1.4636	F_traE	NA
k127_757929	318	No terminal repeats	1	11	0.8860	NA	1	1.3397	T_virB8	NA
k127_433930	722	No terminal repeats	1	11	0.8848	NA	1	1.3816	NA	NA
k127_536714	1161	No terminal repeats	2	11	0.8826	NA	1	0.9963	NA	NA
k127_765916	2992	No terminal repeats	2	11	0.8823	NA	0	0.9943	NA	NA
k127_590579	2631	No terminal repeats	2	11	0.8807	NA	0	0.9943	NA	NA
k127_777990	1786	No terminal repeats	2	11	0.8785	NA	1	1.5486	NA	NA
k127_8178	312	No terminal repeats	1	11	0.8782	NA	1	1.3397	T_virB8	NA
k127_539688	521	No terminal repeats	2	11	0.8776	NA	1	1.3736	T_virB3	NA
k127_813065	631	No terminal repeats	1	11	0.8773	NA	1	1.2242	MOBP1	NA
k127_324459	1511	No terminal repeats	3	11	0.8761	NA	1	1.6920	MOBQ	NA
k127_100062	609	No terminal repeats	1	11	0.8749	NA	1	1.3816	NA	NA
k127_594937	5323	No terminal repeats	4	11	0.8724	NA	0	0.6213	NA	NA
k127_296661	334	No terminal repeats	1	11	0.8699	NA	1	1.2067	T_virB5	NA
k127_776809	463	No terminal repeats	1	11	0.8689	NA	1	1.2242	MOBP1	NA
k127_705636	731	No terminal repeats	3	11	0.8680	NA	1	1.4636	F_traE	NA
k127_793427	481	No terminal repeats	1	11	0.8663	NA	1	1.4138	NA	NA
k127_315639	441	No terminal repeats	1	11	0.8656	NA	1	1.2242	MOBP1	NA
k127_332523	2620	No terminal repeats	2	11	0.8656	NA	0	0.4556	NA	NA
k127_257207	4290	No terminal repeats	4	11	0.8649	NA	0	2.2519	NA	NA
k127_246426	533	No terminal repeats	2	11	0.8649	NA	1	1.4636	F_traE	NA
k127_527881	777	No terminal repeats	2	11	0.8638	NA	1	1.8975	F_traE	NA
k127_614852	311	No terminal repeats	1	11	0.8635	NA	1	1.2855	T_virB9	NA
k127_98683	318	No terminal repeats	1	11	0.8632	NA	1	1.2067	T_virB5	NA
k127_603962	2911	No terminal repeats	3	11	0.8623	NA	0	1.9065	NA	NA
k127_106290	335	No terminal repeats	1	11	0.8618	NA	1	1.3389	NA	NA
k127_699497	3387	No terminal repeats	5	11	0.8596	NA	0	0.8397	NA	NF033088
k127_155174	3376	No terminal repeats	4	11	0.8560	NA	0	0.7068	NA	NA
k127_456227	575	No terminal repeats	2	11	0.8556	NA	1	1.4636	F_traE	NA
k127_415463	324	No terminal repeats	2	11	0.8511	NA	1	1.4636	F_traE	NA
k127_76206	384	No terminal repeats	2	11	0.8508	NA	1	1.3736	T_virB3	NA
k127_320180	318	No terminal repeats	1	11	0.8505	NA	1	1.0073	T_virB9	NA
k127_808713	2983	No terminal repeats	2	11	0.8492	NA	0	1.4311	NA	NA
k127_365921	3353	No terminal repeats	3	11	0.8474	NA	0	1.3038	NA	NA
k127_144205	348	No terminal repeats	1	11	0.8462	NA	1	1.2855	T_virB9	NA
k127_44917	325	No terminal repeats	1	11	0.8459	NA	1	1.3288	T_virB6	NA
k127_579774	2636	No terminal repeats	3	11	0.8407	NA	0	2.1521	NA	NA
k127_455702	367	No terminal repeats	1	11	0.8404	NA	1	0.9672	NA	NA
k127_634735	921	No terminal repeats	2	11	0.8401	NA	1	1.5789	NA	NA
k127_265646	812	No terminal repeats	2	11	0.8394	NA	1	1.4636	F_traE	NA
k127_385563	407	No terminal repeats	1	11	0.8391	NA	1	1.3397	T_virB8	NA
k127_377484	341	No terminal repeats	2	11	0.8372	NA	1	0.9172	NA	NA
k127_11462	578	No terminal repeats	2	11	0.8370	NA	1	1.2722	MOBQ	NA
k127_307852	367	No terminal repeats	1	11	0.8369	NA	1	1.2138	T_virB6	NA
k127_54888	369	No terminal repeats	1	11	0.8337	NA	1	0.9746	T_virB10	NA
k127_569792	397	No terminal repeats	1	11	0.8310	NA	1	1.4138	NA	NA
k127_387500	494	No terminal repeats	2	11	0.8293	NA	1	1.4636	F_traE	NA
k127_528037	352	No terminal repeats	2	11	0.8285	NA	1	1.4636	F_traE	NA
k127_612155	3808	No terminal repeats	6	11	0.8273	NA	0	0.2017	NA	NA
k127_496851	2862	No terminal repeats	2	11	0.8270	NA	0	1.1716	NA	NA
k127_137125	503	No terminal repeats	1	11	0.8260	NA	1	1.4373	NA	NA
k127_4917	3972	No terminal repeats	3	11	0.8246	NA	0	0.9520	NA	NA
k127_638586	508	No terminal repeats	2	11	0.8234	NA	1	1.4636	F_traE	NA
k127_198667	5912	No terminal repeats	5	11	0.8234	NA	0	0.1061	NA	NA
k127_290214	382	No terminal repeats	1	11	0.8222	NA	1	1.1485	T_virB2	NA
k127_386750	493	No terminal repeats	2	11	0.8214	NA	1	1.4636	F_traE	NA
k127_108761	3463	No terminal repeats	5	11	0.8179	NA	0	0.2098	NA	NF000496
k127_687819	2912	No terminal repeats	5	11	0.8178	NA	2	1.9345	NA	NA
k127_760414	414	No terminal repeats	2	11	0.8129	NA	1	1.4636	F_traE	NA
k127_439322	12029	No terminal repeats	15	11	0.8126	NA	0	1.5110	NA	NA
k127_118724	3932	No terminal repeats	4	11	0.8122	NA	0	0.1575	NA	NA
k127_722668	972	No terminal repeats	2	11	0.8121	NA	1	1.4636	F_traE	NA
k127_440913	5342	No terminal repeats	7	11	0.8090	NA	0	0.9320	NA	NA
k127_543679	362	No terminal repeats	1	11	0.8090	NA	1	0.9746	T_virB10	NA
k127_639714	6269	No terminal repeats	13	11	0.8083	NA	0	0.4525	NA	NA
k127_1231	325	No terminal repeats	1	11	0.8047	NA	1	1.3288	T_virB6	NA
k127_226313	2066	No terminal repeats	2	11	0.8033	NA	1	1.1426	NA	NA
k127_375218	2756	No terminal repeats	4	11	0.8020	NA	0	1.3574	NA	NA
k127_428141	303	No terminal repeats	1	11	0.8013	NA	1	1.3288	T_virB6	NA
k127_276989	3534	No terminal repeats	5	11	0.8009	NA	0	1.9521	NA	NA
k127_675351	1054	No terminal repeats	3	11	0.8000	NA	1	1.7894	NA	NA
k127_547884	4595	No terminal repeats	6	11	0.7990	NA	0	2.2501	NA	NA
k127_175685	3379	No terminal repeats	2	11	0.7983	NA	0	0.2759	NA	NA
k127_540779	315	No terminal repeats	1	11	0.7964	NA	1	1.2265	T_virB5	NA
k127_11255	318	No terminal repeats	1	11	0.7959	NA	1	1.0021	T_virB10	NA
k127_762301	1806	No terminal repeats	3	11	0.7955	NA	1	1.3816	NA	NA
k127_790318	587	No terminal repeats	1	11	0.7952	NA	1	1.2242	MOBP1	NA
k127_316712	1534	No terminal repeats	2	11	0.7942	NA	1	1.4636	F_traE	NA
k127_506882	495	No terminal repeats	2	11	0.7942	NA	1	1.4636	F_traE	NA
k127_665337	2861	No terminal repeats	4	11	0.7932	NA	0	0.3786	NA	NF033135
k127_133227	2732	No terminal repeats	3	11	0.7917	NA	0	2.2615	NA	NA
k127_445782	3489	No terminal repeats	4	11	0.7914	NA	0	0.2786	NA	NA
