seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_50600	3067	No terminal repeats	6	11	0.9926	NA	1	4.3381	NA	NA
k127_1626141	538	No terminal repeats	2	11	0.9907	NA	1	3.0489	F_traE	NA
k127_1204065	1141	No terminal repeats	2	11	0.9904	NA	1	3.0489	F_traE	NA
k127_1171707	371	No terminal repeats	1	11	0.9897	NA	1	1.7183	NA	NA
k127_300799	525	No terminal repeats	2	11	0.9896	NA	1	3.1819	F_traE	NA
k127_1201692	843	No terminal repeats	1	11	0.9891	NA	1	1.7183	NA	NA
k127_944114	4990	No terminal repeats	5	11	0.9884	NA	0	1.7183	NA	NA
k127_207761	4319	No terminal repeats	5	11	0.9884	NA	0	2.2938	NA	NA
k127_932748	4171	No terminal repeats	5	11	0.9883	NA	0	0.7920	NA	NA
k127_631085	323	No terminal repeats	1	11	0.9883	NA	1	1.7183	NA	NA
k127_309068	2880	No terminal repeats	3	11	0.9873	NA	0	2.9048	NA	NA
k127_930024	520	No terminal repeats	1	11	0.9871	NA	1	1.7183	NA	NA
k127_667661	4529	No terminal repeats	5	11	0.9870	NA	0	2.6180	NA	NA
k127_854059	2815	No terminal repeats	5	11	0.9864	NA	0	2.4705	NA	NA
k127_1900691	375	No terminal repeats	1	11	0.9861	NA	1	1.7183	NA	NA
k127_919639	3120	No terminal repeats	4	11	0.9850	NA	0	3.7612	NA	NF012174
k127_1484519	357	No terminal repeats	1	11	0.9849	NA	1	1.7183	NA	NA
k127_1550899	3788	No terminal repeats	4	11	0.9849	NA	0	3.0916	NA	NA
k127_885978	3066	No terminal repeats	5	11	0.9848	NA	0	3.4257	NA	NA
k127_167022	673	No terminal repeats	3	11	0.9844	NA	1	3.3669	F_traE	NA
k127_589077	306	No terminal repeats	1	11	0.9839	NA	1	1.1340	NA	NA
k127_1613233	359	No terminal repeats	1	11	0.9838	NA	1	1.7183	NA	NA
k127_361174	2593	No terminal repeats	4	11	0.9833	NA	0	3.0644	NA	NA
k127_837438	587	No terminal repeats	1	11	0.9833	NA	1	1.2134	NA	NA
k127_347489	1077	No terminal repeats	1	11	0.9824	NA	1	0.9293	NA	NA
k127_1736305	512	No terminal repeats	2	11	0.9815	NA	1	2.7360	NA	NA
k127_1079372	1938	No terminal repeats	2	11	0.9808	NA	1	3.1819	F_traE	NA
k127_869096	314	No terminal repeats	1	11	0.9805	NA	1	1.4636	F_traE	NA
k127_1510180	506	No terminal repeats	2	11	0.9795	NA	1	2.7416	NA	NA
k127_1615163	567	No terminal repeats	1	11	0.9793	NA	1	0.9015	NA	NA
k127_124591	5632	No terminal repeats	8	11	0.9792	NA	0	1.3839	NA	NA
k127_150890	1189	No terminal repeats	1	11	0.9784	NA	1	1.5486	NA	NA
k127_1897880	2700	No terminal repeats	3	11	0.9784	NA	1	2.2031	NA	NA
k127_915034	2937	No terminal repeats	5	11	0.9782	NA	0	1.3534	NA	NA
k127_784333	650	No terminal repeats	1	11	0.9770	NA	1	1.0515	NA	NA
k127_659524	3329	No terminal repeats	3	11	0.9768	NA	0	3.0836	NA	NA
