seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_300781	436	No terminal repeats	2	11	0.9898	NA	2	2.9420	F_traE;F_traL	NA
k127_83654	3368	No terminal repeats	3	11	0.9813	NA	0	3.3873	NA	NA
k127_98948	1045	No terminal repeats	2	11	0.9801	NA	1	2.3538	NA	NA
k127_206565	965	No terminal repeats	2	11	0.9795	NA	1	2.5932	F_traE	NA
k127_239333	399	No terminal repeats	1	11	0.9772	NA	1	1.4636	F_traE	NA
k127_51512	370	No terminal repeats	1	11	0.9770	NA	1	1.4636	F_traE	NA
k127_205139	331	No terminal repeats	1	11	0.9770	NA	1	1.4636	F_traE	NA
k127_182974	396	No terminal repeats	1	11	0.9756	NA	1	1.4636	F_traE	NA
k127_6002	551	No terminal repeats	1	11	0.9755	NA	1	1.2134	NA	NA
k127_193441	806	No terminal repeats	1	11	0.9743	NA	1	1.4636	F_traE	NA
k127_100881	380	No terminal repeats	2	11	0.9727	NA	2	2.2801	T_virB3;T_virB2	NA
k127_165631	334	No terminal repeats	2	11	0.9722	NA	2	2.2801	T_virB3;T_virB2	NA
k127_308507	315	No terminal repeats	1	11	0.9719	NA	1	1.4636	F_traE	NA
k127_113754	360	No terminal repeats	1	11	0.9717	NA	1	1.4636	F_traE	NA
k127_244591	454	No terminal repeats	1	11	0.9702	NA	1	1.5040	T_virB1	NA
k127_308504	304	No terminal repeats	1	11	0.9671	NA	1	1.4636	F_traE	NA
k127_216655	672	No terminal repeats	1	11	0.9661	NA	1	1.4636	F_traE	NA
k127_7397	498	No terminal repeats	1	11	0.9630	NA	1	1.4636	F_traE	NA
k127_49606	350	No terminal repeats	1	11	0.9626	NA	1	1.4636	F_traE	NA
k127_187340	422	No terminal repeats	1	11	0.9624	NA	1	1.5670	NA	NA
k127_310684	983	No terminal repeats	1	11	0.9611	NA	1	1.4636	F_traE	NA
k127_280611	574	No terminal repeats	1	11	0.9602	NA	1	1.4636	F_traE	NA
k127_1750	370	No terminal repeats	1	11	0.9602	NA	1	1.4636	F_traE	NA
k127_324261	339	No terminal repeats	1	11	0.9601	NA	1	1.4636	F_traE	NA
k127_225399	373	No terminal repeats	1	11	0.9598	NA	1	1.4868	T_virB5	NA
k127_296403	318	No terminal repeats	1	11	0.9595	NA	1	1.5670	NA	NA
k127_154996	351	No terminal repeats	1	11	0.9591	NA	1	1.3816	NA	NA
k127_253621	2923	No terminal repeats	4	11	0.9577	NA	0	1.6689	NA	NA
k127_1620	1132	No terminal repeats	2	11	0.9568	NA	1	1.6642	NA	NA
k127_134457	1126	No terminal repeats	3	11	0.9556	NA	1	0.5880	NA	NA
k127_51595	2998	No terminal repeats	3	11	0.9551	NA	0	0.9943	NA	NA
k127_206836	2604	No terminal repeats	3	11	0.9543	NA	0	3.7960	NA	NA
k127_82782	436	No terminal repeats	1	11	0.9541	NA	1	1.4636	F_traE	NA
