seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_16311	533	No terminal repeats	2	11	0.9872	NA	1	3.0489	F_traE	NA
k127_64508	302	No terminal repeats	1	11	0.9852	NA	1	1.7183	B_traI	NA
k127_6005	334	No terminal repeats	2	11	0.9759	NA	2	2.5969	T_virB2;T_virB3	NA
k127_6139	329	No terminal repeats	1	11	0.9756	NA	1	1.4636	F_traE	NA
k127_52108	316	No terminal repeats	1	11	0.9750	NA	1	1.4636	F_traE	NA
k127_55617	463	No terminal repeats	1	11	0.9729	NA	1	1.4636	F_traE	NA
k127_30764	337	No terminal repeats	1	11	0.9720	NA	1	1.4636	F_traE	NA
k127_84103	363	No terminal repeats	1	11	0.9678	NA	1	1.4640	MOBP1	NA
k127_10898	606	No terminal repeats	2	11	0.9675	NA	2	2.7426	T_virB6	NA
k127_39221	437	No terminal repeats	1	11	0.9673	NA	1	1.5670	NA	NA
k127_61508	315	No terminal repeats	1	11	0.9549	NA	1	1.4636	F_traE	NA
k127_3033	307	No terminal repeats	1	11	0.9518	NA	1	1.4636	F_traE	NA
k127_35035	532	No terminal repeats	1	11	0.9419	NA	1	1.2722	MOBQ	NA
k127_72000	374	No terminal repeats	1	11	0.9410	NA	1	1.0515	NA	NA
k127_33962	330	No terminal repeats	1	11	0.9339	NA	1	1.4905	T_virB6	NA
k127_43419	396	No terminal repeats	1	11	0.9285	NA	1	1.4636	F_traE	NA
k127_81317	336	No terminal repeats	1	11	0.8869	NA	1	1.3397	T_virB8	NA
k127_76654	677	No terminal repeats	1	11	0.8779	NA	1	1.0621	MOBP1	NA
k127_20622	627	No terminal repeats	1	11	0.8700	NA	1	0.9724	virb4	NA
k127_63251	351	No terminal repeats	1	11	0.8588	NA	1	1.2855	T_virB9	NA
k127_31714	568	No terminal repeats	2	11	0.8492	NA	1	1.4636	F_traE	NA
k127_18254	404	No terminal repeats	1	11	0.8474	NA	1	1.2266	F_traF	NA
k127_73886	322	No terminal repeats	1	11	0.8173	NA	1	1.2855	T_virB9	NA
k127_73935	317	No terminal repeats	2	11	0.7747	NA	1	1.1602	T_virB5	NA
k127_45746	348	No terminal repeats	1	11	0.7654	NA	1	1.2855	T_virB9	NA
k127_48038	324	No terminal repeats	1	11	0.7648	NA	1	1.0188	T_virB8	NA
k127_44593	339	No terminal repeats	2	11	0.7495	NA	1	1.0188	T_virB8	NA
k127_50616	380	No terminal repeats	2	11	0.7095	NA	1	1.3397	T_virB8	NA
k127_24917	337	No terminal repeats	2	11	0.7002	NA	1	1.1317	T_virB3	NA
