seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_111286	1454	No terminal repeats	2	11	0.9917	NA	2	2.6930	MOBP1	NA
k127_125023	2871	No terminal repeats	4	11	0.9881	NA	0	1.7183	NA	NA
k127_496799	507	No terminal repeats	2	11	0.9878	NA	1	3.0489	F_traE	NA
k127_88444	562	No terminal repeats	2	11	0.9868	NA	1	3.0489	F_traE	NA
k127_441035	824	No terminal repeats	2	11	0.9849	NA	1	3.0489	F_traE	NA
k127_47553	728	No terminal repeats	2	11	0.9848	NA	1	3.0489	F_traE	NA
k127_424268	5572	No terminal repeats	6	11	0.9815	NA	0	3.0392	NA	NA
k127_195240	1129	No terminal repeats	2	11	0.9800	NA	1	2.7360	NA	NA
k127_478516	580	No terminal repeats	2	11	0.9790	NA	1	2.5932	F_traE	NA
k127_154109	6126	No terminal repeats	6	11	0.9762	NA	0	2.0408	NA	NA
k127_187127	2809	No terminal repeats	4	11	0.9741	NA	0	3.3961	NA	NA
k127_11003	465	No terminal repeats	1	11	0.9732	NA	1	1.4636	F_traE	NA
k127_124121	640	No terminal repeats	1	11	0.9729	NA	1	1.4636	F_traE	NA
k127_147383	2989	No terminal repeats	6	11	0.9705	NA	0	1.5675	NA	NA
k127_77409	2777	No terminal repeats	5	11	0.9690	NA	0	1.1516	NA	NA
k127_146387	750	No terminal repeats	2	11	0.9686	NA	1	1.4636	F_traE	NA
k127_395808	444	No terminal repeats	1	11	0.9682	NA	1	1.5486	NA	NA
k127_228038	367	No terminal repeats	1	11	0.9679	NA	1	1.5486	NA	NA
k127_302084	388	No terminal repeats	1	11	0.9649	NA	1	1.4636	F_traE	NA
k127_533461	2560	No terminal repeats	3	11	0.9645	NA	0	1.6841	NA	NA
k127_543372	344	No terminal repeats	1	11	0.9622	NA	1	1.5595	NA	NA
k127_326469	610	No terminal repeats	1	11	0.9608	NA	1	1.4636	F_traE	NA
k127_109177	368	No terminal repeats	1	11	0.9602	NA	1	1.4636	F_traE	NA
