seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_552707	3647	No terminal repeats	7	11	0.9916	NA	0	4.1476	NA	NA
k127_264893	3093	No terminal repeats	3	11	0.9882	NA	0	2.6204	NA	NA
k127_128395	926	No terminal repeats	2	11	0.9882	NA	1	2.7968	F_traE	NA
k127_224824	471	No terminal repeats	1	11	0.9869	NA	1	1.7183	I_traQ	NA
k127_584003	928	No terminal repeats	2	11	0.9857	NA	1	2.8953	F_traE	NA
k127_259542	3048	No terminal repeats	3	11	0.9852	NA	0	2.2149	NA	NA
k127_366550	505	No terminal repeats	2	11	0.9844	NA	1	3.0489	F_traE	NA
k127_384775	2746	No terminal repeats	3	11	0.9839	NA	0	1.7183	NA	NA
k127_452877	3095	No terminal repeats	4	11	0.9832	NA	0	2.4579	NA	NA
k127_154270	490	No terminal repeats	1	11	0.9801	NA	1	1.4636	F_traE	NA
k127_353753	5782	No terminal repeats	5	11	0.9801	NA	0	0.7953	NA	NA
k127_254504	548	No terminal repeats	1	11	0.9783	NA	1	1.2565	MOBV	NA
k127_244289	491	No terminal repeats	2	11	0.9775	NA	1	2.1812	F_traE	NA
k127_785130	320	No terminal repeats	1	11	0.9765	NA	1	1.4636	F_traE	NA
k127_246314	2925	No terminal repeats	5	11	0.9764	NA	0	2.8292	NA	NA
k127_119089	321	No terminal repeats	1	11	0.9763	NA	1	1.4636	F_traE	NA
k127_36227	321	No terminal repeats	1	11	0.9754	NA	1	1.4636	F_traE	NA
k127_510833	307	No terminal repeats	1	11	0.9751	NA	1	1.4636	F_traE	NA
k127_283204	460	No terminal repeats	1	11	0.9742	NA	1	1.3764	NA	NA
k127_394094	2876	No terminal repeats	4	11	0.9739	NA	0	1.7183	NA	NA
k127_221128	750	No terminal repeats	1	11	0.9718	NA	1	1.4688	NA	NA
k127_590491	334	No terminal repeats	1	11	0.9717	NA	1	1.4636	F_traE	NA
k127_157583	2536	No terminal repeats	4	11	0.9709	NA	0	2.3977	NA	NA
k127_32492	423	No terminal repeats	1	11	0.9704	NA	1	1.6385	NA	NA
k127_655759	355	No terminal repeats	1	11	0.9703	NA	1	1.4636	F_traE	NA
k127_745811	434	No terminal repeats	1	11	0.9693	NA	1	1.4636	F_traE	NA
k127_27905	301	No terminal repeats	1	11	0.9686	NA	1	1.4636	F_traE	NA
k127_215638	3634	No terminal repeats	5	11	0.9685	NA	1	3.8484	F_traE	NA
k127_635466	564	No terminal repeats	1	11	0.9681	NA	1	1.4636	F_traE	NA
k127_557731	6276	No terminal repeats	10	11	0.9675	NA	0	1.1439	NA	NA
k127_59475	404	No terminal repeats	1	11	0.9671	NA	1	1.4636	F_traE	NA
k127_532140	447	No terminal repeats	1	11	0.9655	NA	1	1.4688	NA	NA
k127_574388	550	No terminal repeats	1	11	0.9641	NA	1	1.4636	F_traE	NA
k127_161562	1581	No terminal repeats	1	11	0.9640	NA	1	1.4636	F_traE	NA
k127_514401	317	No terminal repeats	1	11	0.9640	NA	1	1.4636	F_traE	NA
k127_413357	325	No terminal repeats	1	11	0.9628	NA	1	1.5595	NA	NA
k127_795448	363	No terminal repeats	1	11	0.9622	NA	1	1.4636	F_traE	NA
k127_84204	323	No terminal repeats	1	11	0.9618	NA	1	1.4636	F_traE	NA
k127_773043	345	No terminal repeats	1	11	0.9605	NA	1	1.6642	NA	NA
k127_720533	2693	No terminal repeats	4	11	0.9601	NA	0	2.3103	NA	NA
k127_21016	926	No terminal repeats	3	11	0.9592	NA	1	3.0489	F_traE	NA
k127_785015	955	No terminal repeats	1	11	0.9574	NA	1	1.4688	NA	NA
k127_136722	482	No terminal repeats	1	11	0.9563	NA	1	1.5595	NA	NA
k127_6767	370	No terminal repeats	1	11	0.9556	NA	1	1.4636	F_traE	NA
k127_394846	3113	No terminal repeats	3	11	0.9553	NA	0	2.1106	NA	NA
k127_164362	337	No terminal repeats	1	11	0.9545	NA	1	1.4636	F_traE	NA
k127_420475	336	No terminal repeats	1	11	0.9543	NA	1	0.9963	NA	NA
k127_102858	378	No terminal repeats	1	11	0.9540	NA	1	1.5486	NA	NA
k127_590648	495	No terminal repeats	1	11	0.9520	NA	1	1.4636	F_traE	NA
k127_214286	578	No terminal repeats	1	11	0.9514	NA	1	1.4636	F_traE	NA
k127_508502	341	No terminal repeats	1	11	0.9507	NA	1	1.4636	F_traE	NA
k127_206643	362	No terminal repeats	1	11	0.9495	NA	1	1.4636	F_traE	NA
k127_824138	385	No terminal repeats	1	11	0.9494	NA	1	1.4636	F_traE	NA
k127_454983	372	No terminal repeats	1	11	0.9486	NA	1	0.9015	NA	NA
k127_238917	348	No terminal repeats	1	11	0.9483	NA	1	1.1426	NA	NA
k127_109792	5957	No terminal repeats	9	11	0.9468	NA	0	0.1767	NA	NA
k127_481700	2823	No terminal repeats	3	11	0.9446	NA	0	1.7183	NA	NA
k127_339289	363	No terminal repeats	1	11	0.9439	NA	1	1.2640	NA	NA
k127_199895	637	No terminal repeats	1	11	0.9437	NA	1	1.6015	NA	NA
k127_500022	876	No terminal repeats	1	11	0.9432	NA	1	1.4636	F_traE	NA
