seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_358910	1025	No terminal repeats	2	11	0.9935	NA	1	3.0567	NA	NA
k127_144038	1078	No terminal repeats	2	11	0.9923	NA	1	3.2837	NA	NA
k127_315301	1306	No terminal repeats	2	11	0.9917	NA	1	2.8953	F_traE	NA
k127_392202	467	No terminal repeats	1	11	0.9916	NA	1	1.7183	NA	NA
k127_355590	344	No terminal repeats	1	11	0.9904	NA	1	1.7183	NA	NA
k127_495540	519	No terminal repeats	2	11	0.9892	NA	2	2.9639	NA	NA
k127_314916	495	No terminal repeats	2	11	0.9890	NA	1	3.0489	F_traE	NA
k127_128241	1144	No terminal repeats	2	11	0.9880	NA	1	3.0489	F_traE	NA
k127_382338	2547	No terminal repeats	4	11	0.9878	NA	0	0.8082	NA	NA
k127_329694	2958	No terminal repeats	5	11	0.9857	NA	0	2.4891	NA	NA
k127_479868	3195	No terminal repeats	3	11	0.9836	NA	0	1.6888	NA	NA
k127_232582	3425	No terminal repeats	3	11	0.9825	NA	0	3.4188	NA	NA
k127_478429	3020	No terminal repeats	2	11	0.9818	NA	0	1.9690	NA	NA
k127_447879	1148	No terminal repeats	2	11	0.9813	NA	1	1.7183	NA	NA
k127_326793	2717	No terminal repeats	4	11	0.9806	NA	0	2.6180	NA	NA
k127_433582	2737	No terminal repeats	2	11	0.9805	NA	0	1.7183	NA	NA
k127_348233	322	No terminal repeats	1	11	0.9805	NA	1	1.4636	F_traE	NA
k127_11031	334	No terminal repeats	1	11	0.9803	NA	1	1.4944	T_virB5	NA
k127_487720	455	No terminal repeats	2	11	0.9796	NA	1	2.5932	F_traE	NA
k127_196242	324	No terminal repeats	2	11	0.9793	NA	1	2.7416	NA	NA
k127_217263	2061	No terminal repeats	6	11	0.9789	NA	1	1.9073	NA	NA
k127_482657	372	No terminal repeats	2	11	0.9784	NA	1	2.6446	I_traK	NA
k127_288906	1121	No terminal repeats	3	11	0.9782	NA	2	2.3081	NA	NA
k127_263836	635	No terminal repeats	1	11	0.9780	NA	1	0.8949	NA	NA
k127_262580	622	No terminal repeats	1	11	0.9778	NA	1	1.4636	F_traE	NA
k127_333549	2140	No terminal repeats	2	11	0.9770	NA	1	0.8949	NA	NA
k127_362759	323	No terminal repeats	1	11	0.9766	NA	1	0.9172	NA	NA
k127_69501	3954	No terminal repeats	4	11	0.9765	NA	0	2.1568	NA	NA
k127_324829	503	No terminal repeats	1	11	0.9764	NA	1	1.3764	NA	NA
k127_487524	650	No terminal repeats	1	11	0.9763	NA	1	1.4636	F_traE	NA
k127_297992	589	No terminal repeats	2	11	0.9758	NA	1	2.6446	I_traK	NA
k127_149910	1653	No terminal repeats	1	11	0.9753	NA	1	1.4636	F_traE	NA
k127_369806	444	No terminal repeats	1	11	0.9753	NA	1	1.4636	F_traE	NA
k127_380356	312	No terminal repeats	1	11	0.9753	NA	1	1.4636	F_traE	NA
k127_134673	441	No terminal repeats	1	11	0.9752	NA	1	1.3764	NA	NA
k127_13334	432	No terminal repeats	1	11	0.9752	NA	1	1.4636	F_traE	NA
k127_258943	446	No terminal repeats	2	11	0.9751	NA	2	2.4799	T_virB2;T_virB3	NA
k127_382222	367	No terminal repeats	1	11	0.9747	NA	1	1.4636	F_traE	NA
k127_8712	790	No terminal repeats	3	11	0.9745	NA	1	3.0489	F_traE	NA
k127_403024	528	No terminal repeats	2	11	0.9739	NA	2	2.4799	T_virB2;T_virB3	NA
k127_230574	389	No terminal repeats	1	11	0.9739	NA	1	1.4636	F_traE	NA
