seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_394903	516	No terminal repeats	1	11	0.9933	NA	1	1.7183	NA	NA
k127_15032	781	No terminal repeats	2	11	0.9917	NA	1	3.1819	F_traE	NA
k127_19633	482	No terminal repeats	2	11	0.9901	NA	1	3.0489	F_traE	NA
k127_391538	528	No terminal repeats	2	11	0.9900	NA	1	2.7968	F_traE	NA
k127_678846	3995	No terminal repeats	6	11	0.9895	NA	0	3.0989	NA	NA
k127_187626	1145	No terminal repeats	1	11	0.9894	NA	1	1.3764	NA	NA
k127_761352	2946	No terminal repeats	4	11	0.9885	NA	0	3.4381	NA	NA
k127_677757	4046	No terminal repeats	4	11	0.9883	NA	0	1.3490	NA	NA
k127_418967	401	No terminal repeats	2	11	0.9883	NA	1	3.1819	F_traE	NA
k127_913122	504	No terminal repeats	2	11	0.9881	NA	1	3.0489	F_traE	NA
k127_479515	3114	No terminal repeats	7	11	0.9879	NA	1	2.2447	NA	NA
k127_858345	2727	No terminal repeats	4	11	0.9863	NA	1	4.2772	F_traE	NA
k127_511427	2556	No terminal repeats	2	11	0.9861	NA	0	2.3855	NA	NA
k127_71428	810	No terminal repeats	2	11	0.9860	NA	1	2.5932	F_traE	NA
k127_606443	1534	No terminal repeats	2	11	0.9858	NA	1	3.0489	F_traE	NA
k127_170860	2847	No terminal repeats	4	11	0.9855	NA	1	4.2545	F_traE	NA
k127_692993	948	No terminal repeats	1	11	0.9851	NA	1	1.4636	F_traE	NA
k127_835238	1045	No terminal repeats	2	11	0.9842	NA	1	2.9972	F_traE	NA
k127_380736	474	No terminal repeats	2	11	0.9841	NA	1	3.0489	F_traE	NA
k127_263409	430	No terminal repeats	2	11	0.9836	NA	1	2.8953	F_traE	NA
k127_433121	2640	No terminal repeats	4	11	0.9833	NA	0	2.7798	NA	NA
k127_559136	359	No terminal repeats	1	11	0.9826	NA	1	1.4636	F_traE	NA
k127_563734	3455	No terminal repeats	5	11	0.9824	NA	0	1.5971	NA	NA
k127_244611	2613	No terminal repeats	4	11	0.9823	NA	0	1.1567	NA	NA
k127_64849	694	No terminal repeats	1	11	0.9819	NA	1	1.3764	NA	NA
k127_58061	1753	No terminal repeats	3	11	0.9819	NA	1	1.3764	NA	NA
k127_702534	2669	No terminal repeats	4	11	0.9818	NA	0	1.4559	NA	NA
k127_131179	2657	No terminal repeats	4	11	0.9817	NA	0	1.0693	NA	NA
k127_281510	3961	No terminal repeats	5	11	0.9816	NA	0	2.2850	NA	NA
k127_282660	3242	No terminal repeats	5	11	0.9816	NA	0	1.9690	NA	NA
k127_713275	1746	No terminal repeats	3	11	0.9813	NA	1	2.9007	F_traE	NA
k127_707549	247	No terminal repeats	1	11	0.9807	NA	1	1.4636	F_traE	NA
k127_502367	304	No terminal repeats	1	11	0.9806	NA	1	1.4636	F_traE	NA
k127_15428	430	No terminal repeats	1	11	0.9804	NA	1	1.3764	NA	NA
k127_271491	2357	No terminal repeats	3	11	0.9800	NA	1	2.5589	F_traE	NA
k127_916309	2457	No terminal repeats	2	11	0.9797	NA	1	0.8949	NA	NA
k127_294595	542	No terminal repeats	2	11	0.9789	NA	1	1.7183	NA	NA
k127_607927	1108	No terminal repeats	1	11	0.9785	NA	1	1.3764	NA	NA
k127_158422	716	No terminal repeats	1	11	0.9783	NA	1	1.4636	F_traE	NA
k127_434197	1569	No terminal repeats	2	11	0.9778	NA	1	2.5932	F_traE	NA
k127_284958	3239	No terminal repeats	4	11	0.9773	NA	0	2.3003	NA	NA
k127_215244	5057	No terminal repeats	7	11	0.9771	NA	0	2.7344	NA	NA
k127_478977	620	No terminal repeats	1	11	0.9770	NA	1	1.3764	NA	NA
k127_682847	2511	No terminal repeats	4	11	0.9767	NA	0	2.1041	NA	NA
k127_362653	402	No terminal repeats	1	11	0.9762	NA	1	1.4636	F_traE	NA
k127_170627	4407	No terminal repeats	3	11	0.9762	NA	0	2.1141	NA	NA
k127_643813	3095	No terminal repeats	5	11	0.9761	NA	0	1.1617	NA	NA
k127_348067	403	No terminal repeats	1	11	0.9760	NA	1	1.4636	F_traE	NA
k127_819093	510	No terminal repeats	1	11	0.9755	NA	1	1.4636	F_traE	NA
k127_365289	899	No terminal repeats	2	11	0.9748	NA	1	1.6565	NA	NA
k127_260970	1623	No terminal repeats	3	11	0.9747	NA	1	1.3764	NA	NA
k127_243345	2618	No terminal repeats	3	11	0.9745	NA	0	1.1516	NA	NA
k127_540353	324	No terminal repeats	1	11	0.9743	NA	1	1.4636	F_traE	NA
k127_249447	620	No terminal repeats	1	11	0.9742	NA	1	1.4636	F_traE	NA
k127_52063	311	No terminal repeats	1	11	0.9738	NA	1	1.4636	F_traE	NA
k127_581925	324	No terminal repeats	1	11	0.9735	NA	1	1.4636	F_traE	NA
k127_194804	984	No terminal repeats	3	11	0.9731	NA	1	2.8953	F_traE	NA
k127_1773	1081	No terminal repeats	3	11	0.9728	NA	1	3.1819	F_traE	NA
k127_723739	1257	No terminal repeats	3	11	0.9723	NA	1	2.6061	F_traE	NA
k127_394461	346	No terminal repeats	1	11	0.9720	NA	1	1.4636	F_traE	NA
k127_704327	2584	No terminal repeats	4	11	0.9716	NA	0	1.6868	NA	NA
k127_547343	342	No terminal repeats	1	11	0.9715	NA	1	1.4636	F_traE	NA
k127_241699	385	No terminal repeats	1	11	0.9715	NA	1	1.4636	F_traE	NA
k127_866	2921	No terminal repeats	4	11	0.9714	NA	0	2.2268	NA	NA
k127_393004	2488	No terminal repeats	4	11	0.9714	NA	1	1.3764	NA	NA
k127_898154	255	No terminal repeats	1	11	0.9714	NA	1	1.4636	F_traE	NA
k127_653261	3101	No terminal repeats	4	11	0.9711	NA	0	3.0255	NA	NA
k127_768775	818	No terminal repeats	1	11	0.9711	NA	1	1.6920	MOBQ	NA
k127_506812	3068	No terminal repeats	3	11	0.9711	NA	0	1.4736	NA	NA
k127_9751	1338	No terminal repeats	3	11	0.9711	NA	1	2.5932	F_traE	NA
k127_372945	2576	No terminal repeats	7	11	0.9710	NA	0	1.9432	NA	NA
k127_523936	465	No terminal repeats	1	11	0.9709	NA	1	1.4636	F_traE	NA
k127_800761	729	No terminal repeats	1	11	0.9705	NA	1	1.4636	F_traE	NA
k127_780888	3758	No terminal repeats	3	11	0.9705	NA	0	1.7183	NA	NA
k127_41888	463	No terminal repeats	1	11	0.9703	NA	1	1.6642	NA	NA
k127_192172	3194	No terminal repeats	4	11	0.9702	NA	0	1.5828	NA	NA
k127_95015	321	No terminal repeats	1	11	0.9697	NA	1	1.5223	NA	NA
k127_443700	5834	No terminal repeats	8	11	0.9696	NA	0	0.9351	NA	NA
k127_622609	2633	No terminal repeats	5	11	0.9694	NA	0	1.8491	NA	NA
k127_343791	697	No terminal repeats	1	11	0.9689	NA	1	1.4636	F_traE	NA
k127_793823	1247	No terminal repeats	1	11	0.9686	NA	1	1.4636	F_traE	NA
k127_173954	404	No terminal repeats	1	11	0.9682	NA	1	1.5486	NA	NA
k127_84764	3526	No terminal repeats	5	11	0.9677	NA	0	1.7183	NA	NA
k127_39775	1455	No terminal repeats	1	11	0.9673	NA	1	1.4636	F_traE	NA
k127_56186	2637	No terminal repeats	3	11	0.9670	NA	0	2.8136	NA	NA
k127_52070	383	No terminal repeats	2	11	0.9669	NA	1	2.1523	F_traE	NA
k127_627308	3340	No terminal repeats	4	11	0.9657	NA	0	0.9469	NA	NA
k127_560380	1534	No terminal repeats	2	11	0.9656	NA	1	0.8949	NA	NA
k127_808050	614	No terminal repeats	1	11	0.9655	NA	1	1.4636	F_traE	NA
k127_371548	544	No terminal repeats	1	11	0.9653	NA	1	0.8949	NA	NA
k127_194962	2585	No terminal repeats	3	11	0.9650	NA	0	2.1016	NA	NA
k127_511920	2708	No terminal repeats	4	11	0.9650	NA	0	1.7183	NA	NA
k127_415777	1941	No terminal repeats	3	11	0.9649	NA	1	1.3764	NA	NA
k127_69715	479	No terminal repeats	1	11	0.9644	NA	1	0.8949	NA	NA
k127_615102	1064	No terminal repeats	1	11	0.9643	NA	1	1.4636	F_traE	NA
k127_775414	426	No terminal repeats	1	11	0.9635	NA	1	1.5486	NA	NA
k127_198079	2960	No terminal repeats	5	11	0.9633	NA	1	2.5589	F_traE	NA
k127_282507	701	No terminal repeats	1	11	0.9630	NA	1	0.9015	NA	NA
k127_11136	4387	No terminal repeats	5	11	0.9629	NA	0	0.8202	NA	NA
k127_381066	771	No terminal repeats	1	11	0.9629	NA	1	1.4636	F_traE	NA
k127_529856	418	No terminal repeats	1	11	0.9625	NA	1	1.4636	F_traE	NA
k127_355479	509	No terminal repeats	1	11	0.9622	NA	1	1.4688	NA	NA
k127_641353	255	No terminal repeats	1	11	0.9621	NA	1	1.4636	F_traE	NA
k127_410695	878	No terminal repeats	2	11	0.9621	NA	1	2.5932	F_traE	NA
k127_369327	3081	No terminal repeats	6	11	0.9614	NA	0	1.4864	NA	NA
k127_587231	3020	No terminal repeats	7	11	0.9613	NA	0	1.2674	NA	NA
k127_567040	4904	No terminal repeats	3	11	0.9612	NA	0	1.7183	NA	NA
k127_217111	662	No terminal repeats	1	11	0.9612	NA	1	0.8949	NA	NA
k127_241032	459	No terminal repeats	1	11	0.9611	NA	1	1.4636	F_traE	NA
k127_826873	1829	No terminal repeats	3	11	0.9611	NA	1	2.3815	F_traE	NA
k127_522861	3925	No terminal repeats	3	11	0.9610	NA	0	0.7993	NA	NA
k127_760445	323	No terminal repeats	1	11	0.9607	NA	1	1.4636	F_traE	NA
k127_630391	1437	No terminal repeats	2	11	0.9607	NA	1	1.3764	NA	NA
k127_446721	368	No terminal repeats	1	11	0.9607	NA	1	0.9172	NA	NA
k127_710531	364	No terminal repeats	1	11	0.9605	NA	1	1.4636	F_traE	NA
k127_699108	632	No terminal repeats	1	11	0.9602	NA	1	1.4636	F_traE	NA
k127_559582	734	No terminal repeats	1	11	0.9601	NA	1	1.4636	F_traE	NA
k127_728888	466	No terminal repeats	1	11	0.9600	NA	1	1.4688	NA	NA
k127_646087	2715	No terminal repeats	4	11	0.9597	NA	0	1.7183	NA	NA
k127_720665	2634	No terminal repeats	5	11	0.9597	NA	0	2.5756	NA	NA
k127_751760	294	No terminal repeats	1	11	0.9596	NA	1	1.4636	F_traE	NA
k127_402384	3205	No terminal repeats	4	11	0.9595	NA	0	3.0431	NA	NA
k127_490436	306	No terminal repeats	1	11	0.9591	NA	1	1.4636	F_traE	NA
k127_452078	879	No terminal repeats	1	11	0.9590	NA	1	1.4636	F_traE	NA
k127_740686	225	No terminal repeats	1	11	0.9588	NA	1	1.4636	F_traE	NA
k127_366452	712	No terminal repeats	2	11	0.9587	NA	1	2.0042	F_traE	NA
k127_416762	2711	No terminal repeats	3	11	0.9583	NA	0	1.5828	NA	NA
k127_122699	331	No terminal repeats	1	11	0.9582	NA	1	1.4663	NA	NA
k127_556701	376	No terminal repeats	1	11	0.9582	NA	1	1.4636	F_traE	NA
k127_477915	1198	No terminal repeats	2	11	0.9580	NA	1	1.6920	MOBQ	NA
k127_754720	442	No terminal repeats	1	11	0.9579	NA	1	1.4636	F_traE	NA
k127_278639	310	No terminal repeats	1	11	0.9579	NA	1	1.4636	F_traE	NA
k127_539506	500	No terminal repeats	1	11	0.9578	NA	1	0.9172	NA	NA
k127_564606	325	No terminal repeats	1	11	0.9570	NA	1	1.4905	T_virB6	NA
k127_770398	330	No terminal repeats	1	11	0.9564	NA	1	1.4636	F_traE	NA
k127_606598	352	No terminal repeats	1	11	0.9564	NA	1	1.6924	NA	NA
k127_534697	328	No terminal repeats	1	11	0.9564	NA	1	1.4636	F_traE	NA
k127_28797	748	No terminal repeats	1	11	0.9563	NA	1	1.3764	NA	NA
k127_592312	484	No terminal repeats	1	11	0.9561	NA	1	1.4636	F_traE	NA
k127_95936	5015	No terminal repeats	8	11	0.9561	NA	0	0.3827	NA	NA
k127_579544	307	No terminal repeats	1	11	0.9561	NA	1	1.4636	F_traE	NA
k127_903381	1541	No terminal repeats	1	11	0.9558	NA	1	1.4636	F_traE	NA
k127_790543	4850	No terminal repeats	6	11	0.9557	NA	0	1.7115	NA	NA
k127_278633	322	No terminal repeats	1	11	0.9557	NA	1	1.4636	F_traE	NA
k127_15096	320	No terminal repeats	1	11	0.9555	NA	1	1.4636	F_traE	NA
k127_287685	308	No terminal repeats	1	11	0.9553	NA	1	1.4636	F_traE	NA
k127_92454	418	No terminal repeats	1	11	0.9552	NA	1	1.4636	F_traE	NA
k127_72018	2522	No terminal repeats	5	11	0.9550	NA	0	1.3549	NA	NA
k127_576032	7155	No terminal repeats	12	11	0.9549	NA	0	0.9118	NA	NF033103
k127_24934	3060	No terminal repeats	6	11	0.9545	NA	0	0.7836	NA	NA
k127_488427	301	No terminal repeats	1	11	0.9544	NA	1	1.4636	F_traE	NA
k127_898185	1993	No terminal repeats	3	11	0.9544	NA	1	1.4636	F_traE	NA
k127_781637	439	No terminal repeats	1	11	0.9544	NA	1	1.4636	F_traE	NA
k127_628047	356	No terminal repeats	1	11	0.9542	NA	1	1.4636	F_traE	NA
