seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_397531	722	No terminal repeats	2	11	0.9904	NA	1	3.0489	F_traE	NA
k127_195771	2783	No terminal repeats	3	11	0.9897	NA	0	4.5411	NA	NA
k127_329835	479	No terminal repeats	2	11	0.9895	NA	1	3.0489	F_traE	NA
k127_69848	2928	No terminal repeats	6	11	0.9892	NA	0	1.4779	NA	NA
k127_10733	3598	No terminal repeats	6	11	0.9891	NA	0	4.0230	NA	NA
k127_120740	890	No terminal repeats	2	11	0.9889	NA	1	3.1819	F_traE	NA
k127_259849	867	No terminal repeats	2	11	0.9886	NA	1	3.0489	F_traE	NA
k127_86632	311	No terminal repeats	1	11	0.9884	NA	1	1.7183	NA	NA
k127_142650	397	No terminal repeats	1	11	0.9877	NA	1	1.7183	NA	NA
k127_400505	473	No terminal repeats	2	11	0.9876	NA	1	3.0489	F_traE	NA
k127_337446	1508	No terminal repeats	4	11	0.9860	NA	1	4.1442	F_traE	NA
k127_300905	3574	No terminal repeats	4	11	0.9854	NA	0	1.7183	NA	NA
k127_355474	1914	No terminal repeats	3	11	0.9840	NA	1	2.0792	NA	NA
k127_198229	1024	No terminal repeats	2	11	0.9816	NA	1	2.0156	F_traE	NA
k127_194186	432	No terminal repeats	1	11	0.9804	NA	1	1.4636	F_traE	NA
k127_50040	1846	No terminal repeats	3	11	0.9800	NA	1	3.0489	F_traE	NA
k127_300693	569	No terminal repeats	1	11	0.9794	NA	1	1.4636	F_traE	NA
k127_365592	616	No terminal repeats	1	11	0.9791	NA	1	1.4636	F_traE	NA
k127_173903	2867	No terminal repeats	5	11	0.9790	NA	1	4.1442	F_traE	NA
k127_115730	373	No terminal repeats	2	11	0.9789	NA	2	2.5969	T_virB2;T_virB3	NA
k127_27221	344	No terminal repeats	2	11	0.9787	NA	1	2.6885	T_virB6	NA
k127_348772	4393	No terminal repeats	5	11	0.9784	NA	0	1.0790	NA	NA
k127_392553	326	No terminal repeats	2	11	0.9782	NA	1	2.7416	NA	NA
k127_367674	1564	No terminal repeats	4	11	0.9782	NA	3	3.5220	T_virB5;T_virB6	NA
k127_286928	884	No terminal repeats	1	11	0.9781	NA	1	1.4636	F_traE	NA
k127_323725	309	No terminal repeats	1	11	0.9779	NA	1	1.4636	F_traE	NA
k127_182853	2897	No terminal repeats	4	11	0.9776	NA	0	1.5828	NA	NA
k127_360117	3290	No terminal repeats	3	11	0.9775	NA	0	1.7183	NA	NA
k127_199579	3138	No terminal repeats	5	11	0.9773	NA	1	4.3225	F_traE	NA
k127_64477	415	No terminal repeats	2	11	0.9769	NA	2	2.2801	T_virB2;T_virB3	NA
k127_64747	4434	No terminal repeats	5	11	0.9768	NA	0	1.4107	NA	NA
k127_17386	471	No terminal repeats	1	11	0.9762	NA	1	1.4636	F_traE	NA
k127_152527	389	No terminal repeats	2	11	0.9761	NA	2	2.2801	T_virB3;T_virB2	NA
k127_143177	335	No terminal repeats	1	11	0.9760	NA	1	1.6659	NA	NA
k127_33123	321	No terminal repeats	1	11	0.9744	NA	1	1.4905	T_virB3	NA
k127_47733	348	No terminal repeats	1	11	0.9744	NA	1	1.5332	NA	NA
k127_146710	2885	No terminal repeats	5	11	0.9741	NA	0	2.8136	NA	NA
k127_307436	361	No terminal repeats	1	11	0.9739	NA	1	1.4636	F_traE	NA
k127_290879	2931	No terminal repeats	3	11	0.9735	NA	0	1.5076	NA	NA
k127_16742	665	No terminal repeats	2	11	0.9729	NA	2	2.6685	T_virB8;T_virB6	NA
k127_101109	337	No terminal repeats	1	11	0.9726	NA	1	1.4636	F_traE	NA
k127_6922	3369	No terminal repeats	3	11	0.9722	NA	0	1.5828	NA	NA
k127_304081	339	No terminal repeats	1	11	0.9719	NA	1	1.5670	NA	NA
