seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_358568	1643	No terminal repeats	2	11	0.9924	NA	1	3.0489	F_traE	NA
k127_126932	1082	No terminal repeats	2	11	0.9917	NA	2	3.0256	MOBP1	NA
k127_221884	2940	No terminal repeats	4	11	0.9904	NA	0	3.7037	NA	NA
k127_402844	1141	No terminal repeats	2	11	0.9895	NA	1	3.0489	F_traE	NA
k127_342782	684	No terminal repeats	2	11	0.9883	NA	1	3.0489	F_traE	NA
k127_153109	1198	No terminal repeats	1	11	0.9870	NA	1	1.4636	F_traE	NA
k127_239355	3692	No terminal repeats	5	11	0.9861	NA	0	2.9532	NA	NA
k127_350069	798	No terminal repeats	2	11	0.9855	NA	2	2.6774	MOBP1	NA
k127_334257	3146	No terminal repeats	4	11	0.9853	NA	0	2.8924	NA	NA
k127_378896	3678	No terminal repeats	4	11	0.9842	NA	0	3.3026	NA	NA
k127_52404	429	No terminal repeats	2	11	0.9836	NA	2	2.2801	T_virB3;T_virB2	NA
k127_338522	307	No terminal repeats	2	11	0.9818	NA	2	2.8405	T_virB3	NA
k127_105197	301	No terminal repeats	1	11	0.9815	NA	1	1.4905	T_virB3	NA
k127_19394	346	No terminal repeats	1	11	0.9806	NA	1	1.4636	F_traE	NA
k127_43084	377	No terminal repeats	1	11	0.9799	NA	1	1.5622	NA	NA
k127_481388	560	No terminal repeats	1	11	0.9799	NA	1	1.4636	F_traE	NA
k127_94792	537	No terminal repeats	1	11	0.9798	NA	1	1.4636	F_traE	NA
k127_481331	321	No terminal repeats	1	11	0.9787	NA	1	1.4636	F_traE	NA
k127_200832	519	No terminal repeats	1	11	0.9779	NA	1	1.4636	F_traE	NA
k127_383703	378	No terminal repeats	1	11	0.9773	NA	1	1.4636	F_traE	NA
k127_217902	379	No terminal repeats	1	11	0.9761	NA	1	1.4636	F_traE	NA
k127_216183	756	No terminal repeats	2	11	0.9758	NA	1	2.3538	NA	NA
k127_17539	360	No terminal repeats	1	11	0.9757	NA	1	1.4636	F_traE	NA
k127_129620	352	No terminal repeats	1	11	0.9756	NA	1	1.4636	F_traE	NA
k127_102574	1621	No terminal repeats	3	11	0.9754	NA	1	3.0489	F_traE	NA
k127_303021	534	No terminal repeats	1	11	0.9753	NA	1	1.4636	F_traE	NA
k127_112529	541	No terminal repeats	1	11	0.9746	NA	1	1.4636	F_traE	NA
k127_176086	3677	No terminal repeats	7	11	0.9745	NA	0	1.5828	NA	NA
k127_267279	401	No terminal repeats	1	11	0.9739	NA	1	1.4636	F_traE	NA
k127_373593	967	No terminal repeats	1	11	0.9734	NA	1	1.4636	F_traE	NA
k127_187016	520	No terminal repeats	1	11	0.9730	NA	1	1.4636	F_traE	NA
k127_277703	311	No terminal repeats	1	11	0.9728	NA	1	1.4636	F_traE	NA
k127_477331	338	No terminal repeats	1	11	0.9723	NA	1	1.4636	F_traE	NA
k127_59099	2806	No terminal repeats	4	11	0.9717	NA	0	1.7183	NA	NA
k127_466628	314	No terminal repeats	1	11	0.9712	NA	1	1.4636	F_traE	NA
k127_424532	321	No terminal repeats	1	11	0.9704	NA	1	1.4636	F_traE	NA
k127_391725	528	No terminal repeats	2	11	0.9694	NA	1	2.1523	F_traE	NA
k127_307340	2979	No terminal repeats	6	11	0.9692	NA	0	2.6577	NA	NA
k127_133988	315	No terminal repeats	1	11	0.9689	NA	1	1.4636	F_traE	NA
k127_459599	2028	No terminal repeats	2	11	0.9688	NA	1	1.3112	MOBP1	NA
k127_417343	496	No terminal repeats	1	11	0.9687	NA	1	1.4636	F_traE	NA
