seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_478626	3898	No terminal repeats	5	11	0.9945	NA	0	7.4159	NA	NA
k127_33812	1171	No terminal repeats	3	11	0.9932	NA	3	4.2361	MOBQ	NA
k127_575512	4509	No terminal repeats	4	11	0.9923	NA	0	4.3669	NA	NA
k127_579443	750	No terminal repeats	2	11	0.9909	NA	2	2.9639	NA	NA
k127_237074	343	No terminal repeats	1	11	0.9899	NA	1	1.7183	NA	NA
k127_123527	321	No terminal repeats	1	11	0.9888	NA	1	1.7183	NA	NA
k127_602531	903	No terminal repeats	1	11	0.9884	NA	1	1.7183	NA	NA
k127_102483	1344	No terminal repeats	4	11	0.9879	NA	1	3.8549	I_traK	NA
k127_354272	675	No terminal repeats	1	11	0.9870	NA	1	1.7183	NA	NA
k127_161653	4029	No terminal repeats	3	11	0.9864	NA	1	2.0792	NA	NA
k127_51916	1265	No terminal repeats	2	11	0.9864	NA	1	2.4254	NA	NA
k127_232599	2926	No terminal repeats	4	11	0.9859	NA	0	1.7183	NA	NA
k127_451852	2913	No terminal repeats	3	11	0.9852	NA	0	2.7101	NA	NA
k127_187077	2050	No terminal repeats	2	11	0.9836	NA	1	3.0489	F_traE	NA
k127_579156	332	No terminal repeats	2	11	0.9828	NA	1	2.7416	NA	NA
k127_457175	986	No terminal repeats	1	11	0.9825	NA	1	0.9015	NA	NA
k127_531004	404	No terminal repeats	1	11	0.9821	NA	1	1.5453	NA	NA
k127_508210	323	No terminal repeats	1	11	0.9820	NA	1	1.7183	NA	NA
k127_386075	658	No terminal repeats	1	11	0.9815	NA	1	1.4636	F_traE	NA
k127_164341	2515	No terminal repeats	3	11	0.9812	NA	0	1.7183	NA	NA
k127_11120	2754	No terminal repeats	3	11	0.9802	NA	1	2.5589	F_traE	NA
k127_592398	525	No terminal repeats	2	11	0.9798	NA	1	2.5686	NA	NA
k127_29882	3307	No terminal repeats	4	11	0.9794	NA	1	2.8723	NA	NA
k127_93980	563	No terminal repeats	2	11	0.9792	NA	2	2.5969	T_virB2;T_virB3	NA
