seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_364764	372	No terminal repeats	2	11	0.9934	NA	2	3.4366	NA	NA
k127_81965	2719	No terminal repeats	6	11	0.9932	NA	0	4.7861	NA	NA
k127_118600	325	No terminal repeats	2	11	0.9926	NA	2	3.4366	NA	NA
k127_255794	437	No terminal repeats	1	11	0.9922	NA	1	1.7183	NA	NA
k127_566844	349	No terminal repeats	1	11	0.9919	NA	1	1.7183	NA	NA
k127_559565	411	No terminal repeats	1	11	0.9911	NA	1	1.7183	NA	NA
k127_508141	1226	No terminal repeats	2	11	0.9907	NA	1	3.0489	F_traE	NA
k127_531564	330	No terminal repeats	1	11	0.9894	NA	1	1.7183	NA	NA
k127_290667	343	No terminal repeats	2	11	0.9872	NA	1	3.0489	F_traE	NA
k127_459911	1738	No terminal repeats	2	11	0.9868	NA	2	2.4690	T_virB5;T_virB10	NA
k127_251206	2770	No terminal repeats	3	11	0.9867	NA	0	2.6297	NA	NA
k127_382589	1436	No terminal repeats	2	11	0.9865	NA	1	3.0489	F_traE	NA
k127_525615	1009	No terminal repeats	2	11	0.9865	NA	1	3.0489	F_traE	NA
k127_401929	337	No terminal repeats	1	11	0.9861	NA	1	1.7183	NA	NA
k127_191361	315	No terminal repeats	2	11	0.9859	NA	1	3.0489	F_traE	NA
k127_456594	3158	No terminal repeats	3	11	0.9855	NA	0	2.8541	NA	NA
k127_342971	1047	No terminal repeats	3	11	0.9845	NA	1	3.0489	F_traE	NA
k127_374953	1245	No terminal repeats	2	11	0.9844	NA	2	2.6223	MOBP1;MOBP1	NA
k127_498004	928	No terminal repeats	2	11	0.9843	NA	2	2.3081	NA	NA
k127_212492	1239	No terminal repeats	3	11	0.9842	NA	1	2.8903	NA	NA
k127_316715	315	No terminal repeats	2	11	0.9842	NA	2	2.2801	T_virB3;T_virB2	NA
k127_55098	353	No terminal repeats	2	11	0.9837	NA	1	2.5932	F_traE	NA
k127_111599	411	No terminal repeats	1	11	0.9831	NA	1	1.5453	NA	NA
k127_425498	2696	No terminal repeats	3	11	0.9830	NA	0	2.8136	NA	NA
k127_10313	3601	No terminal repeats	3	11	0.9825	NA	0	2.1408	NA	NA
k127_454721	505	No terminal repeats	2	11	0.9821	NA	2	2.5409	T_virB3	NA
k127_573537	2789	No terminal repeats	3	11	0.9817	NA	1	0.5141	NA	NA
k127_68702	829	No terminal repeats	1	11	0.9809	NA	1	0.9172	NA	NA
k127_313557	978	No terminal repeats	1	11	0.9803	NA	1	0.9015	NA	NA
k127_140198	3975	No terminal repeats	6	11	0.9800	NA	0	2.8782	NA	NA
k127_594905	338	No terminal repeats	1	11	0.9798	NA	1	1.4636	F_traE	NA
k127_425550	1141	No terminal repeats	2	11	0.9797	NA	1	0.9963	NA	NA
k127_387012	1545	No terminal repeats	2	11	0.9794	NA	1	2.2392	F_traE	NA
k127_573610	2712	No terminal repeats	3	11	0.9794	NA	0	0.6746	NA	NA
k127_319876	878	No terminal repeats	1	11	0.9789	NA	1	1.4636	F_traE	NA
k127_86941	806	No terminal repeats	1	11	0.9789	NA	1	1.5223	NA	NA
k127_533668	581	No terminal repeats	1	11	0.9788	NA	1	1.4636	F_traE	NA
k127_133366	378	No terminal repeats	2	11	0.9787	NA	2	2.4799	T_virB3;T_virB2	NA
k127_253680	1828	No terminal repeats	2	11	0.9785	NA	1	2.5967	T_virB8	NA
k127_113011	473	No terminal repeats	1	11	0.9782	NA	1	0.8949	NA	NA
k127_147508	250	No terminal repeats	1	11	0.9772	NA	1	1.4636	F_traE	NA
k127_556350	442	No terminal repeats	2	11	0.9770	NA	1	2.5932	F_traE	NA
k127_5893	303	No terminal repeats	1	11	0.9758	NA	1	1.4636	F_traE	NA
k127_496478	339	No terminal repeats	1	11	0.9758	NA	1	1.5654	NA	NA
k127_353490	321	No terminal repeats	1	11	0.9751	NA	1	1.4636	F_traE	NA
k127_111473	3970	No terminal repeats	4	11	0.9749	NA	0	1.2972	NA	NA
k127_291927	1386	No terminal repeats	2	11	0.9748	NA	2	2.4690	T_virB10;T_virB5	NA
k127_535787	867	No terminal repeats	1	11	0.9744	NA	1	1.4636	F_traE	NA
k127_219656	450	No terminal repeats	1	11	0.9741	NA	1	1.4636	F_traE	NA
k127_586415	568	No terminal repeats	1	11	0.9739	NA	1	1.4636	F_traE	NA
k127_546974	337	No terminal repeats	1	11	0.9736	NA	1	1.4636	F_traE	NA
k127_451489	556	No terminal repeats	1	11	0.9732	NA	1	1.7183	NA	NA
k127_71177	1460	No terminal repeats	1	11	0.9730	NA	1	1.4636	F_traE	NA
k127_462938	409	No terminal repeats	1	11	0.9728	NA	1	1.4636	F_traE	NA
k127_333354	334	No terminal repeats	1	11	0.9727	NA	1	1.4944	T_virB5	NA
k127_451747	6002	No terminal repeats	6	11	0.9724	NA	0	1.5687	NA	NA
k127_260306	362	No terminal repeats	1	11	0.9722	NA	1	1.4636	F_traE	NA
k127_30375	3072	No terminal repeats	3	11	0.9720	NA	0	1.8799	NA	NA
k127_196090	784	No terminal repeats	2	11	0.9713	NA	1	2.5932	F_traE	NA
k127_219624	1281	No terminal repeats	3	11	0.9711	NA	2	2.3749	T_virB5	NA
k127_43327	479	No terminal repeats	1	11	0.9711	NA	1	1.4636	F_traE	NA
k127_467466	421	No terminal repeats	2	11	0.9710	NA	2	2.5969	T_virB3;T_virB2	NA
k127_21062	439	No terminal repeats	1	11	0.9707	NA	1	1.4636	F_traE	NA
k127_211391	362	No terminal repeats	1	11	0.9706	NA	1	1.5654	NA	NA
k127_179766	2502	No terminal repeats	4	11	0.9703	NA	0	2.7662	NA	NA
k127_150861	661	No terminal repeats	1	11	0.9702	NA	1	0.9172	NA	NA
k127_482328	321	No terminal repeats	1	11	0.9700	NA	1	1.4636	F_traE	NA
k127_39356	438	No terminal repeats	1	11	0.9694	NA	1	0.9172	NA	NA
k127_202074	3378	No terminal repeats	5	11	0.9693	NA	0	2.5113	NA	NA
k127_139567	2051	No terminal repeats	2	11	0.9692	NA	1	2.0792	NA	NA
k127_342503	874	No terminal repeats	2	11	0.9691	NA	1	2.2992	NA	NA
k127_89356	455	No terminal repeats	1	11	0.9690	NA	1	1.4636	F_traE	NA
