seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_373627	520	No terminal repeats	2	11	0.9925	NA	2	2.8392	MOBQ	NA
k127_200164	409	No terminal repeats	2	11	0.9909	NA	2	2.9639	NA	NA
k127_331786	513	No terminal repeats	1	11	0.9909	NA	1	1.7183	NA	NA
k127_468923	2926	No terminal repeats	4	11	0.9907	NA	0	1.7183	NA	NA
k127_508322	504	No terminal repeats	1	11	0.9899	NA	1	1.7183	NA	NA
k127_472314	410	No terminal repeats	2	11	0.9884	NA	1	3.0489	F_traE	NA
k127_470074	597	No terminal repeats	2	11	0.9882	NA	1	3.0489	F_traE	NA
k127_91114	562	No terminal repeats	2	11	0.9882	NA	1	2.8953	F_traE	NA
k127_280504	2634	No terminal repeats	2	11	0.9871	NA	0	1.5174	NA	NA
k127_426041	2992	No terminal repeats	6	11	0.9869	NA	1	3.5677	F_traE	NA
k127_509783	967	No terminal repeats	2	11	0.9867	NA	1	3.0489	F_traE	NA
k127_2826	709	No terminal repeats	2	11	0.9863	NA	2	2.8884	MOBP1	NA
k127_293269	714	No terminal repeats	2	11	0.9861	NA	1	3.0489	F_traE	NA
k127_162590	381	No terminal repeats	2	11	0.9857	NA	2	2.9639	NA	NA
k127_311972	351	No terminal repeats	2	11	0.9849	NA	1	2.7416	NA	NA
k127_209613	531	No terminal repeats	2	11	0.9842	NA	1	2.8953	F_traE	NA
k127_516926	3885	No terminal repeats	4	11	0.9841	NA	0	2.8629	NA	NA
k127_60815	495	No terminal repeats	2	11	0.9831	NA	1	2.6247	F_traE	NA
k127_108646	1255	No terminal repeats	1	11	0.9826	NA	1	0.5876	MOBV	NA
k127_508527	450	No terminal repeats	2	11	0.9825	NA	2	2.2801	T_virB2;T_virB3	NA
k127_133227	386	No terminal repeats	1	11	0.9819	NA	1	1.3764	NA	NA
k127_52124	2558	No terminal repeats	3	11	0.9815	NA	0	1.7183	NA	NA
k127_283978	1828	No terminal repeats	4	11	0.9804	NA	1	2.8450	F_traE	NA
k127_203512	388	No terminal repeats	1	11	0.9797	NA	1	1.4636	F_traE	NA
k127_512822	2947	No terminal repeats	5	11	0.9795	NA	0	1.6887	NA	NA
k127_239512	3484	No terminal repeats	5	11	0.9795	NA	0	2.1649	NA	NA
