seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_178212	2726	No terminal repeats	4	11	0.9905	NA	0	3.7440	NA	NA
k127_276617	381	No terminal repeats	2	11	0.9902	NA	1	3.0489	F_traE	NA
k127_313965	319	No terminal repeats	1	11	0.9872	NA	1	1.7183	MOBQ	NA
k127_368090	610	No terminal repeats	2	11	0.9861	NA	1	2.5932	F_traE	NA
k127_289082	903	No terminal repeats	1	11	0.9847	NA	1	1.6689	NA	NA
k127_381115	312	No terminal repeats	2	11	0.9838	NA	1	3.0489	F_traE	NA
k127_254992	412	No terminal repeats	2	11	0.9833	NA	1	3.0489	F_traE	NA
k127_23543	1156	No terminal repeats	1	11	0.9806	NA	1	0.9963	NA	NA
k127_110100	2772	No terminal repeats	2	11	0.9806	NA	0	2.5891	NA	NA
k127_187506	325	No terminal repeats	2	11	0.9794	NA	2	2.5969	T_virB3;T_virB2	NA
k127_202691	400	No terminal repeats	1	11	0.9794	NA	1	1.4636	F_traE	NA
k127_184038	4957	No terminal repeats	10	11	0.9793	NA	0	2.1937	NA	NA
k127_103959	314	No terminal repeats	1	11	0.9780	NA	1	1.4636	F_traE	NA
k127_2938	359	No terminal repeats	1	11	0.9776	NA	1	1.4636	F_traE	NA
k127_297261	3190	No terminal repeats	4	11	0.9763	NA	1	2.5589	F_traE	NA
k127_200418	498	No terminal repeats	1	11	0.9757	NA	1	1.4636	F_traE	NA
k127_25754	386	No terminal repeats	1	11	0.9749	NA	1	1.4636	F_traE	NA
k127_230991	2807	No terminal repeats	3	11	0.9749	NA	0	1.6689	NA	NA
k127_52299	370	No terminal repeats	2	11	0.9740	NA	2	2.5969	T_virB3;T_virB2	NA
k127_122544	2760	No terminal repeats	4	11	0.9731	NA	0	1.4963	NA	NA
k127_110066	350	No terminal repeats	1	11	0.9731	NA	1	1.4636	F_traE	NA
k127_281830	494	No terminal repeats	1	11	0.9692	NA	1	1.4636	F_traE	NA
k127_45713	303	No terminal repeats	1	11	0.9690	NA	1	1.4636	F_traE	NA
k127_84592	1115	No terminal repeats	1	11	0.9684	NA	1	1.4636	F_traE	NA
k127_59374	1310	No terminal repeats	3	11	0.9587	NA	1	2.5972	F_traE	NA
k127_405001	327	No terminal repeats	1	11	0.9572	NA	1	1.4636	F_traE	NA
k127_344174	565	No terminal repeats	1	11	0.9563	NA	1	1.4636	F_traE	NA
