seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_51699	553	No terminal repeats	2	11	0.9911	NA	2	2.8392	MOBQ	NA
k127_292252	547	No terminal repeats	2	11	0.9884	NA	1	3.0489	F_traE	NA
k127_229220	370	No terminal repeats	1	11	0.9878	NA	1	1.7183	NA	NA
k127_113964	3318	No terminal repeats	5	11	0.9875	NA	0	2.7798	NA	NA
k127_181445	336	No terminal repeats	2	11	0.9872	NA	1	3.0489	F_traE	NA
k127_122726	911	No terminal repeats	2	11	0.9840	NA	1	3.0489	F_traE	NA
k127_324396	531	No terminal repeats	1	11	0.9837	NA	1	0.9015	NA	NA
k127_95328	1127	No terminal repeats	2	11	0.9825	NA	1	2.5932	F_traE	NA
k127_337430	302	No terminal repeats	2	11	0.9811	NA	2	2.4799	T_virB2;T_virB3	NA
k127_201128	301	No terminal repeats	2	11	0.9802	NA	2	2.5969	T_virB2;T_virB3	NA
k127_190589	702	No terminal repeats	1	11	0.9800	NA	1	1.4944	T_virB5	NA
k127_114689	2887	No terminal repeats	4	11	0.9798	NA	0	1.5828	NA	NA
k127_290948	1177	No terminal repeats	1	11	0.9796	NA	1	1.4636	F_traE	NA
k127_73656	433	No terminal repeats	1	11	0.9790	NA	1	1.4636	F_traE	NA
k127_392474	320	No terminal repeats	1	11	0.9785	NA	1	1.4636	F_traE	NA
k127_358643	310	No terminal repeats	1	11	0.9778	NA	1	1.4636	F_traE	NA
k127_267674	403	No terminal repeats	1	11	0.9766	NA	1	1.4636	F_traE	NA
k127_197107	351	No terminal repeats	1	11	0.9754	NA	1	1.7016	NA	NA
k127_167621	1355	No terminal repeats	1	11	0.9752	NA	1	1.4636	F_traE	NA
k127_259803	729	No terminal repeats	1	11	0.9744	NA	1	1.4636	F_traE	NA
k127_113680	430	No terminal repeats	2	11	0.9741	NA	2	2.4799	T_virB2;T_virB3	NA
k127_329674	431	No terminal repeats	2	11	0.9736	NA	2	2.4799	T_virB3;T_virB2	NA
k127_324351	364	No terminal repeats	1	11	0.9726	NA	1	1.4636	F_traE	NA
k127_291539	438	No terminal repeats	1	11	0.9715	NA	1	1.4636	F_traE	NA
k127_58789	337	No terminal repeats	1	11	0.9713	NA	1	1.4636	F_traE	NA
k127_211597	447	No terminal repeats	1	11	0.9710	NA	1	1.4636	F_traE	NA
k127_126105	411	No terminal repeats	1	11	0.9710	NA	1	1.4636	F_traE	NA
k127_23888	301	No terminal repeats	1	11	0.9697	NA	1	1.4636	F_traE	NA
k127_199697	440	No terminal repeats	1	11	0.9691	NA	1	1.4636	F_traE	NA
k127_258643	506	No terminal repeats	1	11	0.9690	NA	1	1.4636	F_traE	NA
k127_338458	338	No terminal repeats	1	11	0.9686	NA	1	1.4636	F_traE	NA
k127_147706	379	No terminal repeats	1	11	0.9684	NA	1	1.4636	F_traE	NA
k127_289681	898	No terminal repeats	1	11	0.9668	NA	1	1.4636	F_traE	NA
k127_78589	557	No terminal repeats	1	11	0.9655	NA	1	1.4636	F_traE	NA
k127_31008	901	No terminal repeats	1	11	0.9655	NA	1	1.4636	F_traE	NA
k127_395020	507	No terminal repeats	1	11	0.9641	NA	1	1.4636	F_traE	NA
k127_260262	641	No terminal repeats	1	11	0.9635	NA	1	1.4636	F_traE	NA
k127_71706	1155	No terminal repeats	1	11	0.9634	NA	1	1.4636	F_traE	NA
k127_184486	1355	No terminal repeats	3	11	0.9628	NA	1	2.3815	F_traE	NA
k127_177726	3140	No terminal repeats	4	11	0.9625	NA	0	0.9943	NA	NA
k127_389479	588	No terminal repeats	1	11	0.9612	NA	1	1.4944	T_virB5	NA
k127_225612	370	No terminal repeats	1	11	0.9592	NA	1	1.4636	F_traE	NA
k127_138183	416	No terminal repeats	1	11	0.9586	NA	1	1.4636	F_traE	NA
k127_342058	334	No terminal repeats	1	11	0.9585	NA	1	1.6381	NA	NA
k127_363563	308	No terminal repeats	1	11	0.9583	NA	1	1.4636	F_traE	NA
k127_152899	493	No terminal repeats	1	11	0.9578	NA	1	1.4636	F_traE	NA
k127_20589	2296	No terminal repeats	4	11	0.9573	NA	1	1.4636	F_traE	NA
k127_173166	486	No terminal repeats	1	11	0.9573	NA	1	1.4636	F_traE	NA
k127_82810	375	No terminal repeats	1	11	0.9564	NA	1	1.4636	F_traE	NA
k127_217340	1497	No terminal repeats	1	11	0.9563	NA	1	1.4636	F_traE	NA
k127_248090	338	No terminal repeats	1	11	0.9561	NA	1	1.4636	F_traE	NA
k127_230363	372	No terminal repeats	1	11	0.9557	NA	1	1.4636	F_traE	NA
k127_85273	919	No terminal repeats	2	11	0.9546	NA	2	2.2579	T_virB9;virb4	NA
k127_302530	343	No terminal repeats	1	11	0.9542	NA	1	1.7093	T_virB3	NA
k127_72506	334	No terminal repeats	1	11	0.9542	NA	1	1.4636	F_traE	NA
k127_150700	354	No terminal repeats	1	11	0.9528	NA	1	1.2486	F_traK	NA
k127_39208	2556	No terminal repeats	3	11	0.9517	NA	0	2.2703	NA	NA
k127_245766	544	No terminal repeats	1	11	0.9509	NA	1	1.4636	F_traE	NA
k127_46410	577	No terminal repeats	2	11	0.9508	NA	1	1.7183	B_traI	NA
k127_173994	1035	No terminal repeats	1	11	0.9507	NA	1	1.4636	F_traE	NA
k127_263154	903	No terminal repeats	1	11	0.9506	NA	1	1.4636	F_traE	NA
k127_258580	320	No terminal repeats	1	11	0.9504	NA	1	1.4636	F_traE	NA
k127_64701	325	No terminal repeats	1	11	0.9460	NA	1	1.1540	NA	NA
k127_216598	448	No terminal repeats	1	11	0.9426	NA	1	1.4636	F_traE	NA
k127_271580	474	No terminal repeats	1	11	0.9420	NA	1	1.5670	NA	NA
k127_312166	460	No terminal repeats	2	11	0.9409	NA	1	1.4636	F_traE	NA
k127_96674	349	No terminal repeats	1	11	0.9407	NA	1	1.1540	NA	NA
k127_366822	336	No terminal repeats	1	11	0.9407	NA	1	0.9015	NA	NA
k127_303528	342	No terminal repeats	1	11	0.9405	NA	1	1.3969	NA	NA
k127_100523	525	No terminal repeats	1	11	0.9395	NA	1	1.4636	F_traE	NA
k127_246255	3084	No terminal repeats	2	11	0.9383	NA	0	0.9943	NA	NA
k127_114732	1391	No terminal repeats	3	11	0.9372	NA	1	1.1540	NA	NA
k127_172440	544	No terminal repeats	1	11	0.9365	NA	1	1.4636	F_traE	NA
k127_365627	1138	No terminal repeats	2	11	0.9363	NA	1	3.1344	NA	NA
k127_70272	309	No terminal repeats	1	11	0.9344	NA	1	1.1540	NA	NA
k127_77509	2936	No terminal repeats	2	11	0.9339	NA	0	1.7113	NA	NA
k127_218652	535	No terminal repeats	1	11	0.9338	NA	1	0.9015	NA	NA
k127_14840	4249	No terminal repeats	5	11	0.9330	NA	0	0.5593	NA	NA
k127_30168	319	No terminal repeats	2	11	0.9298	NA	2	2.2801	T_virB3;T_virB2	NA
k127_350639	957	No terminal repeats	2	11	0.9285	NA	1	1.3112	MOBP1	NA
k127_294272	431	No terminal repeats	1	11	0.9284	NA	1	1.1540	NA	NA
k127_386268	313	No terminal repeats	1	11	0.9250	NA	1	1.1151	NA	NA
k127_241237	1561	No terminal repeats	3	11	0.9248	NA	1	1.1540	NA	NA
k127_363898	3005	No terminal repeats	3	11	0.9246	NA	0	1.5076	NA	NA
k127_138395	2525	No terminal repeats	5	11	0.9223	NA	1	0.9672	NA	NA
k127_134613	874	No terminal repeats	1	11	0.9175	NA	1	1.3816	NA	NA
k127_222013	1015	No terminal repeats	1	11	0.9169	NA	1	1.4636	F_traE	NA
k127_257408	369	No terminal repeats	1	11	0.9166	NA	1	0.9963	NA	NA
k127_214887	628	No terminal repeats	1	11	0.9149	NA	1	1.4636	F_traE	NA
k127_10614	440	No terminal repeats	2	11	0.9141	NA	1	1.7183	NA	NA
k127_34346	336	No terminal repeats	1	11	0.9136	NA	1	1.2134	NA	NA
k127_267074	851	No terminal repeats	2	11	0.9128	NA	1	2.4576	F_traL	NA
k127_335054	311	No terminal repeats	2	11	0.9121	NA	1	1.4636	F_traE	NA
k127_77257	823	No terminal repeats	2	11	0.9117	NA	1	1.9820	T_virB10	NA
k127_101301	357	No terminal repeats	1	11	0.9111	NA	1	1.1754	NA	NA
k127_310002	1161	No terminal repeats	2	11	0.9081	NA	1	1.4636	F_traE	NA
k127_70426	527	No terminal repeats	1	11	0.9077	NA	1	1.4636	F_traE	NA
k127_81969	330	No terminal repeats	1	11	0.9053	NA	1	1.3397	T_virB8	NA
k127_264355	383	No terminal repeats	2	11	0.9023	NA	1	1.4636	F_traE	NA
k127_356725	2932	No terminal repeats	4	11	0.8969	NA	0	0.4480	NA	NA
k127_319418	616	No terminal repeats	2	11	0.8957	NA	1	1.1540	NA	NA
k127_350832	446	No terminal repeats	1	11	0.8955	NA	1	1.1540	NA	NA
k127_177685	2578	No terminal repeats	4	11	0.8945	NA	0	0.5301	NA	NA
k127_389497	569	No terminal repeats	1	11	0.8919	NA	1	1.1426	NA	NA
k127_230681	455	No terminal repeats	2	11	0.8904	NA	1	1.4636	F_traE	NA
k127_120934	342	No terminal repeats	1	11	0.8875	NA	1	1.0188	T_virB8	NA
k127_124658	750	No terminal repeats	1	11	0.8874	NA	1	1.2265	T_virB5	NA
k127_113939	3272	No terminal repeats	3	11	0.8852	NA	1	1.1426	NA	NA
k127_230231	474	No terminal repeats	1	11	0.8849	NA	1	1.3397	T_virB8	NA
k127_175889	475	No terminal repeats	2	11	0.8818	NA	1	1.4636	F_traE	NA
k127_264330	2760	No terminal repeats	2	11	0.8815	NA	0	1.1742	NA	NA
k127_113646	320	No terminal repeats	1	11	0.8803	NA	1	1.1682	NA	NA
k127_71269	1977	No terminal repeats	3	11	0.8761	NA	1	1.4636	F_traE	NA
k127_120090	348	No terminal repeats	2	11	0.8741	NA	1	1.1953	T_virB6	NA
k127_110668	397	No terminal repeats	1	11	0.8739	NA	1	1.2067	T_virB5	NA
k127_334957	407	No terminal repeats	1	11	0.8735	NA	1	1.3736	T_virB3	NA
k127_175958	435	No terminal repeats	1	11	0.8713	NA	1	1.1151	NA	NA
k127_332494	1273	No terminal repeats	2	11	0.8699	NA	1	1.1426	NA	NA
k127_126339	342	No terminal repeats	1	11	0.8698	NA	1	0.9672	NA	NA
k127_346858	3952	No terminal repeats	5	11	0.8668	NA	0	2.5685	NA	NA
k127_203034	584	No terminal repeats	2	11	0.8654	NA	1	1.4636	F_traE	NA
k127_395137	403	No terminal repeats	2	11	0.8597	NA	1	1.4636	F_traE	NA
k127_51070	309	No terminal repeats	1	11	0.8585	NA	1	1.2067	T_virB5	NA
k127_341455	356	No terminal repeats	2	11	0.8579	NA	1	1.3816	NA	NA
k127_354249	459	No terminal repeats	1	11	0.8545	NA	1	1.2855	T_virB9	NA
k127_8627	311	No terminal repeats	1	11	0.8519	NA	1	1.2067	T_virB5	NA
k127_263387	335	No terminal repeats	1	11	0.8485	NA	1	1.3288	T_virB6	NA
k127_164773	349	No terminal repeats	1	11	0.8475	NA	1	1.3288	T_virB6	NA
k127_240073	374	No terminal repeats	2	11	0.8475	NA	1	1.4636	F_traE	NA
k127_116172	679	No terminal repeats	2	11	0.8457	NA	1	1.4636	F_traE	NA
k127_114604	366	No terminal repeats	1	11	0.8447	NA	1	0.9967	T_virB9	NA
k127_182336	320	No terminal repeats	1	11	0.8401	NA	1	1.2855	T_virB9	NA
k127_70399	307	No terminal repeats	1	11	0.8346	NA	1	1.1756	T_virB8	NA
k127_17546	316	No terminal repeats	1	11	0.8344	NA	1	1.2353	NA	NA
k127_179951	335	No terminal repeats	1	11	0.8281	NA	1	1.2265	T_virB5	NA
k127_359362	354	No terminal repeats	1	11	0.8258	NA	1	1.2855	T_virB9	NA
k127_81212	359	No terminal repeats	1	11	0.8214	NA	1	1.4138	NA	NA
k127_24065	3040	No terminal repeats	4	11	0.8184	NA	0	0.3300	NA	NA
k127_60915	2556	No terminal repeats	3	11	0.8173	NA	0	0.4405	NA	NA
