seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_59683	1537	No terminal repeats	2	11	0.9912	NA	2	2.8884	MOBP1	NA
k127_165626	2645	No terminal repeats	3	11	0.9883	NA	0	1.7183	NA	NA
k127_434073	924	No terminal repeats	2	11	0.9882	NA	2	2.7262	MOBP1	NA
k127_96121	1100	No terminal repeats	2	11	0.9877	NA	1	2.5932	F_traE	NA
k127_329643	378	No terminal repeats	2	11	0.9871	NA	1	3.0489	F_traE	NA
k127_232216	2796	No terminal repeats	4	11	0.9841	NA	0	1.5828	NA	NA
k127_262390	486	No terminal repeats	2	11	0.9823	NA	1	2.5932	F_traE	NA
k127_507953	3704	No terminal repeats	2	11	0.9816	NA	0	2.2952	NA	NA
k127_3011	2828	No terminal repeats	6	11	0.9815	NA	0	1.9317	NA	NA
k127_1812	928	No terminal repeats	2	11	0.9809	NA	1	2.8953	F_traE	NA
k127_295388	1960	No terminal repeats	2	11	0.9807	NA	1	2.5932	F_traE	NA
k127_388042	579	No terminal repeats	1	11	0.9799	NA	1	1.4636	F_traE	NA
k127_502207	4912	No terminal repeats	4	11	0.9795	NA	0	1.5828	NA	NA
k127_153091	708	No terminal repeats	2	11	0.9795	NA	1	2.7416	NA	NA
k127_469405	542	No terminal repeats	2	11	0.9794	NA	1	2.7416	NA	NA
k127_58102	435	No terminal repeats	1	11	0.9784	NA	1	1.4636	F_traE	NA
k127_497418	2819	No terminal repeats	4	11	0.9784	NA	0	1.7183	NA	NA
k127_499192	371	No terminal repeats	1	11	0.9780	NA	1	1.4636	F_traE	NA
k127_168334	1027	No terminal repeats	3	11	0.9778	NA	2	3.7410	F_traL;F_traE	NA
k127_145558	822	No terminal repeats	2	11	0.9777	NA	1	2.7360	NA	NA
k127_107064	329	No terminal repeats	1	11	0.9767	NA	1	1.4636	F_traE	NA
k127_400230	4614	No terminal repeats	9	11	0.9761	NA	0	1.7957	NA	NA
k127_27334	3399	No terminal repeats	6	11	0.9746	NA	0	1.2639	NA	NA
k127_520343	4561	No terminal repeats	9	11	0.9744	NA	0	3.0625	NA	NA
k127_152908	4093	No terminal repeats	5	11	0.9738	NA	0	2.0076	NA	NA
k127_166224	419	No terminal repeats	2	11	0.9708	NA	1	2.7416	NA	NA
k127_133051	384	No terminal repeats	1	11	0.9704	NA	1	1.4636	F_traE	NA
k127_70622	803	No terminal repeats	1	11	0.9698	NA	1	1.5180	MOBP1	NA
k127_1552	306	No terminal repeats	1	11	0.9691	NA	1	1.5654	NA	NA
k127_268778	341	No terminal repeats	1	11	0.9691	NA	1	1.4636	F_traE	NA
k127_504953	368	No terminal repeats	1	11	0.9689	NA	1	1.4636	F_traE	NA
k127_321586	458	No terminal repeats	1	11	0.9689	NA	1	1.4636	F_traE	NA
k127_351899	996	No terminal repeats	3	11	0.9685	NA	2	2.5969	T_virB2;T_virB3	NA
k127_144504	2783	No terminal repeats	4	11	0.9678	NA	0	2.6806	NA	NA
k127_302301	1027	No terminal repeats	3	11	0.9668	NA	2	2.6197	T_virB5	NA
k127_73032	458	No terminal repeats	2	11	0.9655	NA	1	2.1910	NA	NA
k127_402203	337	No terminal repeats	1	11	0.9652	NA	1	1.4636	F_traE	NA
k127_300095	440	No terminal repeats	1	11	0.9648	NA	1	1.4636	F_traE	NA
k127_499960	2886	No terminal repeats	2	11	0.9645	NA	0	2.0297	NA	NA
k127_81763	332	No terminal repeats	1	11	0.9634	NA	1	1.4636	F_traE	NA
k127_238950	3103	No terminal repeats	4	11	0.9634	NA	0	1.4594	NA	NA
k127_216450	439	No terminal repeats	1	11	0.9624	NA	1	1.4636	F_traE	NA
k127_212492	475	No terminal repeats	1	11	0.9622	NA	1	1.5486	NA	NA
k127_132316	436	No terminal repeats	1	11	0.9613	NA	1	1.4636	F_traE	NA
k127_214983	2819	No terminal repeats	2	11	0.9606	NA	0	2.2379	NA	NA
k127_349332	467	No terminal repeats	1	11	0.9598	NA	1	1.4636	F_traE	NA
k127_339670	388	No terminal repeats	1	11	0.9587	NA	1	1.4636	F_traE	NA
k127_188880	325	No terminal repeats	1	11	0.9576	NA	1	1.4636	F_traE	NA
k127_118385	329	No terminal repeats	1	11	0.9573	NA	1	1.4905	T_virB6	NA
k127_168957	411	No terminal repeats	1	11	0.9570	NA	1	1.4636	F_traE	NA
k127_114719	338	No terminal repeats	1	11	0.9569	NA	1	1.5223	NA	NA
k127_148069	470	No terminal repeats	1	11	0.9568	NA	1	1.4636	F_traE	NA
k127_159121	676	No terminal repeats	2	11	0.9567	NA	1	2.0462	F_traE	NA
k127_437859	594	No terminal repeats	1	11	0.9566	NA	1	1.3692	NA	NA
k127_301669	304	No terminal repeats	1	11	0.9563	NA	1	1.4636	F_traE	NA
k127_325002	1657	No terminal repeats	2	11	0.9562	NA	1	3.1344	NA	NA
k127_223903	601	No terminal repeats	1	11	0.9562	NA	1	1.4636	F_traE	NA
k127_426825	342	No terminal repeats	1	11	0.9555	NA	1	1.6015	NA	NA
k127_521042	418	No terminal repeats	1	11	0.9553	NA	1	1.4636	F_traE	NA
k127_351712	1311	No terminal repeats	1	11	0.9543	NA	1	1.4636	F_traE	NA
k127_310099	3384	No terminal repeats	3	11	0.9535	NA	0	1.8281	NA	NA
k127_433172	4702	No terminal repeats	3	11	0.9534	NA	0	0.9943	NA	NA
k127_389204	707	No terminal repeats	1	11	0.9525	NA	1	1.5595	NA	NA
k127_421977	2611	No terminal repeats	3	11	0.9524	NA	0	2.5242	NA	NA
k127_281224	303	No terminal repeats	1	11	0.9517	NA	1	1.3969	NA	NA
k127_369792	2867	No terminal repeats	3	11	0.9515	NA	1	1.4636	F_traE	NA
k127_195049	748	No terminal repeats	1	11	0.9515	NA	1	1.4636	F_traE	NA
k127_437974	2858	No terminal repeats	5	11	0.9511	NA	0	1.5828	NA	NA
k127_195234	319	No terminal repeats	1	11	0.9508	NA	1	1.4636	F_traE	NA
k127_57774	355	No terminal repeats	1	11	0.9493	NA	1	1.4636	F_traE	NA
k127_481480	319	No terminal repeats	1	11	0.9488	NA	1	1.4636	F_traE	NA
k127_356499	329	No terminal repeats	1	11	0.9487	NA	1	1.4636	F_traE	NA
k127_160773	370	No terminal repeats	1	11	0.9484	NA	1	1.6659	NA	NA
k127_489744	561	No terminal repeats	1	11	0.9469	NA	1	1.1540	NA	NA
k127_285819	301	No terminal repeats	1	11	0.9468	NA	1	1.4636	F_traE	NA
k127_199324	2535	No terminal repeats	4	11	0.9453	NA	0	1.8149	NA	NA
k127_9591	394	No terminal repeats	1	11	0.9450	NA	1	1.4636	F_traE	NA
k127_74703	2749	No terminal repeats	5	11	0.9448	NA	0	1.7175	NA	NA
k127_234236	369	No terminal repeats	1	11	0.9446	NA	1	1.5595	NA	NA
k127_190978	3125	No terminal repeats	3	11	0.9445	NA	0	1.0585	NA	NA
k127_22191	397	No terminal repeats	1	11	0.9443	NA	1	1.4636	F_traE	NA
k127_28126	961	No terminal repeats	2	11	0.9440	NA	1	1.4636	F_traE	NA
k127_257478	316	No terminal repeats	1	11	0.9426	NA	1	1.4636	F_traE	NA
k127_466012	4828	No terminal repeats	7	11	0.9422	NA	0	2.1953	NA	NA
k127_520240	1700	No terminal repeats	3	11	0.9419	NA	2	3.0175	NA	NA
k127_19486	1481	No terminal repeats	2	11	0.9417	NA	1	1.5486	NA	NA
k127_354471	311	No terminal repeats	1	11	0.9414	NA	1	0.9015	NA	NA
