seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_21890	478	No terminal repeats	1	11	0.9910	NA	1	1.7183	NA	NA
k127_547723	616	No terminal repeats	2	11	0.9877	NA	1	3.0489	F_traE	NA
k127_136722	1630	No terminal repeats	2	11	0.9853	NA	1	3.0489	F_traE	NA
k127_499378	1266	No terminal repeats	2	11	0.9850	NA	1	2.5932	F_traE	NA
k127_208237	302	No terminal repeats	2	11	0.9841	NA	1	2.8953	F_traE	NA
k127_181770	2519	No terminal repeats	1	11	0.9825	NA	0	1.7183	NA	NA
k127_296705	778	No terminal repeats	1	11	0.9823	NA	1	1.3764	NA	NA
k127_336906	3556	No terminal repeats	5	11	0.9818	NA	0	2.7167	NA	NA
k127_125139	339	No terminal repeats	2	11	0.9817	NA	1	2.7416	NA	NA
k127_99089	306	No terminal repeats	1	11	0.9808	NA	1	1.4636	F_traE	NA
k127_410604	441	No terminal repeats	1	11	0.9788	NA	1	1.6659	NA	NA
k127_75475	337	No terminal repeats	1	11	0.9788	NA	1	1.4636	F_traE	NA
k127_299877	1286	No terminal repeats	2	11	0.9787	NA	1	3.0615	NA	NA
k127_199268	408	No terminal repeats	2	11	0.9778	NA	1	2.7416	NA	NA
k127_533578	597	No terminal repeats	2	11	0.9767	NA	1	2.7416	NA	NA
k127_174899	506	No terminal repeats	1	11	0.9760	NA	1	1.4636	F_traE	NA
k127_353526	501	No terminal repeats	2	11	0.9758	NA	1	2.7416	NA	NA
k127_71925	632	No terminal repeats	2	11	0.9756	NA	1	2.5219	NA	NA
k127_147326	445	No terminal repeats	1	11	0.9753	NA	1	1.4636	F_traE	NA
k127_417191	716	No terminal repeats	2	11	0.9751	NA	1	2.2462	F_traE	NA
k127_66972	323	No terminal repeats	1	11	0.9750	NA	1	1.4636	F_traE	NA
k127_415195	317	No terminal repeats	1	11	0.9745	NA	1	1.4636	F_traE	NA
k127_553814	381	No terminal repeats	1	11	0.9733	NA	1	1.5654	NA	NA
k127_497454	800	No terminal repeats	1	11	0.9729	NA	1	1.4636	F_traE	NA
k127_234074	948	No terminal repeats	2	11	0.9727	NA	2	2.3538	T_virB5;T_virB6	NA
k127_316303	3132	No terminal repeats	3	11	0.9721	NA	0	1.8607	NA	NA
k127_57225	1171	No terminal repeats	2	11	0.9721	NA	2	2.2579	T_virB9;virb4	NA
k127_418210	403	No terminal repeats	1	11	0.9720	NA	1	1.4636	F_traE	NA
k127_302979	2419	No terminal repeats	5	11	0.9706	NA	2	0.5619	T_virB11;T_virB2;T_virB3	NA
k127_267186	1421	No terminal repeats	3	11	0.9705	NA	1	2.6378	F_traE	NA
k127_354547	3653	No terminal repeats	3	11	0.9704	NA	0	2.4522	NA	NA
k127_273807	375	No terminal repeats	1	11	0.9699	NA	1	1.2134	NA	NA
k127_232427	662	No terminal repeats	1	11	0.9697	NA	1	1.5486	NA	NA
k127_82800	2598	No terminal repeats	4	11	0.9695	NA	0	1.6368	NA	NA
k127_275487	3853	No terminal repeats	3	11	0.9694	NA	0	0.9166	NA	NA
k127_421891	645	No terminal repeats	1	11	0.9692	NA	1	1.4636	F_traE	NA
k127_531836	1706	No terminal repeats	1	11	0.9690	NA	1	1.4636	F_traE	NA
k127_203851	4161	No terminal repeats	4	11	0.9689	NA	0	1.4479	NA	NA
k127_274679	335	No terminal repeats	1	11	0.9681	NA	1	1.5654	NA	NA
k127_541744	402	No terminal repeats	1	11	0.9681	NA	1	1.4636	F_traE	NA
k127_185550	565	No terminal repeats	2	11	0.9681	NA	1	2.3538	NA	NA
k127_566302	736	No terminal repeats	2	11	0.9678	NA	1	1.7183	NA	NA
k127_301152	421	No terminal repeats	1	11	0.9675	NA	1	1.5029	NA	NA
k127_246184	463	No terminal repeats	1	11	0.9673	NA	1	1.5486	NA	NA
k127_209934	377	No terminal repeats	1	11	0.9673	NA	1	1.5486	NA	NA
k127_150942	936	No terminal repeats	1	11	0.9672	NA	1	1.4636	F_traE	NA
k127_96117	561	No terminal repeats	1	11	0.9667	NA	1	0.9172	NA	NA
k127_506642	472	No terminal repeats	2	11	0.9659	NA	2	2.2801	T_virB2;T_virB3	NA
k127_349256	358	No terminal repeats	1	11	0.9652	NA	1	1.4636	F_traE	NA
k127_411015	3118	No terminal repeats	3	11	0.9652	NA	0	1.6887	NA	NA
k127_375788	1269	No terminal repeats	1	11	0.9650	NA	1	0.8949	NA	NA
k127_398609	371	No terminal repeats	1	11	0.9640	NA	1	1.5486	NA	NA
k127_415531	537	No terminal repeats	1	11	0.9631	NA	1	1.5486	NA	NA
k127_256432	304	No terminal repeats	1	11	0.9631	NA	1	1.4636	F_traE	NA
k127_288164	459	No terminal repeats	1	11	0.9621	NA	1	1.4636	F_traE	NA
k127_427736	2600	No terminal repeats	3	11	0.9614	NA	0	1.9533	NA	NA
k127_114454	652	No terminal repeats	1	11	0.9608	NA	1	1.5486	NA	NA
k127_582805	1846	No terminal repeats	2	11	0.9607	NA	1	1.7183	NA	NA
k127_245812	317	No terminal repeats	1	11	0.9607	NA	1	1.4636	F_traE	NA
k127_531664	3728	No terminal repeats	8	11	0.9599	NA	0	0.7948	NA	NA
k127_407847	506	No terminal repeats	1	11	0.9599	NA	1	1.4636	F_traE	NA
k127_391571	347	No terminal repeats	1	11	0.9595	NA	1	1.4636	F_traE	NA
k127_20270	699	No terminal repeats	2	11	0.9589	NA	1	1.7183	NA	NA
k127_498016	966	No terminal repeats	1	11	0.9587	NA	1	1.4636	F_traE	NA
k127_456409	340	No terminal repeats	1	11	0.9579	NA	1	1.5486	NA	NA
k127_259317	4328	No terminal repeats	7	11	0.9569	NA	0	1.6022	NA	NA
k127_402262	1094	No terminal repeats	1	11	0.9566	NA	1	1.4636	F_traE	NA
k127_384781	369	No terminal repeats	1	11	0.9553	NA	1	1.5486	NA	NA
k127_277651	333	No terminal repeats	1	11	0.9546	NA	1	1.4636	F_traE	NA
k127_321226	335	No terminal repeats	1	11	0.9545	NA	1	1.4636	F_traE	NA
k127_123968	341	No terminal repeats	1	11	0.9534	NA	1	1.4636	F_traE	NA
k127_396576	302	No terminal repeats	1	11	0.9532	NA	1	1.5029	NA	NA
k127_348490	757	No terminal repeats	2	11	0.9521	NA	1	1.7183	NA	NA
k127_315157	546	No terminal repeats	1	11	0.9520	NA	1	1.1890	I_trbA	NA
k127_122995	608	No terminal repeats	1	11	0.9516	NA	1	0.8949	NA	NA
k127_100502	504	No terminal repeats	1	11	0.9516	NA	1	1.4636	F_traE	NA
k127_1137	441	No terminal repeats	1	11	0.9515	NA	1	1.4636	F_traE	NA
