seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_368921	2221	No terminal repeats	3	11	0.9868	NA	1	3.1819	F_traE	NA
k127_295432	437	No terminal repeats	1	11	0.9864	NA	1	1.7183	NA	NA
k127_353039	439	No terminal repeats	1	11	0.9791	NA	1	1.4636	F_traE	NA
k127_35825	327	No terminal repeats	1	11	0.9770	NA	1	1.4636	F_traE	NA
k127_330500	709	No terminal repeats	1	11	0.9763	NA	1	0.9015	NA	NA
k127_249955	341	No terminal repeats	1	11	0.9750	NA	1	1.4636	F_traE	NA
k127_13589	385	No terminal repeats	1	11	0.9743	NA	1	1.4636	F_traE	NA
k127_102934	327	No terminal repeats	1	11	0.9735	NA	1	0.9172	NA	NA
k127_8053	508	No terminal repeats	1	11	0.9710	NA	1	0.9015	NA	NA
k127_99362	392	No terminal repeats	1	11	0.9697	NA	1	1.4636	F_traE	NA
k127_86695	1295	No terminal repeats	2	11	0.9673	NA	1	3.0464	F_traE	NA
k127_179719	404	No terminal repeats	1	11	0.9655	NA	1	1.4636	F_traE	NA
k127_269481	469	No terminal repeats	1	11	0.9646	NA	1	1.5486	NA	NA
k127_385776	2507	No terminal repeats	2	11	0.9646	NA	0	0.3070	NA	NA
k127_170654	517	No terminal repeats	1	11	0.9633	NA	1	1.4636	F_traE	NA
k127_165655	327	No terminal repeats	1	11	0.9611	NA	1	1.4636	F_traE	NA
k127_228891	306	No terminal repeats	1	11	0.9602	NA	1	0.9015	NA	NA
k127_185940	402	No terminal repeats	1	11	0.9601	NA	1	1.5486	NA	NA
k127_149761	328	No terminal repeats	1	11	0.9586	NA	1	1.5486	NA	NA
k127_191248	325	No terminal repeats	1	11	0.9580	NA	1	1.4636	F_traE	NA
k127_356087	643	No terminal repeats	1	11	0.9575	NA	1	1.4636	F_traE	NA
k127_217979	318	No terminal repeats	1	11	0.9574	NA	1	1.5486	NA	NA
k127_370982	898	No terminal repeats	1	11	0.9569	NA	1	1.4636	F_traE	NA
k127_285277	393	No terminal repeats	1	11	0.9551	NA	1	1.5486	NA	NA
k127_389479	379	No terminal repeats	1	11	0.9549	NA	1	1.4636	F_traE	NA
k127_52618	450	No terminal repeats	1	11	0.9534	NA	1	1.4636	F_traE	NA
k127_201183	762	No terminal repeats	1	11	0.9531	NA	1	0.9974	NA	NA
k127_43469	364	No terminal repeats	1	11	0.9517	NA	1	1.0578	NA	NA
k127_74315	350	No terminal repeats	1	11	0.9504	NA	1	1.4636	F_traE	NA
k127_220828	339	No terminal repeats	1	11	0.9500	NA	1	1.4636	F_traE	NA
k127_396626	597	No terminal repeats	1	11	0.9483	NA	1	1.1679	NA	NA
k127_383425	796	No terminal repeats	1	11	0.9461	NA	1	1.5486	NA	NA
k127_188730	452	No terminal repeats	1	11	0.9455	NA	1	1.4636	F_traE	NA
k127_164301	398	No terminal repeats	1	11	0.9452	NA	1	0.9015	NA	NA
k127_84815	358	No terminal repeats	1	11	0.9446	NA	1	1.5486	NA	NA
k127_107142	326	No terminal repeats	1	11	0.9444	NA	1	1.4636	F_traE	NA
k127_299541	523	No terminal repeats	1	11	0.9436	NA	1	1.0515	NA	NA
k127_320907	515	No terminal repeats	1	11	0.9424	NA	1	0.9015	NA	NA
k127_207873	504	No terminal repeats	1	11	0.9411	NA	1	1.0515	NA	NA
k127_4165	370	No terminal repeats	1	11	0.9398	NA	1	1.5789	NA	NA
k127_222674	604	No terminal repeats	1	11	0.9378	NA	1	1.4636	F_traE	NA
k127_90695	430	No terminal repeats	1	11	0.9368	NA	1	1.4636	F_traE	NA
k127_74140	335	No terminal repeats	2	11	0.9356	NA	1	1.4636	F_traE	NA
k127_31470	323	No terminal repeats	1	11	0.9347	NA	1	0.9015	NA	NA
k127_199372	346	No terminal repeats	1	11	0.9324	NA	1	1.1679	NA	NA
k127_390365	467	No terminal repeats	1	11	0.9321	NA	1	1.5486	NA	NA
k127_154859	367	No terminal repeats	1	11	0.9314	NA	1	1.4636	F_traE	NA
k127_379674	326	No terminal repeats	1	11	0.9311	NA	1	1.5111	NA	NA
k127_120381	572	No terminal repeats	1	11	0.9308	NA	1	0.9015	NA	NA
k127_191383	671	No terminal repeats	1	11	0.9265	NA	1	1.5486	NA	NA
k127_38113	3423	No terminal repeats	4	11	0.9212	NA	0	1.7152	NA	NA
k127_366955	658	No terminal repeats	1	11	0.9195	NA	1	1.0578	NA	NA
k127_106195	306	No terminal repeats	1	11	0.9090	NA	1	1.4636	F_traE	NA
k127_187843	2502	No terminal repeats	4	11	0.9039	NA	0	0.7120	NA	NA
k127_138495	339	No terminal repeats	1	11	0.8944	NA	1	1.1169	NA	NA
k127_393566	351	No terminal repeats	1	11	0.8864	NA	1	1.7145	NA	NA
k127_229141	2792	No terminal repeats	4	11	0.8859	NA	1	1.2474	NA	NA
k127_79171	457	No terminal repeats	1	11	0.8858	NA	1	1.1977	MOBC	NA
k127_227435	632	No terminal repeats	1	11	0.8742	NA	1	1.1426	NA	NA
k127_14684	384	No terminal repeats	1	11	0.8691	NA	1	1.4644	NA	NA
k127_162634	575	No terminal repeats	2	11	0.8660	NA	1	1.4636	F_traE	NA
k127_131076	1971	No terminal repeats	3	11	0.8659	NA	1	1.4636	F_traE	NA
k127_201597	1355	No terminal repeats	1	11	0.8640	NA	1	1.2353	NA	NA
k127_108985	883	No terminal repeats	1	11	0.8626	NA	1	1.3148	T_virB8	NA
k127_305609	320	No terminal repeats	1	11	0.8616	NA	1	1.1169	NA	NA
k127_75670	399	No terminal repeats	1	11	0.8565	NA	1	1.1169	NA	NA
k127_6938	459	No terminal repeats	2	11	0.8497	NA	1	1.4636	F_traE	NA
k127_240536	2574	No terminal repeats	5	11	0.8486	NA	0	0.5009	NA	NA
k127_322168	477	No terminal repeats	1	11	0.8447	NA	1	1.1426	NA	NA
k127_74487	4692	No terminal repeats	5	11	0.8256	NA	0	0.4847	NA	NA
k127_335440	4332	No terminal repeats	4	11	0.8253	NA	0	0.1868	NA	NA
k127_289068	317	No terminal repeats	1	11	0.8107	NA	1	1.4373	NA	NA
k127_344395	364	No terminal repeats	1	11	0.8096	NA	1	1.1063	T_virB2	NA
k127_295159	3632	No terminal repeats	5	11	0.8092	NA	0	0.7847	NA	NA
k127_301170	421	No terminal repeats	2	11	0.8072	NA	1	1.4636	F_traE	NA
k127_115390	391	No terminal repeats	1	11	0.8068	NA	1	1.1927	NA	NA
k127_385570	1631	No terminal repeats	1	11	0.8032	NA	1	1.3148	T_virB8	NA
k127_149164	339	No terminal repeats	2	11	0.8009	NA	1	1.2513	NA	NA
k127_124595	413	No terminal repeats	1	11	0.7975	NA	1	1.3243	NA	NA
k127_221819	3596	No terminal repeats	4	11	0.7932	NA	0	0.9636	NA	NA
k127_253159	979	No terminal repeats	1	11	0.7909	NA	1	1.3148	T_virB8	NA
