seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_575881	566	No terminal repeats	2	11	0.9936	NA	2	2.8392	MOBQ	NA
k127_222414	658	No terminal repeats	2	11	0.9936	NA	2	2.8392	MOBQ	NA
k127_69947	3104	No terminal repeats	3	11	0.9922	NA	0	3.1799	NA	NA
k127_50645	3565	No terminal repeats	4	11	0.9919	NA	0	3.4366	NA	NA
k127_510907	913	No terminal repeats	2	11	0.9915	NA	2	2.9639	NA	NA
k127_680125	1405	No terminal repeats	2	11	0.9908	NA	1	3.0489	F_traE	NA
k127_441024	440	No terminal repeats	2	11	0.9884	NA	2	2.9639	NA	NA
k127_562032	1538	No terminal repeats	4	11	0.9878	NA	1	4.1102	F_traE	NA
k127_468231	348	No terminal repeats	1	11	0.9876	NA	1	1.7183	NA	NA
k127_5609	2964	No terminal repeats	4	11	0.9873	NA	1	4.3561	F_traE	NA
k127_351264	1705	No terminal repeats	2	11	0.9873	NA	1	3.0489	F_traE	NA
k127_402803	347	No terminal repeats	2	11	0.9873	NA	1	3.0489	F_traE	NA
k127_508327	1049	No terminal repeats	2	11	0.9867	NA	1	3.0489	F_traE	NA
k127_652101	11670	No terminal repeats	13	11	0.9867	NA	3	4.0669	MOBQ	NA
k127_655043	784	No terminal repeats	2	11	0.9864	NA	1	2.5932	F_traE	NA
k127_524193	832	No terminal repeats	3	11	0.9857	NA	2	2.9639	NA	NA
k127_104339	1579	No terminal repeats	3	11	0.9853	NA	1	3.0489	F_traE	NA
k127_1357	2567	No terminal repeats	2	11	0.9851	NA	0	1.7183	NA	NA
k127_344518	315	No terminal repeats	2	11	0.9847	NA	1	3.0489	F_traE	NA
k127_538332	5551	No terminal repeats	8	11	0.9845	NA	0	3.4335	NA	NA
k127_161991	570	No terminal repeats	2	11	0.9833	NA	1	2.5932	F_traE	NA
k127_585464	722	No terminal repeats	2	11	0.9831	NA	1	2.5932	F_traE	NA
k127_145596	350	No terminal repeats	1	11	0.9829	NA	1	1.5453	NA	NA
k127_184039	2877	No terminal repeats	4	11	0.9792	NA	0	2.8136	NA	NA
k127_437442	310	No terminal repeats	1	11	0.9790	NA	1	1.4636	F_traE	NA
k127_505918	2800	No terminal repeats	3	11	0.9790	NA	0	2.0540	NA	NA
k127_362593	2597	No terminal repeats	3	11	0.9790	NA	0	2.8136	NA	NA
k127_632621	3458	No terminal repeats	6	11	0.9787	NA	0	0.5274	NA	NA
k127_535229	3519	No terminal repeats	3	11	0.9784	NA	0	1.7241	NA	NA
k127_650189	317	No terminal repeats	1	11	0.9778	NA	1	1.4905	T_virB3	NA
k127_108454	840	No terminal repeats	1	11	0.9775	NA	1	1.4636	F_traE	NA
k127_303424	327	No terminal repeats	1	11	0.9767	NA	1	1.4636	F_traE	NA
k127_680717	3980	No terminal repeats	6	11	0.9766	NA	0	4.0438	NA	NA
k127_184146	2751	No terminal repeats	4	11	0.9765	NA	1	4.1442	F_traE	NA
k127_664768	860	No terminal repeats	3	11	0.9758	NA	2	2.9639	NA	NA
k127_255510	788	No terminal repeats	1	11	0.9754	NA	1	1.4636	F_traE	NA
k127_71732	3917	No terminal repeats	2	11	0.9753	NA	0	1.8994	NA	NA
k127_315237	527	No terminal repeats	1	11	0.9752	NA	1	1.4636	F_traE	NA
k127_428506	2977	No terminal repeats	6	11	0.9751	NA	0	0.9448	NA	NA
k127_675614	3138	No terminal repeats	4	11	0.9751	NA	0	1.2301	NA	NA
k127_135429	4765	No terminal repeats	6	11	0.9740	NA	1	2.9091	F_traE	NA
k127_580811	308	No terminal repeats	1	11	0.9738	NA	1	1.4636	F_traE	NA
k127_404286	1536	No terminal repeats	1	11	0.9734	NA	1	1.4636	F_traE	NA
k127_102044	3837	No terminal repeats	4	11	0.9729	NA	1	2.5589	F_traE	NA
k127_255536	370	No terminal repeats	1	11	0.9725	NA	1	1.4636	F_traE	NA
k127_593811	3025	No terminal repeats	3	11	0.9719	NA	1	1.3112	MOBP1	NA
k127_262970	3133	No terminal repeats	4	11	0.9715	NA	0	2.2703	NA	NA
k127_172981	308	No terminal repeats	1	11	0.9708	NA	1	1.4636	F_traE	NA
k127_55836	336	No terminal repeats	1	11	0.9697	NA	1	1.4636	F_traE	NA
k127_294811	2732	No terminal repeats	2	11	0.9695	NA	0	2.1871	NA	NA
k127_435590	3132	No terminal repeats	3	11	0.9693	NA	0	1.7183	NA	NA
k127_491045	347	No terminal repeats	1	11	0.9689	NA	1	1.5670	NA	NA
k127_413451	878	No terminal repeats	3	11	0.9688	NA	2	2.9639	NA	NA
k127_89149	3542	No terminal repeats	4	11	0.9686	NA	1	2.5155	F_traE	NA
k127_448879	520	No terminal repeats	2	11	0.9680	NA	1	2.3538	NA	NA
k127_40726	1797	No terminal repeats	4	11	0.9677	NA	2	0.5619	T_virB11;T_virB2;T_virB3	NA
k127_316986	1121	No terminal repeats	1	11	0.9677	NA	1	1.4636	F_traE	NA
k127_319066	591	No terminal repeats	1	11	0.9676	NA	1	1.4636	F_traE	NA
k127_125096	572	No terminal repeats	1	11	0.9675	NA	1	1.4636	F_traE	NA
k127_17856	584	No terminal repeats	1	11	0.9672	NA	1	1.4636	F_traE	NA
k127_449586	431	No terminal repeats	1	11	0.9670	NA	1	1.4636	F_traE	NA
k127_228648	303	No terminal repeats	1	11	0.9670	NA	1	1.4636	F_traE	NA
k127_588948	924	No terminal repeats	3	11	0.9662	NA	1	2.9208	NA	NA
k127_196175	735	No terminal repeats	1	11	0.9658	NA	1	1.4636	F_traE	NA
k127_261806	663	No terminal repeats	1	11	0.9656	NA	1	1.4636	F_traE	NA
k127_195406	357	No terminal repeats	2	11	0.9646	NA	2	2.2801	T_virB2;T_virB3	NA
k127_549845	2589	No terminal repeats	3	11	0.9645	NA	0	1.4329	NA	NA
k127_546331	336	No terminal repeats	1	11	0.9643	NA	1	1.4636	F_traE	NA
k127_615036	1532	No terminal repeats	3	11	0.9642	NA	1	2.3538	NA	NA
k127_222463	4323	No terminal repeats	7	11	0.9641	NA	0	1.1321	NA	NA
k127_413548	599	No terminal repeats	1	11	0.9634	NA	1	1.5670	NA	NA
k127_498540	1969	No terminal repeats	3	11	0.9629	NA	1	2.5686	NA	NA
k127_212336	449	No terminal repeats	1	11	0.9622	NA	1	1.4636	F_traE	NA
