seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_335413	2876	No terminal repeats	2	11	0.9933	NA	0	2.9255	NA	NA
k127_189513	2436	No terminal repeats	3	11	0.9931	NA	1	4.3560	F_traE	NA
k127_573218	324	No terminal repeats	2	11	0.9926	NA	2	3.4366	T_virB2;T_virB3	NA
k127_146633	2561	No terminal repeats	3	11	0.9925	NA	0	3.8860	NA	NA
k127_467504	3218	No terminal repeats	5	11	0.9898	NA	1	5.5758	F_traE	NA
k127_546956	727	No terminal repeats	2	11	0.9894	NA	1	3.0489	F_traE	NA
k127_707857	445	No terminal repeats	1	11	0.9890	NA	1	1.7183	NA	NA
k127_351743	732	No terminal repeats	1	11	0.9887	NA	1	1.7183	MOBC	NA
k127_290468	3406	No terminal repeats	3	11	0.9881	NA	0	2.9255	NA	NA
k127_423441	468	No terminal repeats	1	11	0.9881	NA	1	1.7183	MOBC	NA
k127_632812	396	No terminal repeats	2	11	0.9879	NA	1	3.0489	F_traE	NA
k127_684739	744	No terminal repeats	1	11	0.9874	NA	1	1.2134	NA	NA
k127_306476	2974	No terminal repeats	5	11	0.9871	NA	0	5.7797	NA	NA
k127_227094	4889	No terminal repeats	4	11	0.9870	NA	0	2.6469	NA	NA
k127_525796	1519	No terminal repeats	2	11	0.9864	NA	1	3.2705	NA	NA
k127_661667	419	No terminal repeats	2	11	0.9861	NA	1	3.0489	F_traE	NA
k127_697483	745	No terminal repeats	2	11	0.9858	NA	1	3.1819	F_traE	NA
k127_108118	366	No terminal repeats	1	11	0.9857	NA	1	1.7183	NA	NA
k127_58352	1081	No terminal repeats	2	11	0.9853	NA	1	3.0489	F_traE	NA
k127_397552	3173	No terminal repeats	4	11	0.9838	NA	0	2.8136	NA	NA
k127_159317	800	No terminal repeats	1	11	0.9825	NA	1	1.4636	F_traE	NA
k127_433550	834	No terminal repeats	1	11	0.9821	NA	1	1.4636	F_traE	NA
k127_548018	869	No terminal repeats	2	11	0.9818	NA	1	2.5932	F_traE	NA
k127_260201	3505	No terminal repeats	3	11	0.9812	NA	0	3.0300	NA	NA
k127_695616	340	No terminal repeats	1	11	0.9812	NA	1	1.4636	F_traE	NA
k127_101583	602	No terminal repeats	2	11	0.9807	NA	1	2.7416	NA	NA
k127_161375	954	No terminal repeats	1	11	0.9804	NA	1	1.4636	F_traE	NA
k127_112859	351	No terminal repeats	1	11	0.9802	NA	1	1.3764	NA	NA
k127_396322	767	No terminal repeats	2	11	0.9789	NA	1	2.6247	F_traE	NA
k127_544411	328	No terminal repeats	1	11	0.9787	NA	1	1.4636	F_traE	NA
k127_547866	303	No terminal repeats	1	11	0.9782	NA	1	1.4636	F_traE	NA
k127_482318	338	No terminal repeats	2	11	0.9779	NA	2	2.5969	T_virB2;T_virB3	NA
k127_341137	450	No terminal repeats	1	11	0.9778	NA	1	0.9172	NA	NA
k127_689190	4116	No terminal repeats	4	11	0.9778	NA	0	1.2972	NA	NA
k127_448452	434	No terminal repeats	1	11	0.9774	NA	1	1.4636	F_traE	NA
k127_503459	2410	No terminal repeats	3	11	0.9771	NA	1	3.0489	F_traE	NA
k127_121895	370	No terminal repeats	1	11	0.9770	NA	1	1.4636	F_traE	NA
k127_470365	5159	No terminal repeats	4	11	0.9768	NA	0	2.3761	NA	NA
k127_491896	374	No terminal repeats	1	11	0.9767	NA	1	1.4636	F_traE	NA
k127_13496	357	No terminal repeats	1	11	0.9760	NA	1	1.4636	F_traE	NA
k127_609570	355	No terminal repeats	2	11	0.9760	NA	1	2.5932	F_traE	NA
k127_496980	432	No terminal repeats	2	11	0.9756	NA	2	2.2801	T_virB3;T_virB2	NA
k127_392919	1388	No terminal repeats	2	11	0.9754	NA	1	2.5932	F_traE	NA
k127_331776	449	No terminal repeats	1	11	0.9752	NA	1	1.4636	F_traE	NA
k127_464840	306	No terminal repeats	1	11	0.9736	NA	1	1.4636	F_traE	NA
k127_480458	2434	No terminal repeats	4	11	0.9736	NA	1	3.0489	F_traE	NA
k127_63990	340	No terminal repeats	1	11	0.9734	NA	1	1.4636	F_traE	NA
k127_449220	490	No terminal repeats	1	11	0.9731	NA	1	1.4636	F_traE	NA
k127_315288	315	No terminal repeats	1	11	0.9731	NA	1	1.4636	F_traE	NA
k127_629619	375	No terminal repeats	1	11	0.9726	NA	1	1.4636	F_traE	NA
k127_389292	304	No terminal repeats	1	11	0.9722	NA	1	1.4636	F_traE	NA
k127_456611	644	No terminal repeats	1	11	0.9721	NA	1	1.7183	NA	NA
k127_400919	327	No terminal repeats	1	11	0.9718	NA	1	1.4636	F_traE	NA
k127_232274	309	No terminal repeats	1	11	0.9716	NA	1	1.4636	F_traE	NA
