seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_50205	1482	No terminal repeats	3	11	0.9914	NA	1	4.7671	F_traE	NA
k127_14029	2962	No terminal repeats	4	11	0.9868	NA	0	2.8924	NA	NA
k127_99475	1202	No terminal repeats	1	11	0.9849	NA	1	1.6689	NA	NA
k127_338894	2885	No terminal repeats	6	11	0.9846	NA	0	2.8503	NA	NA
k127_262236	5458	No terminal repeats	6	11	0.9833	NA	0	4.9701	NA	NA
k127_51445	582	No terminal repeats	1	11	0.9820	NA	1	1.3764	NA	NA
k127_117406	336	No terminal repeats	1	11	0.9793	NA	1	1.5453	NA	NA
k127_14346	359	No terminal repeats	1	11	0.9788	NA	1	1.5622	NA	NA
k127_138801	383	No terminal repeats	1	11	0.9785	NA	1	1.4636	F_traE	NA
k127_137646	1273	No terminal repeats	1	11	0.9780	NA	1	0.9963	NA	NA
k127_84414	303	No terminal repeats	2	11	0.9776	NA	2	2.2801	T_virB3;T_virB2	NA
k127_269229	433	No terminal repeats	1	11	0.9769	NA	1	1.4636	F_traE	NA
k127_297501	336	No terminal repeats	1	11	0.9767	NA	1	1.4636	F_traE	NA
k127_34214	335	No terminal repeats	1	11	0.9764	NA	1	1.4636	F_traE	NA
k127_260604	425	No terminal repeats	1	11	0.9737	NA	1	1.4636	F_traE	NA
k127_145669	3373	No terminal repeats	4	11	0.9696	NA	0	2.3641	NA	NA
k127_197938	351	No terminal repeats	1	11	0.9679	NA	1	1.5223	NA	NA
k127_291575	3575	No terminal repeats	4	11	0.9671	NA	0	1.5780	NA	NA
k127_256364	398	No terminal repeats	2	11	0.9654	NA	1	2.6786	F_traE	NA
k127_144880	528	No terminal repeats	1	11	0.9622	NA	1	1.4636	F_traE	NA
k127_26798	362	No terminal repeats	1	11	0.9617	NA	1	1.4636	F_traE	NA
k127_390947	319	No terminal repeats	1	11	0.9599	NA	1	1.4636	F_traE	NA
k127_336915	1387	No terminal repeats	4	11	0.9590	NA	2	2.5969	T_virB2;T_virB3	NA
k127_267075	350	No terminal repeats	1	11	0.9576	NA	1	1.4636	F_traE	NA
k127_373696	429	No terminal repeats	1	11	0.9574	NA	1	1.4636	F_traE	NA
k127_47392	341	No terminal repeats	1	11	0.9573	NA	1	1.4636	F_traE	NA
k127_175986	629	No terminal repeats	2	11	0.9571	NA	1	1.4636	F_traE	NA
k127_114353	3171	No terminal repeats	4	11	0.9569	NA	1	3.9906	F_traE	NA
k127_207047	334	No terminal repeats	1	11	0.9569	NA	1	1.4636	F_traE	NA
k127_253493	334	No terminal repeats	1	11	0.9560	NA	1	1.4636	F_traE	NA
k127_377159	312	No terminal repeats	1	11	0.9556	NA	1	1.5477	T_virB5	NA
k127_213246	453	No terminal repeats	1	11	0.9553	NA	1	1.4636	F_traE	NA
k127_133667	2538	No terminal repeats	2	11	0.9528	NA	1	2.1894	F_traE	NA
k127_134263	715	No terminal repeats	1	11	0.9519	NA	1	1.4636	F_traE	NA
k127_381532	330	No terminal repeats	1	11	0.9516	NA	1	1.4636	F_traE	NA
k127_183669	318	No terminal repeats	1	11	0.9511	NA	1	1.3397	T_virB8	NA
k127_138015	407	No terminal repeats	1	11	0.9509	NA	1	1.4636	F_traE	NA
k127_150474	2658	No terminal repeats	3	11	0.9508	NA	0	0.9943	NA	NA
k127_322818	363	No terminal repeats	1	11	0.9501	NA	1	1.4636	F_traE	NA
k127_147636	2752	No terminal repeats	5	11	0.9493	NA	0	1.2858	NA	NA
k127_258301	375	No terminal repeats	1	11	0.9490	NA	1	1.4636	F_traE	NA
k127_8097	377	No terminal repeats	1	11	0.9469	NA	1	1.4636	F_traE	NA
k127_143586	356	No terminal repeats	1	11	0.9438	NA	1	1.4636	F_traE	NA
k127_200192	470	No terminal repeats	2	11	0.9438	NA	2	2.2801	T_virB2;T_virB3	NA
k127_211006	3508	No terminal repeats	3	11	0.9417	NA	0	1.7183	NA	NA
k127_180279	379	No terminal repeats	1	11	0.9411	NA	1	1.4636	F_traE	NA
k127_132299	415	No terminal repeats	2	11	0.9408	NA	1	1.4636	F_traE	NA
k127_136508	332	No terminal repeats	1	11	0.9398	NA	1	1.4636	F_traE	NA
k127_264696	390	No terminal repeats	1	11	0.9367	NA	1	1.4636	F_traE	NA
k127_100658	2054	No terminal repeats	2	11	0.9367	NA	1	1.4636	F_traE	NA
k127_383339	393	No terminal repeats	1	11	0.9263	NA	1	1.3243	NA	NA
k127_88360	834	No terminal repeats	3	11	0.9191	NA	2	2.5601	T_virB6	NA
k127_267140	2689	No terminal repeats	3	11	0.9183	NA	0	1.8554	NA	NA
k127_250503	316	No terminal repeats	1	11	0.9077	NA	1	0.9172	NA	NA
k127_100074	391	No terminal repeats	1	11	0.9069	NA	1	1.3397	T_virB8	NA
k127_195116	429	No terminal repeats	1	11	0.9060	NA	1	1.1426	NA	NA
k127_143161	2146	No terminal repeats	3	11	0.9056	NA	1	1.4636	F_traE	NA
k127_313626	3596	No terminal repeats	6	11	0.9038	NA	0	0.1914	NA	NA
k127_213494	306	No terminal repeats	2	11	0.9012	NA	1	1.4905	T_virB3	NA
k127_289479	319	No terminal repeats	1	11	0.9008	NA	1	1.3397	T_virB8	NA
k127_34846	2602	No terminal repeats	3	11	0.8885	NA	0	1.7042	NA	NA
k127_181742	3766	No terminal repeats	6	11	0.8812	NA	0	2.4768	NA	NA
k127_10470	654	No terminal repeats	2	11	0.8802	NA	1	1.4905	T_virB3	NA
k127_278592	308	No terminal repeats	1	11	0.8763	NA	1	1.1426	NA	NA
k127_343213	333	No terminal repeats	1	11	0.8634	NA	1	0.9746	T_virB10	NA
k127_373314	399	No terminal repeats	1	11	0.8583	NA	1	1.1169	NA	NA
k127_275885	3238	No terminal repeats	6	11	0.8577	NA	0	0.3517	NA	NA
k127_21957	342	No terminal repeats	1	11	0.8574	NA	1	1.3288	T_virB6	NA
k127_227254	445	No terminal repeats	2	11	0.8512	NA	1	1.4636	F_traE	NA
k127_131144	3912	No terminal repeats	3	11	0.8448	NA	0	1.3676	NA	NA
k127_62496	2559	No terminal repeats	4	11	0.8426	NA	0	1.8140	NA	NA
k127_58468	334	No terminal repeats	1	11	0.8410	NA	1	1.2855	T_virB9	NA
k127_290324	2628	No terminal repeats	3	11	0.8380	NA	0	0.2110	NA	NA
k127_255296	458	No terminal repeats	1	11	0.8361	NA	1	1.2855	T_virB9	NA
k127_71461	420	No terminal repeats	2	11	0.8356	NA	1	1.4636	F_traE	NA
k127_395209	3052	No terminal repeats	4	11	0.8352	NA	0	1.6832	NA	NA
k127_320614	2751	No terminal repeats	2	11	0.8249	NA	0	1.2709	NA	NA
k127_135956	336	No terminal repeats	1	11	0.8247	NA	1	1.1471	T_virB6	NA
k127_245907	657	No terminal repeats	2	11	0.8237	NA	1	1.3397	T_virB8	NA
k127_129836	862	No terminal repeats	3	11	0.8222	NA	1	1.4636	F_traE	NA
k127_119051	480	No terminal repeats	2	11	0.8214	NA	1	1.4636	F_traE	NA
k127_41891	2720	No terminal repeats	4	11	0.8197	NA	0	0.2050	NA	NA
k127_119230	367	No terminal repeats	1	11	0.8186	NA	1	1.3397	T_virB8	NA
k127_349124	302	No terminal repeats	1	11	0.8156	NA	1	1.3288	T_virB6	NA
k127_316029	632	No terminal repeats	2	11	0.8116	NA	1	1.5223	NA	NA
k127_307831	3997	No terminal repeats	3	11	0.8095	NA	0	0.3946	NA	NA
k127_354210	3570	No terminal repeats	6	11	0.8090	NA	0	1.9011	NA	NA
k127_349121	2849	No terminal repeats	6	11	0.8074	NA	0	0.2802	NA	NA
k127_108593	587	No terminal repeats	2	11	0.8066	NA	1	1.4636	F_traE	NA
k127_34190	2974	No terminal repeats	4	11	0.8038	NA	0	0.9225	NA	NA
k127_360544	361	No terminal repeats	1	11	0.7956	NA	1	0.9746	T_virB10	NA
k127_335285	872	No terminal repeats	2	11	0.7900	NA	1	1.3288	T_virB6	NA
k127_149083	2701	No terminal repeats	2	11	0.7898	NA	0	1.2570	NA	NA
k127_181334	2724	No terminal repeats	3	11	0.7896	NA	0	1.5302	NA	NA
k127_172136	1020	No terminal repeats	2	11	0.7830	NA	1	1.2353	NA	NA
k127_196467	324	No terminal repeats	1	11	0.7824	NA	1	0.9746	T_virB10	NA
k127_196782	352	No terminal repeats	2	11	0.7782	NA	1	1.3397	T_virB8	NA
k127_222918	495	No terminal repeats	2	11	0.7694	NA	1	1.1720	NA	NA
k127_182340	357	No terminal repeats	1	11	0.7689	NA	1	0.9974	NA	NA
k127_364961	2693	No terminal repeats	3	11	0.7622	NA	0	0.7470	NA	NA
k127_333892	2975	No terminal repeats	4	11	0.7611	NA	0	1.3009	NA	NA
k127_54903	397	No terminal repeats	2	11	0.7603	NA	1	1.3397	T_virB8	NA
k127_92726	2706	No terminal repeats	2	11	0.7562	NA	0	0.5992	NA	NA
k127_272805	402	No terminal repeats	1	11	0.7551	NA	1	1.2513	NA	NA
k127_390734	326	No terminal repeats	2	11	0.7454	NA	1	1.2855	T_virB9	NA
k127_281138	377	No terminal repeats	1	11	0.7449	NA	1	1.0188	T_virB8	NA
k127_327037	3729	No terminal repeats	5	11	0.7444	NA	0	0.2880	NA	NA
k127_219875	3178	No terminal repeats	4	11	0.7425	NA	0	0.9692	NA	NA
k127_143309	1296	No terminal repeats	4	11	0.7421	NA	1	1.3816	NA	NA
k127_82559	386	No terminal repeats	1	11	0.7265	NA	1	1.3288	T_virB6	NA
k127_321572	547	No terminal repeats	1	11	0.7220	NA	1	1.4373	NA	NA
k127_19574	7804	No terminal repeats	5	11	0.7198	NA	0	0.6553	NA	NA
k127_832	2563	No terminal repeats	2	11	0.7177	NA	0	0.2338	NA	NA
k127_70300	384	No terminal repeats	2	11	0.7123	NA	1	1.3397	T_virB8	NA
k127_175062	496	No terminal repeats	2	11	0.7113	NA	1	1.0188	T_virB8	NA
k127_116289	3006	No terminal repeats	4	11	0.7060	NA	0	0.4512	NA	NA
k127_254999	581	No terminal repeats	3	11	0.7019	NA	1	1.1317	T_virB3	NA
