seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_1015987	2577	No terminal repeats	3	11	0.9918	NA	1	1.4363	NA	NA
k127_415368	330	No terminal repeats	1	11	0.9912	NA	1	1.7183	NA	NA
k127_464300	4858	No terminal repeats	8	11	0.9898	NA	0	4.2954	NA	NA
k127_573035	1464	No terminal repeats	3	11	0.9890	NA	1	3.1819	F_traE	NA
k127_138460	3012	No terminal repeats	6	11	0.9877	NA	0	1.7183	NA	NA
k127_46175	2686	No terminal repeats	5	11	0.9866	NA	0	2.4245	NA	NA
k127_231602	311	No terminal repeats	1	11	0.9851	NA	1	1.7183	NA	NA
k127_51296	3668	No terminal repeats	4	11	0.9828	NA	0	1.9667	NA	NA
k127_243541	454	No terminal repeats	1	11	0.9812	NA	1	1.7183	NA	NA
k127_781326	5066	No terminal repeats	7	11	0.9806	NA	0	3.1686	NA	NA
k127_507315	510	No terminal repeats	1	11	0.9795	NA	1	1.4636	F_traE	NA
k127_353849	2918	No terminal repeats	2	11	0.9780	NA	0	2.6961	NA	NA
k127_979854	4498	No terminal repeats	6	11	0.9777	NA	1	5.1166	F_traE	NA
k127_995976	549	No terminal repeats	1	11	0.9773	NA	1	1.4636	F_traE	NA
k127_469900	440	No terminal repeats	1	11	0.9768	NA	1	1.4636	F_traE	NA
k127_653088	3923	No terminal repeats	5	11	0.9766	NA	0	5.0410	NA	NA
k127_160221	517	No terminal repeats	1	11	0.9765	NA	1	1.0578	NA	NA
k127_469946	1326	No terminal repeats	3	11	0.9759	NA	1	2.8867	F_traE	NA
k127_74842	3485	No terminal repeats	6	11	0.9754	NA	0	1.0072	NA	NA
k127_357542	343	No terminal repeats	1	11	0.9753	NA	1	1.4636	F_traE	NA
k127_668666	1349	No terminal repeats	1	11	0.9745	NA	1	1.4636	F_traE	NA
k127_185482	367	No terminal repeats	1	11	0.9741	NA	1	0.9015	NA	NA
k127_239344	8019	No terminal repeats	8	11	0.9725	NA	2	6.1266	NA	NA
k127_693218	825	No terminal repeats	2	11	0.9723	NA	1	2.7416	NA	NA
k127_569393	321	No terminal repeats	1	11	0.9719	NA	1	1.4636	F_traE	NA
k127_51191	350	No terminal repeats	1	11	0.9718	NA	1	1.5654	NA	NA
k127_694218	992	No terminal repeats	1	11	0.9712	NA	1	1.5486	NA	NA
k127_515938	315	No terminal repeats	1	11	0.9709	NA	1	1.4876	NA	NA
k127_869149	574	No terminal repeats	1	11	0.9701	NA	1	1.5486	NA	NA
k127_786463	4943	No terminal repeats	9	11	0.9695	NA	0	6.0021	NA	NA
k127_157188	6205	No terminal repeats	9	11	0.9693	NA	0	2.2630	NA	NA
k127_503181	8253	No terminal repeats	10	11	0.9693	NA	0	0.3130	NA	NA
k127_411917	358	No terminal repeats	1	11	0.9685	NA	1	1.5486	NA	NA
k127_749694	765	No terminal repeats	1	11	0.9681	NA	1	0.9015	NA	NA
k127_848746	315	No terminal repeats	1	11	0.9663	NA	1	0.9015	NA	NA
k127_913637	915	No terminal repeats	2	11	0.9660	NA	1	2.7360	NA	NA
k127_868797	3128	No terminal repeats	6	11	0.9658	NA	0	5.5463	NA	NA
k127_285930	5487	No terminal repeats	8	11	0.9656	NA	0	1.1257	NA	NA
k127_841184	421	No terminal repeats	1	11	0.9652	NA	1	1.5486	NA	NA
k127_680513	8976	No terminal repeats	9	11	0.9652	NA	0	0.7651	NA	NA
k127_703755	1158	No terminal repeats	1	11	0.9649	NA	1	1.5486	NA	NA
k127_54745	1300	No terminal repeats	3	11	0.9642	NA	1	2.8946	NA	NA
k127_852225	2699	No terminal repeats	2	11	0.9642	NA	0	1.9756	NA	NA
k127_925425	823	No terminal repeats	1	11	0.9642	NA	1	0.9293	NA	NA
k127_634886	623	No terminal repeats	1	11	0.9635	NA	1	1.4688	NA	NA
k127_557774	318	No terminal repeats	1	11	0.9628	NA	1	1.4636	F_traE	NA
k127_713998	3166	No terminal repeats	6	11	0.9620	NA	0	1.3223	NA	NA
k127_301463	586	No terminal repeats	1	11	0.9599	NA	1	1.5486	NA	NA
k127_906488	413	No terminal repeats	1	11	0.9592	NA	1	1.5486	NA	NA
k127_984857	528	No terminal repeats	1	11	0.9592	NA	1	1.4636	F_traE	NA
k127_421160	315	No terminal repeats	1	11	0.9590	NA	1	0.9015	NA	NA
k127_766063	339	No terminal repeats	1	11	0.9579	NA	1	1.4865	NA	NA
k127_639837	479	No terminal repeats	1	11	0.9578	NA	1	1.4636	F_traE	NA
k127_395183	356	No terminal repeats	1	11	0.9568	NA	1	1.6381	NA	NA
k127_269988	461	No terminal repeats	1	11	0.9565	NA	1	0.9015	NA	NA
k127_370061	5117	No terminal repeats	9	11	0.9565	NA	0	1.4610	NA	NA
k127_128128	442	No terminal repeats	1	11	0.9560	NA	1	1.4636	F_traE	NA
k127_227532	350	No terminal repeats	1	11	0.9553	NA	1	1.4636	F_traE	NA
k127_439216	424	No terminal repeats	1	11	0.9543	NA	1	1.4644	NA	NA
k127_374783	926	No terminal repeats	3	11	0.9540	NA	2	2.5969	T_virB2;T_virB3	NA
k127_301268	2744	No terminal repeats	5	11	0.9534	NA	0	0.7075	NA	NA
k127_574585	689	No terminal repeats	1	11	0.9530	NA	1	1.4636	F_traE	NA
k127_784799	375	No terminal repeats	1	11	0.9528	NA	1	1.5486	NA	NA
k127_952630	2850	No terminal repeats	4	11	0.9527	NA	0	2.0642	NA	NA
k127_850918	2654	No terminal repeats	2	11	0.9527	NA	0	1.4316	NA	NA
k127_183590	303	No terminal repeats	1	11	0.9527	NA	1	1.7183	NA	NA
k127_750794	5561	No terminal repeats	9	11	0.9522	NA	0	3.9092	NA	NA
k127_949728	863	No terminal repeats	2	11	0.9520	NA	1	0.9015	NA	NA
k127_176536	3012	No terminal repeats	4	11	0.9517	NA	1	2.5589	F_traE	NA
k127_266366	318	No terminal repeats	1	11	0.9516	NA	1	1.5486	NA	NA
k127_110051	3916	No terminal repeats	5	11	0.9516	NA	0	0.6896	NA	NA
k127_451216	5865	No terminal repeats	7	11	0.9514	NA	0	3.0958	NA	NA
k127_154236	305	No terminal repeats	1	11	0.9509	NA	1	1.5654	NA	NA
k127_978066	2689	No terminal repeats	4	11	0.9508	NA	0	3.2593	NA	NA
k127_686360	4239	No terminal repeats	5	11	0.9495	NA	0	2.8731	NA	NA
k127_925571	3060	No terminal repeats	9	11	0.9493	NA	0	0.4305	NA	NA
k127_195159	316	No terminal repeats	1	11	0.9490	NA	1	1.4636	F_traE	NA
k127_997372	3970	No terminal repeats	8	11	0.9488	NA	0	0.7807	NA	NA
k127_734817	5614	No terminal repeats	7	11	0.9484	NA	0	3.6349	NA	NA
k127_311603	2742	No terminal repeats	6	11	0.9479	NA	0	2.9010	NA	NA
k127_10264	2597	No terminal repeats	3	11	0.9479	NA	0	2.5678	NA	NA
k127_699261	315	No terminal repeats	1	11	0.9478	NA	1	1.1426	NA	NA
k127_212654	387	No terminal repeats	1	11	0.9474	NA	1	0.9015	NA	NA
k127_711672	709	No terminal repeats	1	11	0.9471	NA	1	1.4636	F_traE	NA
k127_152220	352	No terminal repeats	1	11	0.9461	NA	1	1.5223	NA	NA
k127_577151	2701	No terminal repeats	2	11	0.9458	NA	0	2.0989	NA	NA
k127_994533	1624	No terminal repeats	2	11	0.9455	NA	1	0.9015	NA	NA
k127_321732	350	No terminal repeats	1	11	0.9444	NA	1	0.9015	NA	NA
k127_387582	326	No terminal repeats	1	11	0.9443	NA	1	1.5111	NA	NA
k127_291739	350	No terminal repeats	2	11	0.9443	NA	2	2.2801	T_virB3;T_virB2	NA
k127_994632	404	No terminal repeats	1	11	0.9439	NA	1	0.9015	NA	NA
k127_334137	424	No terminal repeats	1	11	0.9431	NA	1	1.6381	NA	NA
k127_352909	749	No terminal repeats	1	11	0.9420	NA	1	1.0515	NA	NA
k127_745786	450	No terminal repeats	1	11	0.9419	NA	1	1.5486	NA	NA
k127_438190	302	No terminal repeats	1	11	0.9414	NA	1	0.9015	NA	NA
k127_1025687	379	No terminal repeats	1	11	0.9414	NA	1	1.5111	NA	NA
k127_357544	434	No terminal repeats	1	11	0.9412	NA	1	1.6381	NA	NA
k127_913995	422	No terminal repeats	1	11	0.9401	NA	1	1.4688	NA	NA
k127_343502	3132	No terminal repeats	4	11	0.9395	NA	0	2.4876	NA	NA
k127_999097	496	No terminal repeats	1	11	0.9393	NA	1	1.5111	NA	NA
k127_754959	393	No terminal repeats	1	11	0.9385	NA	1	1.4636	F_traE	NA
k127_974170	5534	No terminal repeats	8	11	0.9382	NA	0	2.7169	NA	NA
k127_236658	810	No terminal repeats	3	11	0.9380	NA	1	2.7360	NA	NA
k127_793268	315	No terminal repeats	1	11	0.9379	NA	1	1.2640	NA	NA
k127_562575	6133	No terminal repeats	8	11	0.9373	NA	0	1.5674	NA	NA
k127_858919	2764	No terminal repeats	4	11	0.9372	NA	0	2.2398	NA	NA
k127_389633	2780	No terminal repeats	4	11	0.9351	NA	0	1.7129	NA	NA
k127_753052	319	No terminal repeats	1	11	0.9345	NA	1	0.9015	NA	NA
k127_589422	5160	No terminal repeats	6	11	0.9345	NA	0	2.7783	NA	NA
k127_224282	414	No terminal repeats	1	11	0.9342	NA	1	1.5789	NA	NA
k127_255006	330	No terminal repeats	1	11	0.9328	NA	1	1.1997	F_traB	NA
k127_693729	355	No terminal repeats	1	11	0.9325	NA	1	1.6659	NA	NA
k127_652811	463	No terminal repeats	1	11	0.9319	NA	1	1.1540	NA	NA
k127_60514	10651	No terminal repeats	14	11	0.9314	NA	0	1.5003	NA	NF033135
k127_935506	1057	No terminal repeats	1	11	0.9305	NA	1	1.4373	NA	NA
k127_249268	393	No terminal repeats	1	11	0.9300	NA	1	1.4636	F_traE	NA
k127_440182	2553	No terminal repeats	2	11	0.9286	NA	0	1.1480	NA	NA
k127_102652	305	No terminal repeats	1	11	0.9284	NA	1	1.5789	NA	NA
k127_735285	757	No terminal repeats	1	11	0.9281	NA	1	1.5486	NA	NA
k127_594300	382	No terminal repeats	1	11	0.9264	NA	1	1.6750	NA	NA
k127_841407	3232	No terminal repeats	5	11	0.9258	NA	0	0.9963	NA	NA
k127_47113	312	No terminal repeats	1	11	0.9248	NA	1	1.1720	NA	NA
k127_367050	362	No terminal repeats	2	11	0.9234	NA	1	1.4636	F_traE	NA
k127_950680	2898	No terminal repeats	3	11	0.9207	NA	0	0.9406	NA	NA
k127_208909	3562	No terminal repeats	5	11	0.9207	NA	0	0.7745	NA	NA
k127_626308	4845	No terminal repeats	7	11	0.9197	NA	1	2.5589	F_traE	NA
k127_347288	2523	No terminal repeats	4	11	0.9183	NA	0	0.6178	NA	NA
k127_935736	6935	No terminal repeats	9	11	0.9170	NA	0	2.9104	NA	NA
k127_493050	546	No terminal repeats	1	11	0.9165	NA	1	1.4636	F_traE	NA
