seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_727755	4907	No terminal repeats	8	11	0.9923	NA	1	2.6220	NA	NA
k127_659743	3006	No terminal repeats	3	11	0.9921	NA	0	1.7183	NA	NA
k127_316316	1891	No terminal repeats	4	11	0.9915	NA	1	3.4366	NA	NA
k127_103916	339	No terminal repeats	1	11	0.9895	NA	1	1.7183	NA	NA
k127_561307	379	No terminal repeats	1	11	0.9894	NA	1	1.7183	NA	NA
k127_713530	7418	No terminal repeats	7	11	0.9893	NA	0	7.0252	NA	NA
k127_190404	1676	No terminal repeats	3	11	0.9887	NA	1	1.9861	NA	NA
k127_200083	498	No terminal repeats	1	11	0.9874	NA	1	1.7183	NA	NA
k127_384080	3247	No terminal repeats	4	11	0.9872	NA	1	4.3560	F_traE	NA
k127_81889	3385	No terminal repeats	4	11	0.9870	NA	1	4.1760	F_traE	NA
k127_98914	2509	No terminal repeats	2	11	0.9863	NA	0	2.9646	I_traY	NA
k127_150896	4492	No terminal repeats	3	11	0.9860	NA	0	1.7183	NA	NA
k127_458224	2518	No terminal repeats	5	11	0.9833	NA	0	0.9540	NA	NA
k127_558544	374	No terminal repeats	2	11	0.9828	NA	1	2.7416	NA	NA
k127_757918	2976	No terminal repeats	3	11	0.9823	NA	0	2.1891	NA	NA
k127_607789	539	No terminal repeats	2	11	0.9821	NA	1	2.8953	F_traE	NA
k127_423340	6035	No terminal repeats	6	11	0.9812	NA	0	1.4454	NA	NA
k127_198870	1527	No terminal repeats	1	11	0.9803	NA	1	1.4636	F_traE	NA
k127_9170	598	No terminal repeats	2	11	0.9800	NA	1	2.6446	I_traK	NA
k127_60987	684	No terminal repeats	1	11	0.9794	NA	1	1.4636	F_traE	NA
k127_303588	318	No terminal repeats	1	11	0.9786	NA	1	1.4636	F_traE	NA
k127_280160	360	No terminal repeats	2	11	0.9777	NA	1	2.7416	NA	NA
k127_29697	1317	No terminal repeats	3	11	0.9768	NA	1	2.6446	I_traK	NA
k127_150988	396	No terminal repeats	2	11	0.9755	NA	1	2.7416	NA	NA
k127_164638	700	No terminal repeats	1	11	0.9754	NA	1	1.4636	F_traE	NA
k127_740472	319	No terminal repeats	1	11	0.9754	NA	1	1.4636	F_traE	NA
k127_727425	5008	No terminal repeats	10	11	0.9752	NA	0	1.9825	NA	NA
k127_713835	927	No terminal repeats	1	11	0.9751	NA	1	1.6381	NA	NA
k127_435843	5232	No terminal repeats	7	11	0.9747	NA	0	1.4820	NA	NA
k127_103864	348	No terminal repeats	2	11	0.9747	NA	1	2.7416	NA	NA
k127_119367	561	No terminal repeats	2	11	0.9745	NA	1	1.7183	NA	NA
k127_660213	305	No terminal repeats	1	11	0.9745	NA	1	1.5654	NA	NA
k127_13756	2587	No terminal repeats	3	11	0.9744	NA	0	2.4735	NA	NA
k127_713256	463	No terminal repeats	2	11	0.9743	NA	1	2.8953	F_traE	NA
k127_314215	324	No terminal repeats	1	11	0.9736	NA	1	1.4636	F_traE	NA
k127_692200	978	No terminal repeats	1	11	0.9734	NA	1	1.3816	NA	NA
k127_161213	1860	No terminal repeats	3	11	0.9729	NA	1	2.5932	F_traE	NA
k127_302525	2347	No terminal repeats	5	11	0.9725	NA	2	4.1228	T_virB5;T_virB6	NA
k127_206075	1637	No terminal repeats	1	11	0.9724	NA	1	1.4636	F_traE	NA
k127_698018	916	No terminal repeats	3	11	0.9703	NA	1	2.6405	NA	NA
k127_621370	784	No terminal repeats	1	11	0.9698	NA	1	1.4636	F_traE	NA
k127_489648	1820	No terminal repeats	3	11	0.9693	NA	1	2.6378	F_traE	NA
k127_305716	386	No terminal repeats	1	11	0.9693	NA	1	1.4636	F_traE	NA
k127_2920	3685	No terminal repeats	5	11	0.9685	NA	2	2.6906	T_virB3;virb4	NA
k127_158518	3805	No terminal repeats	4	11	0.9680	NA	0	2.4245	NA	NA
k127_140978	354	No terminal repeats	1	11	0.9677	NA	1	1.4636	F_traE	NA
k127_511458	3194	No terminal repeats	6	11	0.9662	NA	0	1.5228	NA	NA
k127_665299	514	No terminal repeats	1	11	0.9649	NA	1	1.5486	NA	NA
k127_365427	5463	No terminal repeats	5	11	0.9642	NA	0	2.3422	NA	NA
k127_434386	2623	No terminal repeats	4	11	0.9639	NA	0	1.9319	NA	NA
k127_562953	5710	No terminal repeats	4	11	0.9631	NA	1	2.8788	traU	NA
k127_232800	3330	No terminal repeats	5	11	0.9630	NA	0	2.0379	NA	NA
k127_708330	699	No terminal repeats	1	11	0.9626	NA	1	1.4636	F_traE	NA
k127_402536	3372	No terminal repeats	4	11	0.9623	NA	3	3.3293	T_virB8;T_virB9	NA
k127_42029	4501	No terminal repeats	7	11	0.9621	NA	1	3.8998	F_traE	NA
k127_714760	2758	No terminal repeats	4	11	0.9618	NA	0	2.6061	NA	NA
k127_280280	390	No terminal repeats	1	11	0.9612	NA	1	1.3816	NA	NA
k127_520597	7961	No terminal repeats	14	11	0.9611	NA	0	2.2621	NA	NA
k127_464821	365	No terminal repeats	1	11	0.9605	NA	1	1.4636	F_traE	NA
k127_641770	1205	No terminal repeats	2	11	0.9599	NA	1	3.1344	NA	NA
k127_355457	338	No terminal repeats	1	11	0.9595	NA	1	1.5595	NA	NA
k127_122854	505	No terminal repeats	2	11	0.9595	NA	1	2.2992	NA	NA
k127_699526	7225	No terminal repeats	12	11	0.9588	NA	0	1.7685	NA	NA
k127_635483	405	No terminal repeats	1	11	0.9587	NA	1	1.5486	NA	NA
k127_472741	915	No terminal repeats	1	11	0.9579	NA	1	1.4636	F_traE	NA
k127_357089	349	No terminal repeats	1	11	0.9574	NA	1	1.4636	F_traE	NA
k127_588194	579	No terminal repeats	1	11	0.9573	NA	1	1.4636	F_traE	NA
k127_280008	1580	No terminal repeats	2	11	0.9570	NA	1	1.4688	NA	NA
k127_650077	576	No terminal repeats	1	11	0.9567	NA	1	1.4636	F_traE	NA
k127_243849	1816	No terminal repeats	2	11	0.9558	NA	1	1.5486	NA	NA
k127_353672	3118	No terminal repeats	5	11	0.9553	NA	0	2.4457	NA	NA
k127_209405	335	No terminal repeats	1	11	0.9541	NA	1	1.5486	NA	NA
k127_647989	5502	No terminal repeats	6	11	0.9537	NA	0	2.1022	NA	NF033134
k127_280138	1162	No terminal repeats	2	11	0.9536	NA	1	3.1344	NA	NA
k127_294894	1081	No terminal repeats	1	11	0.9533	NA	1	1.3112	MOBP1	NA
k127_108392	316	No terminal repeats	1	11	0.9532	NA	1	1.1540	NA	NA
k127_631859	365	No terminal repeats	1	11	0.9525	NA	1	1.6015	NA	NA
k127_209094	394	No terminal repeats	1	11	0.9523	NA	1	1.4636	F_traE	NA
k127_182515	3846	No terminal repeats	3	11	0.9521	NA	0	1.6887	NA	NA
k127_232873	335	No terminal repeats	1	11	0.9514	NA	1	1.4636	F_traE	NA
k127_9071	4985	No terminal repeats	5	11	0.9512	NA	0	1.6334	NA	NA
k127_386749	5408	No terminal repeats	6	11	0.9512	NA	0	1.5828	NA	NA
k127_404196	1493	No terminal repeats	2	11	0.9510	NA	1	1.1540	NA	NA
k127_92735	3372	No terminal repeats	5	11	0.9508	NA	0	1.4162	NA	NA
k127_627723	410	No terminal repeats	1	11	0.9508	NA	1	1.4636	F_traE	NA
k127_447384	753	No terminal repeats	2	11	0.9507	NA	1	1.5486	NA	NA
k127_628509	796	No terminal repeats	1	11	0.9505	NA	1	1.4636	F_traE	NA
k127_625369	477	No terminal repeats	1	11	0.9492	NA	1	1.6381	NA	NA
k127_305782	3250	No terminal repeats	4	11	0.9487	NA	0	0.9166	NA	NA
k127_102333	358	No terminal repeats	1	11	0.9486	NA	1	1.4636	F_traE	NA
k127_105277	351	No terminal repeats	1	11	0.9484	NA	1	1.1540	NA	NA
k127_548612	333	No terminal repeats	1	11	0.9481	NA	1	1.2265	T_virB5	NA
k127_597805	384	No terminal repeats	1	11	0.9480	NA	1	1.2855	T_virB9	NA
k127_469044	4251	No terminal repeats	4	11	0.9474	NA	0	3.2852	NA	NA
k127_202020	2601	No terminal repeats	3	11	0.9474	NA	0	2.3641	NA	NA
k127_614393	436	No terminal repeats	1	11	0.9474	NA	1	1.4636	F_traE	NA
k127_229291	325	No terminal repeats	1	11	0.9474	NA	1	1.5654	NA	NA
k127_175671	273	No terminal repeats	1	11	0.9470	NA	1	1.4636	F_traE	NA
k127_691514	372	No terminal repeats	1	11	0.9467	NA	1	1.3243	NA	NA
k127_482102	826	No terminal repeats	1	11	0.9460	NA	1	1.4636	F_traE	NA
k127_620867	351	No terminal repeats	1	11	0.9458	NA	1	1.5486	NA	NA
k127_202317	515	No terminal repeats	1	11	0.9453	NA	1	1.4636	F_traE	NA
k127_699212	1092	No terminal repeats	2	11	0.9452	NA	1	1.5486	NA	NA
k127_725638	394	No terminal repeats	1	11	0.9452	NA	1	1.7141	NA	NA
k127_339416	6357	No terminal repeats	11	11	0.9448	NA	0	1.4950	NA	NA
k127_511695	320	No terminal repeats	1	11	0.9442	NA	1	1.6015	NA	NA
k127_753713	687	No terminal repeats	1	11	0.9439	NA	1	1.6750	NA	NA
k127_680031	309	No terminal repeats	1	11	0.9426	NA	1	1.5789	NA	NA
k127_132186	412	No terminal repeats	1	11	0.9424	NA	1	1.4636	F_traE	NA
k127_664335	552	No terminal repeats	1	11	0.9415	NA	1	1.5595	NA	NA
k127_306354	447	No terminal repeats	1	11	0.9412	NA	1	1.5486	NA	NA
k127_99707	599	No terminal repeats	1	11	0.9408	NA	1	1.5486	NA	NA
k127_409599	383	No terminal repeats	1	11	0.9399	NA	1	1.1540	NA	NA
k127_566425	391	No terminal repeats	1	11	0.9389	NA	1	1.5223	NA	NA
k127_7204	414	No terminal repeats	1	11	0.9384	NA	1	1.4688	NA	NA
k127_521725	407	No terminal repeats	1	11	0.9383	NA	1	1.5111	NA	NA
k127_607783	335	No terminal repeats	2	11	0.9372	NA	1	1.4636	F_traE	NA
k127_230488	372	No terminal repeats	1	11	0.9371	NA	1	1.1602	T_virB5	NA
k127_232381	663	No terminal repeats	2	11	0.9365	NA	1	3.1344	NA	NA
k127_123114	318	No terminal repeats	1	11	0.9363	NA	1	1.1540	NA	NA
k127_474503	3106	No terminal repeats	5	11	0.9358	NA	0	2.4457	NA	NA
k127_289630	4761	No terminal repeats	7	11	0.9357	NA	0	1.6582	NA	NA
k127_551850	301	No terminal repeats	1	11	0.9357	NA	1	0.9172	NA	NA
k127_127195	5131	No terminal repeats	10	11	0.9334	NA	0	2.0579	NA	NA
k127_138945	503	No terminal repeats	1	11	0.9325	NA	1	1.4636	F_traE	NA
