seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_327772	2989	No terminal repeats	5	11	0.9929	NA	1	6.0744	F_traE	NA
k127_469404	1293	No terminal repeats	3	11	0.9928	NA	3	4.2361	MOBQ	NA
k127_258315	422	No terminal repeats	1	11	0.9913	NA	1	1.7183	NA	NA
k127_95126	1024	No terminal repeats	2	11	0.9896	NA	1	3.0489	F_traE	NA
k127_421148	306	No terminal repeats	1	11	0.9893	NA	1	1.7183	NA	NA
k127_265295	879	No terminal repeats	1	11	0.9878	NA	1	1.0574	NA	NA
k127_210747	1325	No terminal repeats	2	11	0.9871	NA	1	3.0489	F_traE	NA
k127_341341	2673	No terminal repeats	2	11	0.9864	NA	0	2.8629	NA	NA
k127_150667	325	No terminal repeats	1	11	0.9856	NA	1	1.7183	NA	NA
k127_14075	1700	No terminal repeats	1	11	0.9855	NA	1	1.4636	F_traE	NA
k127_494638	3135	No terminal repeats	4	11	0.9853	NA	0	2.4030	NA	NA
k127_147146	1088	No terminal repeats	2	11	0.9851	NA	1	1.7183	NA	NA
k127_370676	3074	No terminal repeats	3	11	0.9815	NA	0	2.8924	NA	NA
k127_323915	2801	No terminal repeats	5	11	0.9808	NA	0	2.8136	NA	NA
k127_54822	701	No terminal repeats	2	11	0.9807	NA	2	2.5969	T_virB2;T_virB3	NA
k127_462682	1898	No terminal repeats	1	11	0.9807	NA	1	1.4636	F_traE	NA
k127_359186	1060	No terminal repeats	3	11	0.9803	NA	1	3.0489	F_traE	NA
k127_344735	3068	No terminal repeats	4	11	0.9794	NA	0	2.2703	NA	NA
k127_340893	897	No terminal repeats	3	11	0.9788	NA	3	3.5220	T_virB5;T_virB6	NA
k127_139429	301	No terminal repeats	1	11	0.9784	NA	1	1.4636	F_traE	NA
k127_86233	1281	No terminal repeats	1	11	0.9783	NA	1	1.4636	F_traE	NA
k127_322185	698	No terminal repeats	2	11	0.9781	NA	1	2.5932	F_traE	NA
k127_205185	744	No terminal repeats	1	11	0.9780	NA	1	1.6920	MOBQ	NA
k127_137429	341	No terminal repeats	1	11	0.9776	NA	1	1.4636	F_traE	NA
k127_80726	587	No terminal repeats	1	11	0.9772	NA	1	1.4636	F_traE	NA
k127_38591	3235	No terminal repeats	3	11	0.9769	NA	0	3.1799	NA	NA
k127_274202	366	No terminal repeats	1	11	0.9762	NA	1	1.4636	F_traE	NA
k127_148133	2658	No terminal repeats	2	11	0.9755	NA	1	1.4636	F_traE	NA
k127_459531	351	No terminal repeats	1	11	0.9755	NA	1	1.4636	F_traE	NA
k127_176707	1075	No terminal repeats	1	11	0.9751	NA	1	1.4636	F_traE	NA
k127_472798	401	No terminal repeats	1	11	0.9750	NA	1	1.4636	F_traE	NA
k127_113305	2847	No terminal repeats	3	11	0.9749	NA	3	3.1284	T_virB6;T_virB8;T_virB9	NA
k127_179363	1610	No terminal repeats	2	11	0.9747	NA	1	2.7872	F_traE	NA
k127_438148	544	No terminal repeats	1	11	0.9745	NA	1	1.4636	F_traE	NA
k127_119231	2983	No terminal repeats	5	11	0.9744	NA	0	2.2887	NA	NA
k127_193907	1462	No terminal repeats	1	11	0.9743	NA	1	1.4636	F_traE	NA
k127_27827	546	No terminal repeats	1	11	0.9740	NA	1	1.4636	F_traE	NA
k127_406259	512	No terminal repeats	2	11	0.9739	NA	2	2.2801	T_virB2;T_virB3	NA
k127_277587	1528	No terminal repeats	2	11	0.9737	NA	1	1.4636	F_traE	NA
k127_481004	310	No terminal repeats	1	11	0.9737	NA	1	1.4636	F_traE	NA
k127_131496	363	No terminal repeats	1	11	0.9730	NA	1	1.5029	NA	NA
k127_345358	3192	No terminal repeats	6	11	0.9725	NA	0	2.1719	NA	NA
k127_88582	382	No terminal repeats	1	11	0.9723	NA	1	1.4636	F_traE	NA
k127_149248	893	No terminal repeats	1	11	0.9720	NA	1	1.4636	F_traE	NA
k127_125998	557	No terminal repeats	1	11	0.9717	NA	1	1.4636	F_traE	NA
k127_304690	2711	No terminal repeats	7	11	0.9712	NA	0	0.9963	NA	NA
k127_491038	514	No terminal repeats	2	11	0.9711	NA	2	2.5409	T_virB3	NA
k127_414752	2870	No terminal repeats	5	11	0.9702	NA	0	2.0858	NA	NA
