seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_84662	2468	No terminal repeats	2	11	0.9928	NA	1	3.0464	F_traE	NA
k127_194025	2798	No terminal repeats	3	11	0.9920	NA	0	3.2600	NA	NA
k127_298128	2853	No terminal repeats	4	11	0.9918	NA	0	3.5081	NA	NA
k127_157618	1018	No terminal repeats	2	11	0.9909	NA	1	3.0489	F_traE	NA
k127_343226	2575	No terminal repeats	5	11	0.9903	NA	0	2.1891	NA	NA
k127_335122	5632	No terminal repeats	5	11	0.9902	NA	0	2.9780	NA	NA
k127_371545	709	No terminal repeats	2	11	0.9901	NA	1	3.0489	F_traE	NA
k127_438081	644	No terminal repeats	2	11	0.9895	NA	1	3.0489	F_traE	NA
k127_441287	347	No terminal repeats	2	11	0.9892	NA	1	3.0489	F_traE	NA
k127_446397	364	No terminal repeats	2	11	0.9875	NA	2	2.8405	T_virB3	NA
k127_94895	356	No terminal repeats	2	11	0.9872	NA	1	3.0489	F_traE	NA
k127_9987	3334	No terminal repeats	6	11	0.9870	NA	0	2.8237	NA	NA
k127_92123	705	No terminal repeats	2	11	0.9858	NA	1	3.0489	F_traE	NA
k127_33002	3908	No terminal repeats	5	11	0.9850	NA	0	3.0836	NA	NA
k127_108134	3040	No terminal repeats	4	11	0.9845	NA	1	4.3560	F_traE	NA
k127_66529	217	No terminal repeats	2	11	0.9836	NA	2	2.8405	T_virB3	NA
k127_254161	2606	No terminal repeats	3	11	0.9829	NA	1	2.3195	F_traE	NA
k127_49976	1206	No terminal repeats	2	11	0.9828	NA	1	3.0489	F_traE	NA
k127_63532	2602	No terminal repeats	3	11	0.9820	NA	0	1.4459	NA	NA
k127_386906	2729	No terminal repeats	2	11	0.9819	NA	0	2.4747	NA	NA
k127_390189	3378	No terminal repeats	1	11	0.9809	NA	0	1.7183	NA	NA
k127_456254	407	No terminal repeats	1	11	0.9806	NA	1	1.4636	F_traE	NA
k127_437676	679	No terminal repeats	2	11	0.9805	NA	1	2.7416	NA	NA
k127_175028	3275	No terminal repeats	7	11	0.9799	NA	0	1.7115	NA	NA
k127_46098	898	No terminal repeats	2	11	0.9791	NA	1	2.5932	F_traE	NA
k127_454912	305	No terminal repeats	1	11	0.9782	NA	1	1.4636	F_traE	NA
k127_449218	4230	No terminal repeats	5	11	0.9781	NA	0	2.7973	NA	NA
k127_261577	3039	No terminal repeats	3	11	0.9774	NA	0	0.7615	NA	NA
k127_179171	1477	No terminal repeats	2	11	0.9773	NA	1	1.2471	NA	NA
k127_185062	337	No terminal repeats	1	11	0.9769	NA	1	1.5453	NA	NA
k127_45379	642	No terminal repeats	1	11	0.9768	NA	1	1.4636	F_traE	NA
k127_251799	653	No terminal repeats	1	11	0.9766	NA	1	1.3764	NA	NA
k127_337261	309	No terminal repeats	1	11	0.9766	NA	1	1.4636	F_traE	NA
k127_2619	3748	No terminal repeats	4	11	0.9762	NA	0	0.5855	NA	NA
k127_442230	351	No terminal repeats	1	11	0.9756	NA	1	1.4636	F_traE	NA
k127_400977	2805	No terminal repeats	3	11	0.9755	NA	0	1.6329	NA	NA
