seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_65775	485	No terminal repeats	1	11	0.9927	NA	1	1.7183	NA	NA
k127_262372	2774	No terminal repeats	5	11	0.9925	NA	0	7.9086	NA	NA
k127_349763	318	No terminal repeats	1	11	0.9917	NA	1	1.7183	NA	NA
k127_78588	334	No terminal repeats	1	11	0.9917	NA	1	1.7183	NA	NA
k127_158537	348	No terminal repeats	1	11	0.9896	NA	1	1.7183	NA	NA
k127_357440	529	No terminal repeats	2	11	0.9891	NA	1	3.0489	F_traE	NA
k127_160782	3063	No terminal repeats	4	11	0.9882	NA	0	2.2926	NA	NA
k127_317347	921	No terminal repeats	2	11	0.9877	NA	2	2.8392	MOBQ	NA
k127_266906	1003	No terminal repeats	2	11	0.9875	NA	1	1.7183	NA	NA
k127_310106	319	No terminal repeats	2	11	0.9871	NA	1	3.0489	F_traE	NA
k127_313872	821	No terminal repeats	2	11	0.9870	NA	1	3.0489	F_traE	NA
k127_307750	398	No terminal repeats	1	11	0.9867	NA	1	1.7183	NA	NA
k127_250682	2749	No terminal repeats	5	11	0.9847	NA	1	4.2772	F_traE	NA
k127_283507	531	No terminal repeats	1	11	0.9819	NA	1	1.4636	F_traE	NA
k127_217079	2562	No terminal repeats	3	11	0.9818	NA	0	1.1791	NA	NA
k127_210366	598	No terminal repeats	1	11	0.9815	NA	1	1.7183	NA	NA
k127_215538	364	No terminal repeats	1	11	0.9813	NA	1	1.4636	F_traE	NA
k127_351403	3920	No terminal repeats	4	11	0.9806	NA	0	0.7816	NA	NA
k127_78713	406	No terminal repeats	1	11	0.9787	NA	1	1.4636	F_traE	NA
k127_43084	337	No terminal repeats	1	11	0.9777	NA	1	1.4636	F_traE	NA
k127_49793	344	No terminal repeats	1	11	0.9773	NA	1	1.4636	F_traE	NA
k127_339815	393	No terminal repeats	2	11	0.9772	NA	1	2.7416	NA	NA
k127_297174	306	No terminal repeats	1	11	0.9761	NA	1	1.4636	F_traE	NA
k127_314253	1000	No terminal repeats	3	11	0.9758	NA	1	1.8855	NA	NA
k127_280565	730	No terminal repeats	1	11	0.9752	NA	1	0.8949	NA	NA
k127_11443	321	No terminal repeats	1	11	0.9745	NA	1	1.4636	F_traE	NA
k127_105924	422	No terminal repeats	1	11	0.9739	NA	1	1.4636	F_traE	NA
k127_203377	649	No terminal repeats	2	11	0.9733	NA	1	2.5932	F_traE	NA
k127_225961	333	No terminal repeats	1	11	0.9731	NA	1	1.4636	F_traE	NA
k127_252845	332	No terminal repeats	2	11	0.9730	NA	2	2.2801	T_virB3;T_virB2	NA
k127_33225	473	No terminal repeats	1	11	0.9717	NA	1	1.4636	F_traE	NA
k127_122624	2671	No terminal repeats	3	11	0.9711	NA	0	2.8608	NA	NA
k127_280674	303	No terminal repeats	1	11	0.9706	NA	1	1.4636	F_traE	NA
k127_99951	3983	No terminal repeats	4	11	0.9705	NA	0	0.9535	NA	NA
k127_166287	434	No terminal repeats	1	11	0.9701	NA	1	1.2722	MOBQ	NA
k127_22836	376	No terminal repeats	1	11	0.9694	NA	1	1.5486	NA	NA
k127_122578	3192	No terminal repeats	4	11	0.9692	NA	0	2.1635	NA	NF033088
k127_98799	322	No terminal repeats	1	11	0.9680	NA	1	1.4905	T_virB3	NA
k127_267165	358	No terminal repeats	1	11	0.9677	NA	1	1.4636	F_traE	NA
k127_129423	413	No terminal repeats	1	11	0.9670	NA	1	1.4636	F_traE	NA
k127_176223	329	No terminal repeats	1	11	0.9665	NA	1	1.5223	NA	NA
k127_125740	455	No terminal repeats	1	11	0.9663	NA	1	1.4636	F_traE	NA
k127_92494	455	No terminal repeats	2	11	0.9657	NA	1	1.7183	NA	NA
k127_228981	330	No terminal repeats	1	11	0.9640	NA	1	1.4636	F_traE	NA
k127_200703	305	No terminal repeats	1	11	0.9635	NA	1	1.4636	F_traE	NA
k127_190523	3428	No terminal repeats	2	11	0.9627	NA	0	1.7183	NA	NA
k127_67284	509	No terminal repeats	1	11	0.9626	NA	1	1.4636	F_traE	NA
k127_189378	670	No terminal repeats	2	11	0.9622	NA	1	1.4636	F_traE	NA
k127_11439	681	No terminal repeats	1	11	0.9622	NA	1	1.4636	F_traE	NA
k127_46328	310	No terminal repeats	1	11	0.9621	NA	1	0.9172	NA	NA
