seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_811767	351	No terminal repeats	1	11	0.9929	NA	1	1.7183	NA	NA
k127_526215	441	No terminal repeats	1	11	0.9923	NA	1	1.7183	NA	NA
k127_904939	572	No terminal repeats	1	11	0.9912	NA	1	1.7183	NA	NA
k127_3410	569	No terminal repeats	1	11	0.9911	NA	1	1.7183	NA	NA
k127_90835	1234	No terminal repeats	2	11	0.9903	NA	1	3.1941	NA	NA
k127_363469	1227	No terminal repeats	2	11	0.9897	NA	1	3.2778	NA	NA
k127_640479	303	No terminal repeats	2	11	0.9885	NA	1	3.0489	F_traE	NA
k127_36461	336	No terminal repeats	2	11	0.9884	NA	1	3.0489	F_traE	NA
k127_906854	713	No terminal repeats	1	11	0.9874	NA	1	1.7183	NA	NA
k127_826159	503	No terminal repeats	1	11	0.9872	NA	1	1.7183	NA	NA
k127_106807	1313	No terminal repeats	2	11	0.9868	NA	1	3.1221	NA	NA
k127_78528	334	No terminal repeats	1	11	0.9866	NA	1	1.7183	NA	NA
k127_846355	424	No terminal repeats	1	11	0.9866	NA	1	1.7183	NA	NA
k127_796742	5888	No terminal repeats	9	11	0.9865	NA	0	2.3678	NA	NA
k127_301540	1149	No terminal repeats	2	11	0.9856	NA	2	3.0284	NA	NA
k127_107610	5963	No terminal repeats	7	11	0.9848	NA	1	1.2227	NA	NA
k127_90079	434	No terminal repeats	1	11	0.9847	NA	1	1.7183	NA	NA
k127_101717	652	No terminal repeats	1	11	0.9836	NA	1	1.4636	F_traE	NA
k127_542174	884	No terminal repeats	1	11	0.9826	NA	1	1.1340	NA	NA
k127_587532	2311	No terminal repeats	2	11	0.9825	NA	1	2.9425	MOBP1	NA
k127_445662	575	No terminal repeats	1	11	0.9820	NA	1	1.7183	NA	NA
k127_636092	484	No terminal repeats	2	11	0.9819	NA	1	3.0489	F_traE	NA
k127_491957	1464	No terminal repeats	4	11	0.9807	NA	1	2.9901	NA	NA
k127_260654	886	No terminal repeats	2	11	0.9790	NA	1	1.7183	NA	NA
k127_646989	303	No terminal repeats	1	11	0.9784	NA	1	1.4636	F_traE	NA
k127_555418	329	No terminal repeats	1	11	0.9781	NA	1	1.4636	F_traE	NA
k127_636551	490	No terminal repeats	1	11	0.9779	NA	1	1.6557	NA	NA
k127_493492	4082	No terminal repeats	5	11	0.9779	NA	0	0.1558	NA	NA
k127_145479	353	No terminal repeats	1	11	0.9779	NA	1	1.4636	F_traE	NA
k127_278764	454	No terminal repeats	1	11	0.9776	NA	1	1.4636	F_traE	NA
k127_794186	2876	No terminal repeats	4	11	0.9776	NA	0	2.9407	NA	NA
k127_255202	3224	No terminal repeats	2	11	0.9759	NA	0	1.7183	NA	NA
k127_744926	367	No terminal repeats	1	11	0.9753	NA	1	1.4636	F_traE	NA
k127_212056	317	No terminal repeats	1	11	0.9752	NA	1	1.4636	F_traE	NA
k127_292810	341	No terminal repeats	1	11	0.9752	NA	1	1.4636	F_traE	NA
k127_285643	301	No terminal repeats	1	11	0.9746	NA	1	1.6385	NA	NA
k127_952409	367	No terminal repeats	1	11	0.9743	NA	1	1.4636	F_traE	NA
k127_491114	343	No terminal repeats	1	11	0.9736	NA	1	1.4636	F_traE	NA
k127_137905	370	No terminal repeats	1	11	0.9733	NA	1	1.4636	F_traE	NA
k127_309453	2688	No terminal repeats	4	11	0.9729	NA	0	1.4680	NA	NA
k127_205742	700	No terminal repeats	1	11	0.9728	NA	1	1.6000	NA	NA
k127_557723	550	No terminal repeats	2	11	0.9723	NA	2	2.4799	T_virB2;T_virB3	NA
k127_938711	361	No terminal repeats	1	11	0.9717	NA	1	1.4636	F_traE	NA
k127_579089	429	No terminal repeats	1	11	0.9716	NA	1	1.4636	F_traE	NA
k127_207361	442	No terminal repeats	1	11	0.9713	NA	1	1.4636	F_traE	NA
k127_420653	358	No terminal repeats	1	11	0.9709	NA	1	1.5486	NA	NA
k127_928219	2776	No terminal repeats	3	11	0.9704	NA	0	2.6180	NA	NA
k127_33368	953	No terminal repeats	3	11	0.9704	NA	1	2.8953	F_traE	NA
k127_434447	633	No terminal repeats	1	11	0.9703	NA	1	1.3764	NA	NA
k127_884774	3818	No terminal repeats	5	11	0.9689	NA	0	3.0888	NA	NA
k127_1007293	513	No terminal repeats	1	11	0.9685	NA	1	1.4636	F_traE	NA
k127_210174	380	No terminal repeats	1	11	0.9684	NA	1	1.4636	F_traE	NA
k127_439917	350	No terminal repeats	1	11	0.9681	NA	1	1.5486	NA	NA
k127_721917	458	No terminal repeats	3	11	0.9679	NA	1	3.0489	F_traE	NA
k127_422633	2893	No terminal repeats	6	11	0.9668	NA	0	1.7183	NA	NA
k127_771157	744	No terminal repeats	1	11	0.9666	NA	1	1.4636	F_traE	NA
k127_403397	2758	No terminal repeats	4	11	0.9662	NA	0	1.1425	NA	NA
k127_209695	998	No terminal repeats	1	11	0.9662	NA	1	1.2242	MOBP1	NA
k127_320132	362	No terminal repeats	1	11	0.9652	NA	1	1.4636	F_traE	NA
k127_75177	713	No terminal repeats	1	11	0.9649	NA	1	1.4636	F_traE	NA
k127_208442	327	No terminal repeats	1	11	0.9648	NA	1	1.6381	NA	NA
k127_171251	1697	No terminal repeats	3	11	0.9646	NA	1	2.5932	F_traE	NA
k127_853771	395	No terminal repeats	1	11	0.9643	NA	1	1.5486	NA	NA
k127_819734	351	No terminal repeats	1	11	0.9641	NA	1	1.4636	F_traE	NA
k127_64680	547	No terminal repeats	1	11	0.9638	NA	1	1.4688	NA	NA
k127_279798	308	No terminal repeats	1	11	0.9638	NA	1	1.4636	F_traE	NA
k127_448404	846	No terminal repeats	1	11	0.9638	NA	1	1.4636	F_traE	NA
k127_411682	1161	No terminal repeats	2	11	0.9637	NA	1	1.7183	NA	NA
k127_273345	371	No terminal repeats	1	11	0.9633	NA	1	1.5486	NA	NA
k127_622504	1002	No terminal repeats	1	11	0.9631	NA	1	1.4636	F_traE	NA
k127_383919	327	No terminal repeats	1	11	0.9622	NA	1	1.4636	F_traE	NA
k127_277303	347	No terminal repeats	1	11	0.9621	NA	1	1.4636	F_traE	NA
k127_949960	587	No terminal repeats	1	11	0.9603	NA	1	1.4636	F_traE	NA
k127_780429	622	No terminal repeats	2	11	0.9601	NA	1	2.6782	F_traE	NA
k127_545468	301	No terminal repeats	1	11	0.9599	NA	1	1.4636	F_traE	NA
k127_56270	779	No terminal repeats	2	11	0.9599	NA	1	2.0411	F_traE	NA
k127_189950	342	No terminal repeats	1	11	0.9597	NA	1	1.4636	F_traE	NA
k127_250069	388	No terminal repeats	1	11	0.9595	NA	1	1.4905	T_virB6	NA
k127_859716	314	No terminal repeats	1	11	0.9593	NA	1	1.4636	F_traE	NA
k127_312428	3678	No terminal repeats	8	11	0.9588	NA	0	1.4244	NA	NA
k127_700669	3902	No terminal repeats	5	11	0.9583	NA	0	1.2924	NA	NA
k127_702143	938	No terminal repeats	1	11	0.9575	NA	1	1.5486	NA	NA
k127_453284	356	No terminal repeats	1	11	0.9567	NA	1	1.4636	F_traE	NA
k127_105533	402	No terminal repeats	1	11	0.9566	NA	1	1.4905	T_virB6	NA
k127_875091	556	No terminal repeats	2	11	0.9562	NA	1	1.7183	NA	NA
k127_692430	340	No terminal repeats	1	11	0.9558	NA	1	1.5595	NA	NA
k127_496009	899	No terminal repeats	1	11	0.9557	NA	1	1.4636	F_traE	NA
k127_313134	500	No terminal repeats	1	11	0.9557	NA	1	1.4905	T_virB6	NA
k127_208660	478	No terminal repeats	1	11	0.9556	NA	1	1.4688	NA	NA
k127_701316	422	No terminal repeats	1	11	0.9553	NA	1	0.5876	MOBV	NA
k127_261387	323	No terminal repeats	1	11	0.9552	NA	1	1.4636	F_traE	NA
k127_1006294	394	No terminal repeats	1	11	0.9550	NA	1	1.5223	NA	NA
k127_827851	2443	No terminal repeats	3	11	0.9545	NA	1	1.4688	NA	NA
k127_235354	400	No terminal repeats	2	11	0.9545	NA	2	2.2801	T_virB2;T_virB3	NA
k127_748139	1240	No terminal repeats	1	11	0.9532	NA	1	1.4636	F_traE	NA
k127_474075	430	No terminal repeats	1	11	0.9528	NA	1	1.4636	F_traE	NA
k127_754797	1997	No terminal repeats	2	11	0.9527	NA	1	1.0515	NA	NA
k127_566180	425	No terminal repeats	1	11	0.9520	NA	1	1.6381	NA	NA
k127_155938	3005	No terminal repeats	5	11	0.9514	NA	0	1.1500	NA	NA
k127_534949	356	No terminal repeats	1	11	0.9496	NA	1	1.4636	F_traE	NA
k127_919325	483	No terminal repeats	1	11	0.9491	NA	1	1.5595	NA	NA
k127_806974	1513	No terminal repeats	4	11	0.9491	NA	2	2.8405	T_virB3	NA
k127_35231	2530	No terminal repeats	3	11	0.9489	NA	0	2.1043	NA	NA
k127_368754	527	No terminal repeats	1	11	0.9488	NA	1	1.4688	NA	NA
k127_581144	687	No terminal repeats	1	11	0.9482	NA	1	1.4935	T_virB8	NA
k127_181901	355	No terminal repeats	2	11	0.9481	NA	1	1.7183	NA	NA
k127_350808	326	No terminal repeats	1	15	0.9478	NA	1	1.6837	MOBC	NA
k127_177455	311	No terminal repeats	1	11	0.9476	NA	1	1.4640	MOBP1	NA
k127_427489	335	No terminal repeats	1	11	0.9475	NA	1	1.4636	F_traE	NA
k127_367835	314	No terminal repeats	1	11	0.9474	NA	1	1.4636	F_traE	NA
k127_601560	429	No terminal repeats	1	11	0.9473	NA	1	1.4636	F_traE	NA
k127_502276	489	No terminal repeats	1	11	0.9471	NA	1	1.4636	F_traE	NA
k127_704359	303	No terminal repeats	1	11	0.9470	NA	1	1.2067	T_virB5	NA
k127_635357	336	No terminal repeats	1	11	0.9467	NA	1	1.5486	NA	NA
k127_456375	534	No terminal repeats	1	11	0.9466	NA	1	1.4688	NA	NA
k127_688231	1056	No terminal repeats	2	11	0.9463	NA	1	1.4688	NA	NA
k127_995999	1031	No terminal repeats	2	11	0.9459	NA	1	1.4636	F_traE	NA
k127_111527	435	No terminal repeats	1	11	0.9458	NA	1	1.4636	F_traE	NA
k127_595087	2759	No terminal repeats	3	11	0.9454	NA	0	1.6605	NA	NA
k127_279240	608	No terminal repeats	1	11	0.9448	NA	1	1.5223	NA	NA
k127_421807	317	No terminal repeats	1	11	0.9436	NA	1	1.4636	F_traE	NA
k127_175894	3385	No terminal repeats	5	11	0.9427	NA	0	0.5594	NA	NA
k127_243879	532	No terminal repeats	1	11	0.9426	NA	1	1.4636	F_traE	NA
k127_689103	388	No terminal repeats	1	11	0.9425	NA	1	1.4636	F_traE	NA
k127_782799	331	No terminal repeats	1	11	0.9406	NA	1	1.4636	F_traE	NA
k127_359691	431	No terminal repeats	1	11	0.9395	NA	1	1.5486	NA	NA
k127_232992	2671	No terminal repeats	5	11	0.9394	NA	0	0.8202	NA	NA
k127_122987	4063	No terminal repeats	7	11	0.9390	NA	0	2.4608	NA	NA
k127_208525	384	No terminal repeats	1	11	0.9383	NA	1	1.4636	F_traE	NA
k127_768065	517	No terminal repeats	1	11	0.9375	NA	1	1.5111	NA	NA
k127_565386	514	No terminal repeats	1	11	0.9372	NA	1	0.8949	NA	NA
k127_817318	670	No terminal repeats	1	11	0.9370	NA	1	1.4636	F_traE	NA
k127_271507	323	No terminal repeats	1	11	0.9365	NA	1	1.4636	F_traE	NA
k127_918541	425	No terminal repeats	1	11	0.9361	NA	1	1.4935	T_virB8	NA
k127_670714	369	No terminal repeats	1	11	0.9350	NA	1	1.5789	NA	NA
k127_688462	378	No terminal repeats	1	11	0.9340	NA	1	0.9172	NA	NA
k127_408866	2886	No terminal repeats	8	11	0.9339	NA	0	2.3078	NA	NA
k127_818753	1342	No terminal repeats	4	11	0.9326	NA	1	2.5932	F_traE	NA
k127_146834	374	No terminal repeats	1	11	0.9324	NA	1	1.5223	NA	NA
k127_699621	609	No terminal repeats	1	11	0.9318	NA	1	1.0599	NA	NA
k127_750400	3187	No terminal repeats	2	11	0.9316	NA	0	1.6156	NA	NA
k127_926670	413	No terminal repeats	1	11	0.9305	NA	1	1.3816	NA	NA
k127_405302	317	No terminal repeats	1	11	0.9296	NA	1	1.5789	NA	NA
k127_978152	414	No terminal repeats	1	11	0.9281	NA	1	0.9172	NA	NA
k127_501154	374	No terminal repeats	2	11	0.9281	NA	1	1.4636	F_traE	NA
k127_362461	3059	No terminal repeats	4	11	0.9276	NA	1	1.4636	F_traE	NA
k127_447835	3353	No terminal repeats	5	11	0.9247	NA	0	1.7761	NA	NA
k127_632933	1783	No terminal repeats	4	11	0.9246	NA	2	2.8405	T_virB3	NA
k127_912684	3638	No terminal repeats	3	11	0.9245	NA	0	1.4744	NA	NA
k127_873515	2693	No terminal repeats	3	11	0.9238	NA	0	1.4329	NA	NA
k127_780508	617	No terminal repeats	2	11	0.9226	NA	1	1.4636	F_traE	NA
k127_710574	1174	No terminal repeats	4	11	0.9219	NA	2	2.3192	T_virB3	NA
k127_828463	303	No terminal repeats	1	11	0.9211	NA	1	1.1546	T_virB9	NA
k127_548408	412	No terminal repeats	1	11	0.9206	NA	1	1.4636	F_traE	NA
k127_373691	336	No terminal repeats	1	11	0.9204	NA	1	1.5111	NA	NA
k127_93931	3235	No terminal repeats	2	11	0.9196	NA	0	1.1420	NA	NF033135
k127_11387	324	No terminal repeats	1	11	0.9195	NA	1	1.6101	FA_orf13	NA
k127_886721	837	No terminal repeats	2	11	0.9188	NA	1	1.4636	F_traE	NA
k127_882018	2563	No terminal repeats	4	11	0.9188	NA	0	1.1640	NA	NA
k127_43581	1444	No terminal repeats	4	11	0.9187	NA	2	0.5619	T_virB11;T_virB2;T_virB3	NA
k127_409872	3843	No terminal repeats	6	11	0.9183	NA	0	2.6068	NA	NA
k127_96043	426	No terminal repeats	1	11	0.9182	NA	1	1.5789	NA	NA
k127_883468	2787	No terminal repeats	4	11	0.9172	NA	0	1.5780	NA	NA
k127_111615	2596	No terminal repeats	3	11	0.9169	NA	0	1.6811	NA	NA
k127_889748	340	No terminal repeats	2	11	0.9165	NA	1	1.4636	F_traE	NA
k127_362283	2887	No terminal repeats	3	11	0.9163	NA	0	2.4295	NA	NA
k127_99909	415	No terminal repeats	2	11	0.9158	NA	1	1.5332	NA	NA
k127_217772	1070	No terminal repeats	2	11	0.9153	NA	2	2.1742	virb4;T_virB6	NA
k127_401999	4106	No terminal repeats	5	11	0.9139	NA	0	2.8110	NA	NA
k127_929792	4909	No terminal repeats	7	11	0.9129	NA	0	1.1150	NA	NA
k127_730470	315	No terminal repeats	1	11	0.9123	NA	1	0.8949	NA	NA
k127_123022	2959	No terminal repeats	5	11	0.9095	NA	0	2.2170	NA	NA
k127_955197	376	No terminal repeats	1	11	0.9093	NA	1	1.1169	NA	NA
k127_534946	537	No terminal repeats	1	11	0.9086	NA	1	1.4636	F_traE	NA
k127_128518	362	No terminal repeats	1	11	0.9074	NA	1	1.5789	NA	NA
k127_98636	2695	No terminal repeats	2	11	0.9058	NA	0	1.5780	NA	NA
k127_746777	452	No terminal repeats	2	11	0.9057	NA	1	1.4636	F_traE	NA
k127_576960	369	No terminal repeats	1	11	0.9029	NA	1	1.4636	F_traE	NA
k127_869465	324	No terminal repeats	1	11	0.9029	NA	1	1.7107	MOBH	NA
