seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_369804	312	No terminal repeats	1	11	0.9892	NA	1	1.7183	NA	NA
k127_10541	482	No terminal repeats	2	11	0.9879	NA	1	3.0489	F_traE	NA
k127_234399	777	No terminal repeats	2	11	0.9870	NA	1	3.0489	F_traE	NA
k127_352172	2962	No terminal repeats	6	11	0.9861	NA	0	3.4971	NA	NA
k127_411476	1086	No terminal repeats	2	11	0.9859	NA	1	3.1819	F_traE	NA
k127_387104	1090	No terminal repeats	2	11	0.9852	NA	2	2.8884	MOBP1	NA
k127_478709	1709	No terminal repeats	3	11	0.9848	NA	2	2.6774	MOBP1	NA
k127_30395	2831	No terminal repeats	6	11	0.9811	NA	0	1.5828	NA	NA
k127_167449	3393	No terminal repeats	4	11	0.9804	NA	0	4.1122	NA	NA
k127_491411	482	No terminal repeats	2	11	0.9784	NA	2	2.5969	T_virB3;T_virB2	NA
k127_299043	329	No terminal repeats	1	11	0.9781	NA	1	1.4636	F_traE	NA
k127_404368	2765	No terminal repeats	3	11	0.9775	NA	0	2.5428	NA	NA
k127_95318	2657	No terminal repeats	4	11	0.9761	NA	0	1.7183	NA	NA
k127_529679	736	No terminal repeats	3	11	0.9761	NA	2	2.9639	NA	NA
k127_218397	453	No terminal repeats	1	11	0.9754	NA	1	1.4636	F_traE	NA
k127_184867	477	No terminal repeats	1	11	0.9752	NA	1	1.4636	F_traE	NA
k127_267991	354	No terminal repeats	1	11	0.9749	NA	1	1.4636	F_traE	NA
k127_134336	321	No terminal repeats	1	11	0.9748	NA	1	1.4636	F_traE	NA
k127_410947	424	No terminal repeats	1	11	0.9744	NA	1	1.4636	F_traE	NA
k127_421029	3100	No terminal repeats	3	11	0.9735	NA	0	1.6689	NA	NA
k127_433318	1130	No terminal repeats	2	11	0.9727	NA	1	1.4636	F_traE	NA
k127_546173	3085	No terminal repeats	3	11	0.9721	NA	0	2.7514	NA	NA
