seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_102993	1896	No terminal repeats	3	11	0.9943	NA	3	4.2361	MOBQ	NA
k127_174540	318	No terminal repeats	2	11	0.9925	NA	2	3.4366	T_virB2;T_virB3	NA
k127_573313	903	No terminal repeats	2	11	0.9920	NA	2	2.8392	MOBQ	NA
k127_892795	2834	No terminal repeats	2	11	0.9920	NA	0	2.8924	NA	NA
k127_603589	2955	No terminal repeats	2	11	0.9914	NA	0	3.1799	NA	NA
k127_918850	1775	No terminal repeats	2	11	0.9911	NA	1	3.0489	F_traE	NA
k127_272040	324	No terminal repeats	1	11	0.9902	NA	1	1.7183	NA	NA
k127_16879	2852	No terminal repeats	6	11	0.9900	NA	0	4.3351	NA	NA
k127_549391	406	No terminal repeats	1	11	0.9898	NA	1	1.7183	NA	NA
k127_489901	340	No terminal repeats	2	11	0.9897	NA	2	3.4366	T_virB3;T_virB2	NA
k127_1102697	510	No terminal repeats	2	11	0.9890	NA	2	2.9639	NA	NA
k127_434853	2659	No terminal repeats	2	11	0.9888	NA	0	1.7183	NA	NA
k127_1068595	680	No terminal repeats	2	11	0.9888	NA	1	3.0489	F_traE	NA
k127_97008	3109	No terminal repeats	3	11	0.9883	NA	0	2.8698	NA	NA
k127_131284	4439	No terminal repeats	6	11	0.9874	NA	4	4.7143	T_virB5;T_virB10;T_virB9	NA
k127_409525	312	No terminal repeats	2	11	0.9872	NA	1	3.0489	F_traE	NA
k127_711406	628	No terminal repeats	2	11	0.9872	NA	1	3.0489	F_traE	NA
k127_360712	583	No terminal repeats	2	11	0.9869	NA	1	3.0489	F_traE	NA
k127_266103	596	No terminal repeats	2	11	0.9859	NA	2	2.9639	NA	NA
k127_923174	331	No terminal repeats	1	11	0.9857	NA	1	1.5453	NA	NA
k127_339552	644	No terminal repeats	2	11	0.9854	NA	1	3.0489	F_traE	NA
k127_493658	10436	No terminal repeats	10	11	0.9851	NA	0	2.2770	NA	NA
k127_539579	1026	No terminal repeats	2	11	0.9850	NA	2	2.5026	T_virB5;T_virB10	NA
k127_853903	1904	No terminal repeats	2	11	0.9848	NA	1	3.0489	F_traE	NA
k127_992543	1129	No terminal repeats	2	11	0.9842	NA	1	2.5932	F_traE	NA
k127_455120	425	No terminal repeats	2	11	0.9840	NA	1	2.9649	T_virB5	NA
k127_345491	1639	No terminal repeats	3	11	0.9839	NA	1	3.0489	F_traE	NA
k127_644688	2508	No terminal repeats	5	11	0.9837	NA	0	2.4214	NA	NA
k127_690551	1686	No terminal repeats	3	11	0.9832	NA	1	3.0489	F_traE	NA
k127_839415	455	No terminal repeats	2	11	0.9832	NA	1	2.3815	F_traE	NA
k127_6194	476	No terminal repeats	2	11	0.9828	NA	1	3.0489	F_traE	NA
k127_481298	2722	No terminal repeats	3	11	0.9822	NA	0	1.5828	NA	NA
k127_821556	2874	No terminal repeats	2	11	0.9820	NA	0	1.7183	NA	NA
k127_690745	3448	No terminal repeats	3	11	0.9816	NA	0	1.7183	NA	NA
k127_535799	384	No terminal repeats	2	11	0.9816	NA	2	2.4799	T_virB3;T_virB2	NA
k127_138284	374	No terminal repeats	1	11	0.9812	NA	1	1.5453	NA	NA
k127_916465	2112	No terminal repeats	2	11	0.9808	NA	1	2.3815	F_traE	NA
k127_482041	353	No terminal repeats	1	11	0.9807	NA	1	1.4636	F_traE	NA
k127_837849	3356	No terminal repeats	4	11	0.9806	NA	0	2.8924	NA	NA
k127_812341	373	No terminal repeats	1	11	0.9802	NA	1	1.0574	NA	NA
k127_1062078	498	No terminal repeats	2	11	0.9798	NA	2	2.2801	T_virB3;T_virB2	NA
k127_994001	522	No terminal repeats	2	11	0.9798	NA	2	2.4799	T_virB2;T_virB3	NA
k127_755748	647	No terminal repeats	1	11	0.9796	NA	1	1.4636	F_traE	NA
k127_448306	2515	No terminal repeats	3	11	0.9796	NA	0	1.5828	NA	NA
k127_920556	5423	No terminal repeats	5	11	0.9795	NA	0	2.5140	NA	NA
k127_217283	1088	No terminal repeats	1	11	0.9794	NA	1	1.4636	F_traE	NA
k127_272880	3032	No terminal repeats	6	11	0.9792	NA	1	4.3561	F_traE	NA
k127_844397	321	No terminal repeats	2	11	0.9790	NA	2	2.5969	T_virB2;T_virB3	NA
k127_627373	416	No terminal repeats	1	11	0.9784	NA	1	1.4636	F_traE	NA
k127_869448	518	No terminal repeats	1	11	0.9782	NA	1	1.4636	F_traE	NA
k127_950318	2954	No terminal repeats	4	11	0.9778	NA	1	3.0489	F_traE	NA
k127_288068	337	No terminal repeats	1	11	0.9777	NA	1	1.4636	F_traE	NA
k127_424581	619	No terminal repeats	2	11	0.9776	NA	2	2.4965	T_virB5;T_virB10	NA
k127_258694	494	No terminal repeats	1	11	0.9773	NA	1	1.4636	F_traE	NA
k127_584447	481	No terminal repeats	1	11	0.9770	NA	1	1.4636	F_traE	NA
k127_953833	2815	No terminal repeats	4	11	0.9768	NA	0	2.9857	NA	NA
k127_997101	3376	No terminal repeats	5	11	0.9768	NA	0	1.5828	NA	NA
k127_154982	502	No terminal repeats	1	11	0.9760	NA	1	1.4636	F_traE	NA
k127_1021186	305	No terminal repeats	1	11	0.9759	NA	1	1.4636	F_traE	NA
k127_407996	3043	No terminal repeats	3	11	0.9757	NA	0	2.8136	NA	NA
k127_9776	310	No terminal repeats	1	11	0.9756	NA	1	1.4636	F_traE	NA
k127_934421	304	No terminal repeats	1	11	0.9755	NA	1	1.4636	F_traE	NA
k127_462309	3119	No terminal repeats	4	11	0.9751	NA	0	2.8136	NA	NA
k127_530915	438	No terminal repeats	1	11	0.9747	NA	1	0.9172	NA	NA
k127_453522	319	No terminal repeats	1	11	0.9747	NA	1	1.4935	T_virB8	NA
k127_1101233	374	No terminal repeats	1	11	0.9742	NA	1	1.6839	NA	NA
k127_1055152	2623	No terminal repeats	3	11	0.9742	NA	0	2.6349	NA	NA
k127_167014	2644	No terminal repeats	4	11	0.9739	NA	1	2.0792	NA	NA
k127_567697	1064	No terminal repeats	2	11	0.9739	NA	1	2.0156	F_traE	NA
k127_324837	377	No terminal repeats	2	11	0.9737	NA	1	2.5932	F_traE	NA
k127_602589	4009	No terminal repeats	10	11	0.9734	NA	0	1.4512	NA	NA
k127_140171	678	No terminal repeats	2	11	0.9733	NA	2	2.6685	T_virB6;T_virB8	NA
k127_164592	558	No terminal repeats	1	11	0.9732	NA	1	1.4636	F_traE	NA
k127_532957	1813	No terminal repeats	1	11	0.9725	NA	1	1.4636	F_traE	NA
k127_20868	374	No terminal repeats	1	11	0.9721	NA	1	1.4636	F_traE	NA
k127_591710	344	No terminal repeats	1	11	0.9720	NA	1	1.6808	MOBQ	NA
k127_774381	3526	No terminal repeats	6	11	0.9718	NA	0	1.8720	NA	NA
k127_181197	643	No terminal repeats	1	11	0.9717	NA	1	1.4636	F_traE	NA
k127_1075652	443	No terminal repeats	1	11	0.9710	NA	1	0.9172	NA	NA
k127_692583	811	No terminal repeats	2	11	0.9706	NA	1	1.7183	NA	NA
k127_923853	1190	No terminal repeats	1	11	0.9700	NA	1	1.4636	F_traE	NA
k127_379415	1545	No terminal repeats	1	11	0.9696	NA	1	1.4636	F_traE	NA
k127_1034428	322	No terminal repeats	1	11	0.9695	NA	1	1.4636	F_traE	NA
k127_178623	337	No terminal repeats	1	11	0.9691	NA	1	1.4636	F_traE	NA
k127_504674	606	No terminal repeats	2	11	0.9687	NA	2	2.6685	T_virB8;T_virB6	NA
