seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_1295228	675	No terminal repeats	2	11	0.9923	NA	1	3.1819	F_traE	NA
k127_368868	2550	No terminal repeats	3	11	0.9885	NA	0	4.3362	NA	NA
k127_1266573	1597	No terminal repeats	2	11	0.9881	NA	1	1.7183	MOBC	NA
k127_17553	370	No terminal repeats	1	11	0.9881	NA	1	1.7183	NA	NA
k127_24329	2803	No terminal repeats	4	11	0.9874	NA	0	3.2446	NA	NA
k127_1711412	555	No terminal repeats	1	11	0.9871	NA	1	1.7183	MOBQ	NA
k127_144231	311	No terminal repeats	1	11	0.9865	NA	1	1.7183	NA	NA
k127_1493817	691	No terminal repeats	2	11	0.9852	NA	1	3.0489	F_traE	NA
k127_261952	3021	No terminal repeats	4	11	0.9849	NA	0	2.8988	NA	NA
k127_350729	361	No terminal repeats	1	11	0.9844	NA	1	1.7183	NA	NA
k127_357955	931	No terminal repeats	1	11	0.9834	NA	1	1.7183	NA	NA
k127_1014180	1348	No terminal repeats	2	11	0.9819	NA	1	3.1819	F_traE	NA
k127_1430899	392	No terminal repeats	2	11	0.9806	NA	1	2.7416	NA	NA
k127_1336407	2646	No terminal repeats	3	11	0.9794	NA	0	1.3331	NA	NA
k127_596129	523	No terminal repeats	1	11	0.9782	NA	1	1.4636	F_traE	NA
k127_1377567	321	No terminal repeats	1	11	0.9780	NA	1	1.4636	F_traE	NA
k127_1507587	318	No terminal repeats	1	11	0.9779	NA	1	1.3764	NA	NA
k127_211415	334	No terminal repeats	1	11	0.9767	NA	1	1.4636	F_traE	NA
k127_476348	335	No terminal repeats	1	11	0.9762	NA	1	1.4636	F_traE	NA
k127_514037	713	No terminal repeats	2	11	0.9759	NA	1	2.7416	NA	NA
k127_1505820	335	No terminal repeats	1	11	0.9756	NA	1	1.1494	NA	NA
k127_1367156	347	No terminal repeats	1	11	0.9755	NA	1	1.4636	F_traE	NA
k127_979569	1116	No terminal repeats	1	11	0.9752	NA	1	1.5111	NA	NA
k127_1539289	350	No terminal repeats	1	11	0.9748	NA	1	1.4636	F_traE	NA
k127_52542	377	No terminal repeats	1	11	0.9739	NA	1	1.4636	F_traE	NA
k127_1037217	608	No terminal repeats	1	11	0.9738	NA	1	0.8949	NA	NA
k127_1514	539	No terminal repeats	1	11	0.9733	NA	1	1.4636	F_traE	NA
k127_32093	490	No terminal repeats	1	11	0.9724	NA	1	1.4665	MOBP1	NA
k127_713243	681	No terminal repeats	1	11	0.9710	NA	1	0.9015	NA	NA
k127_1727428	357	No terminal repeats	1	11	0.9695	NA	1	1.1169	NA	NA
k127_1200067	383	No terminal repeats	1	11	0.9694	NA	1	1.4636	F_traE	NA
k127_672362	924	No terminal repeats	1	11	0.9691	NA	1	1.4636	F_traE	NA
k127_1093755	356	No terminal repeats	1	11	0.9690	NA	1	1.4636	F_traE	NA
k127_1605710	333	No terminal repeats	1	11	0.9682	NA	1	1.4636	F_traE	NA
k127_1035179	333	No terminal repeats	1	11	0.9680	NA	1	1.4636	F_traE	NA
k127_547380	603	No terminal repeats	1	11	0.9678	NA	1	1.4636	F_traE	NA
k127_1471301	527	No terminal repeats	1	11	0.9675	NA	1	1.4636	F_traE	NA
k127_299320	506	No terminal repeats	1	11	0.9670	NA	1	1.1169	NA	NA
k127_501345	467	No terminal repeats	1	11	0.9666	NA	1	1.5486	NA	NA
k127_641840	430	No terminal repeats	1	11	0.9665	NA	1	1.5486	NA	NA
k127_328773	489	No terminal repeats	1	11	0.9658	NA	1	1.4665	MOBP1	NA
k127_1573636	987	No terminal repeats	1	11	0.9655	NA	1	1.4688	NA	NA
k127_1662890	562	No terminal repeats	1	11	0.9654	NA	1	1.4980	T_virB8	NA
k127_208539	452	No terminal repeats	1	11	0.9654	NA	1	1.4636	F_traE	NA
k127_309979	453	No terminal repeats	1	11	0.9651	NA	1	1.4935	T_virB8	NA
k127_1609276	349	No terminal repeats	1	11	0.9650	NA	1	1.7067	NA	NA
k127_850987	376	No terminal repeats	1	11	0.9650	NA	1	1.6381	NA	NA
k127_634613	516	No terminal repeats	1	11	0.9647	NA	1	1.4636	F_traE	NA
k127_415469	539	No terminal repeats	1	11	0.9640	NA	1	1.5486	NA	NA
k127_292474	1308	No terminal repeats	1	11	0.9634	NA	1	1.0515	NA	NA
k127_1490024	1048	No terminal repeats	1	11	0.9629	NA	1	1.4636	F_traE	NA
k127_162165	535	No terminal repeats	1	11	0.9628	NA	1	1.5486	NA	NA
k127_1844	1089	No terminal repeats	1	11	0.9626	NA	1	1.5595	NA	NA
k127_1514310	333	No terminal repeats	1	11	0.9626	NA	1	0.9015	NA	NA
k127_438757	721	No terminal repeats	1	11	0.9625	NA	1	1.6015	NA	NA
k127_614266	372	No terminal repeats	2	11	0.9624	NA	1	2.1523	F_traE	NA
k127_1404283	430	No terminal repeats	1	11	0.9621	NA	1	1.5486	NA	NA
k127_238348	1044	No terminal repeats	2	11	0.9620	NA	1	1.4636	F_traE	NA
k127_1284125	312	No terminal repeats	1	11	0.9609	NA	1	1.7183	NA	NA
k127_1728055	446	No terminal repeats	1	11	0.9608	NA	1	1.5486	NA	NA
k127_41001	1001	No terminal repeats	1	11	0.9601	NA	1	1.4636	F_traE	NA
k127_1446633	2984	No terminal repeats	8	11	0.9589	NA	0	0.6646	NA	NA
k127_528722	508	No terminal repeats	1	11	0.9589	NA	1	1.4636	F_traE	NA
k127_132400	574	No terminal repeats	1	11	0.9588	NA	1	0.8949	NA	NA
k127_1257172	301	No terminal repeats	1	11	0.9586	NA	1	0.9172	NA	NA
k127_858894	990	No terminal repeats	1	11	0.9583	NA	1	1.4636	F_traE	NA
k127_1393426	319	No terminal repeats	1	11	0.9581	NA	1	1.4636	F_traE	NA
k127_988047	798	No terminal repeats	2	11	0.9580	NA	1	2.0042	F_traE	NA
k127_1259625	541	No terminal repeats	1	11	0.9576	NA	1	1.4640	MOBP1	NA
k127_1698840	353	No terminal repeats	1	11	0.9575	NA	1	1.4636	F_traE	NA
k127_802971	768	No terminal repeats	1	11	0.9555	NA	1	1.5486	NA	NA
k127_282603	367	No terminal repeats	1	11	0.9551	NA	1	1.4636	F_traE	NA
k127_302008	442	No terminal repeats	2	11	0.9549	NA	1	1.7183	NA	NA
k127_1757313	333	No terminal repeats	1	11	0.9547	NA	1	0.9015	NA	NA
k127_1500141	1741	No terminal repeats	2	11	0.9546	NA	1	1.5789	NA	NA
k127_760823	337	No terminal repeats	1	11	0.9541	NA	1	1.5595	NA	NA
k127_98492	477	No terminal repeats	1	11	0.9539	NA	1	1.5486	NA	NA
k127_1086190	1534	No terminal repeats	2	11	0.9533	NA	1	2.0628	F_traE	NA
k127_717353	334	No terminal repeats	1	11	0.9527	NA	1	1.4980	T_virB8	NA
k127_1373412	356	No terminal repeats	1	11	0.9524	NA	1	1.4636	F_traE	NA
