seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_76165	3565	No terminal repeats	3	11	0.9908	NA	0	2.7762	NA	NA
k127_40847	340	No terminal repeats	1	11	0.9901	NA	1	1.7183	NA	NA
k127_285194	362	No terminal repeats	2	11	0.9890	NA	1	3.0489	F_traE	NA
k127_67077	1191	No terminal repeats	2	11	0.9889	NA	1	2.6749	F_traE	NA
k127_149527	1665	No terminal repeats	2	11	0.9889	NA	1	3.1819	F_traE	NA
k127_163517	472	No terminal repeats	2	11	0.9887	NA	1	3.1819	F_traE	NA
k127_331407	1649	No terminal repeats	2	11	0.9862	NA	1	3.0489	F_traE	NA
k127_399243	1153	No terminal repeats	2	11	0.9861	NA	1	2.5932	F_traE	NA
k127_109166	1146	No terminal repeats	1	11	0.9848	NA	1	0.9974	NA	NA
k127_498844	2259	No terminal repeats	3	11	0.9837	NA	1	4.3560	F_traE	NA
k127_391425	829	No terminal repeats	2	11	0.9831	NA	1	3.0489	F_traE	NA
k127_102597	338	No terminal repeats	2	11	0.9830	NA	2	2.8405	T_virB3	NA
k127_56266	741	No terminal repeats	2	11	0.9804	NA	1	2.8953	F_traE	NA
k127_323993	366	No terminal repeats	1	11	0.9779	NA	1	1.3764	NA	NA
k127_204026	665	No terminal repeats	1	11	0.9778	NA	1	1.4636	F_traE	NA
k127_17372	344	No terminal repeats	2	11	0.9777	NA	1	2.7416	NA	NA
k127_39369	492	No terminal repeats	1	11	0.9771	NA	1	1.4636	F_traE	NA
k127_351712	330	No terminal repeats	1	11	0.9769	NA	1	1.4636	F_traE	NA
k127_271604	666	No terminal repeats	1	11	0.9767	NA	1	1.4636	F_traE	NA
k127_233124	616	No terminal repeats	1	11	0.9764	NA	1	0.9172	NA	NA
k127_19000	928	No terminal repeats	1	11	0.9764	NA	1	1.4636	F_traE	NA
k127_296122	752	No terminal repeats	2	11	0.9763	NA	1	2.8953	F_traE	NA
k127_556496	320	No terminal repeats	1	11	0.9755	NA	1	1.4636	F_traE	NA
k127_491070	401	No terminal repeats	1	11	0.9754	NA	1	1.4636	F_traE	NA
k127_237825	1602	No terminal repeats	2	11	0.9754	NA	1	0.8949	NA	NA
k127_551073	429	No terminal repeats	1	11	0.9749	NA	1	1.4636	F_traE	NA
k127_172571	391	No terminal repeats	1	11	0.9747	NA	1	1.4636	F_traE	NA
k127_526700	921	No terminal repeats	2	11	0.9740	NA	1	2.5932	F_traE	NA
k127_234043	349	No terminal repeats	1	11	0.9735	NA	1	1.4636	F_traE	NA
k127_126578	1377	No terminal repeats	1	11	0.9714	NA	1	1.4636	F_traE	NA
k127_281903	1241	No terminal repeats	2	11	0.9713	NA	1	2.0462	F_traE	NA
k127_381413	314	No terminal repeats	1	11	0.9708	NA	1	1.4636	F_traE	NA
k127_367466	328	No terminal repeats	1	11	0.9704	NA	1	1.4636	F_traE	NA
k127_373608	411	No terminal repeats	1	11	0.9703	NA	1	1.4636	F_traE	NA
k127_8473	1287	No terminal repeats	3	11	0.9697	NA	1	1.1540	NA	NA
k127_16515	393	No terminal repeats	1	11	0.9684	NA	1	1.3764	NA	NA
k127_271614	536	No terminal repeats	1	11	0.9681	NA	1	1.4636	F_traE	NA
k127_465802	2660	No terminal repeats	4	11	0.9679	NA	0	2.7260	NA	NA
k127_288713	331	No terminal repeats	1	11	0.9679	NA	1	0.9172	NA	NA
k127_106136	611	No terminal repeats	2	11	0.9674	NA	1	2.1369	NA	NA
k127_337533	463	No terminal repeats	1	11	0.9668	NA	1	1.5486	NA	NA
k127_126463	401	No terminal repeats	1	11	0.9665	NA	1	0.9172	NA	NA
k127_75215	1773	No terminal repeats	1	11	0.9660	NA	1	1.4636	F_traE	NA
k127_24132	872	No terminal repeats	1	11	0.9654	NA	1	1.4636	F_traE	NA
k127_113826	653	No terminal repeats	2	11	0.9654	NA	1	2.1523	F_traE	NA
k127_302080	380	No terminal repeats	1	11	0.9654	NA	1	1.4636	F_traE	NA
k127_140978	392	No terminal repeats	2	11	0.9638	NA	1	1.7183	NA	NA
k127_426059	358	No terminal repeats	1	11	0.9634	NA	1	1.6808	MOBQ	NA
k127_292381	635	No terminal repeats	2	11	0.9634	NA	1	2.0411	F_traE	NA
k127_458057	452	No terminal repeats	1	11	0.9627	NA	1	1.4894	MOBQ	NA
k127_213818	447	No terminal repeats	1	11	0.9627	NA	1	0.8949	NA	NA
