seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_130121	316	No terminal repeats	1	11	0.9921	NA	1	1.7183	NA	NA
k127_152374	310	No terminal repeats	1	11	0.9862	NA	1	1.7183	NA	NA
k127_130294	408	No terminal repeats	1	11	0.9845	NA	1	1.5465	T_virB5	NA
k127_82496	1547	No terminal repeats	1	11	0.9731	NA	1	1.4636	F_traE	NA
k127_60998	346	No terminal repeats	1	11	0.9693	NA	1	1.4636	F_traE	NA
k127_42150	345	No terminal repeats	1	11	0.9689	NA	1	1.5601	T_virB3	NA
k127_125320	1183	No terminal repeats	4	11	0.9680	NA	2	2.5969	T_virB2;T_virB3	NA
k127_139607	1044	No terminal repeats	2	11	0.9646	NA	2	2.6685	T_virB8;T_virB6	NA
k127_57180	374	No terminal repeats	1	11	0.9632	NA	1	1.5465	T_virB5	NA
k127_286283	304	No terminal repeats	1	11	0.9631	NA	1	1.4636	F_traE	NA
k127_158746	370	No terminal repeats	1	11	0.9583	NA	1	1.4636	F_traE	NA
k127_234025	405	No terminal repeats	1	11	0.9559	NA	1	1.4640	MOBP1	NA
k127_27294	305	No terminal repeats	1	11	0.9543	NA	1	1.4905	T_virB3	NA
k127_159082	393	No terminal repeats	1	11	0.9502	NA	1	1.3243	NA	NA
k127_118041	398	No terminal repeats	1	11	0.9342	NA	1	1.5111	NA	NA
k127_161217	877	No terminal repeats	1	11	0.9304	NA	1	1.3692	NA	NA
k127_187620	766	No terminal repeats	2	11	0.9215	NA	1	1.4905	T_virB3	NA
k127_298890	792	No terminal repeats	1	11	0.9103	NA	1	1.3288	T_virB6	NA
k127_29177	644	No terminal repeats	1	11	0.9071	NA	1	0.9963	NA	NA
k127_170162	463	No terminal repeats	1	11	0.9068	NA	1	1.3397	T_virB8	NA
k127_20946	378	No terminal repeats	1	11	0.9067	NA	1	1.1151	NA	NA
k127_259171	518	No terminal repeats	2	11	0.9020	NA	1	1.4905	T_virB3	NA
k127_198623	350	No terminal repeats	1	11	0.8914	NA	1	1.3397	T_virB8	NA
k127_187676	323	No terminal repeats	1	11	0.8808	NA	1	1.1169	NA	NA
k127_200982	322	No terminal repeats	1	11	0.8782	NA	1	1.1169	NA	NA
k127_272486	304	No terminal repeats	1	11	0.8698	NA	1	1.3397	T_virB8	NA
k127_294585	341	No terminal repeats	1	11	0.8602	NA	1	1.2019	T_virB6	NA
k127_141910	312	No terminal repeats	1	11	0.8566	NA	1	1.2855	T_virB9	NA
k127_96717	2989	No terminal repeats	4	11	0.8517	NA	0	0.8042	NA	NA
k127_167069	471	No terminal repeats	2	11	0.8513	NA	1	1.4636	F_traE	NA
k127_179545	701	No terminal repeats	1	11	0.8457	NA	1	1.3288	T_virB6	NA
k127_141956	338	No terminal repeats	1	11	0.8455	NA	1	1.2855	T_virB9	NA
k127_35703	380	No terminal repeats	1	11	0.8413	NA	1	1.3243	NA	NA
k127_61757	366	No terminal repeats	2	11	0.8327	NA	1	1.2855	T_virB9	NA
k127_240626	415	No terminal repeats	1	11	0.8267	NA	1	1.2855	T_virB9	NA
k127_154623	594	No terminal repeats	1	11	0.8158	NA	1	1.2855	T_virB9	NA
k127_50482	370	No terminal repeats	1	11	0.8125	NA	1	1.2855	T_virB9	NA
k127_230145	326	No terminal repeats	1	11	0.8096	NA	1	1.3288	T_virB6	NA
k127_44428	466	No terminal repeats	2	11	0.8075	NA	1	1.1639	T_virB5	NA
k127_193925	532	No terminal repeats	1	11	0.8042	NA	1	1.1426	NA	NA
k127_134353	725	No terminal repeats	2	11	0.8034	NA	1	1.3288	T_virB6	NA
k127_27894	3185	No terminal repeats	4	11	0.7949	NA	0	0.7365	NA	NA
k127_160822	374	No terminal repeats	1	11	0.7916	NA	1	1.3288	T_virB6	NA
k127_12963	356	No terminal repeats	1	11	0.7863	NA	1	1.2855	T_virB9	NA
k127_171892	678	No terminal repeats	2	11	0.7837	NA	1	1.2855	T_virB9	NA
k127_219018	354	No terminal repeats	1	11	0.7776	NA	1	1.3397	T_virB8	NA
k127_51111	350	No terminal repeats	1	11	0.7622	NA	1	1.3288	T_virB6	NA
k127_191635	492	No terminal repeats	1	11	0.7546	NA	1	1.1756	T_virB8	NA
k127_271739	390	No terminal repeats	1	11	0.7544	NA	1	0.9746	T_virB10	NA
k127_116990	316	No terminal repeats	1	11	0.7540	NA	1	1.0188	T_virB8	NA
k127_52005	312	No terminal repeats	1	11	0.7505	NA	1	1.4339	T_virB5	NA
k127_232110	402	No terminal repeats	2	11	0.7385	NA	1	1.3397	T_virB8	NA
k127_221385	313	No terminal repeats	1	11	0.7331	NA	1	1.1374	NA	NA
k127_133225	1495	No terminal repeats	2	11	0.7267	NA	1	1.2855	T_virB9	NA
k127_285284	541	No terminal repeats	1	11	0.7227	NA	1	1.3243	NA	NA
k127_283211	324	No terminal repeats	1	11	0.7205	NA	1	1.0188	T_virB8	NA
k127_135012	311	No terminal repeats	2	11	0.7152	NA	1	1.0188	T_virB8	NA
k127_246641	454	No terminal repeats	1	11	0.7148	NA	1	0.9618	NA	NA
k127_279404	340	No terminal repeats	2	11	0.7138	NA	1	0.9672	NA	NA
k127_91645	398	No terminal repeats	2	11	0.7057	NA	1	1.2855	T_virB9	NA
k127_186519	307	No terminal repeats	1	11	0.7006	NA	1	1.2138	T_virB6	NA
