seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_128306	400	No terminal repeats	1	11	0.9919	NA	1	1.7183	NA	NA
k127_72233	2613	No terminal repeats	3	4	0.9908	NA	0	1.7183	NA	NA
k127_37851	1256	No terminal repeats	2	11	0.9894	NA	1	3.0489	F_traE	NA
k127_371596	330	No terminal repeats	1	11	0.9888	NA	1	1.7183	NA	NA
k127_120059	641	No terminal repeats	2	11	0.9866	NA	2	2.9639	NA	NA
k127_210912	861	No terminal repeats	2	11	0.9852	NA	2	2.5969	T_virB2;T_virB3	NA
k127_305389	828	No terminal repeats	2	11	0.9826	NA	1	2.5932	F_traE	NA
k127_372533	2080	No terminal repeats	4	11	0.9825	NA	1	0.5876	MOBV	NA
k127_254394	309	No terminal repeats	2	11	0.9812	NA	1	3.0489	F_traE	NA
k127_357663	442	No terminal repeats	2	11	0.9799	NA	2	2.5969	T_virB3;T_virB2	NA
k127_26290	782	No terminal repeats	2	11	0.9791	NA	1	2.7416	NA	NA
k127_318300	302	No terminal repeats	1	11	0.9753	NA	1	1.4636	F_traE	NA
k127_175281	691	No terminal repeats	1	11	0.9741	NA	1	1.4636	F_traE	NA
k127_373288	395	No terminal repeats	2	11	0.9739	NA	1	2.5932	F_traE	NA
k127_104512	785	No terminal repeats	2	11	0.9733	NA	1	2.1894	F_traE	NA
k127_397288	389	No terminal repeats	1	11	0.9668	NA	1	1.6642	NA	NA
k127_101005	793	No terminal repeats	1	11	0.9663	NA	1	1.4636	F_traE	NA
k127_241947	435	No terminal repeats	1	15	0.9654	NA	1	1.4946	NA	NA
k127_165480	587	No terminal repeats	1	11	0.9651	NA	1	1.4636	F_traE	NA
k127_113190	338	No terminal repeats	1	11	0.9636	NA	1	1.4868	T_virB5	NA
k127_169707	340	No terminal repeats	1	11	0.9620	NA	1	1.4636	F_traE	NA
k127_168113	2502	No terminal repeats	4	11	0.9577	NA	0	1.1791	NA	NA
k127_149087	318	No terminal repeats	1	11	0.9573	NA	1	1.4636	F_traE	NA
k127_77873	384	No terminal repeats	1	11	0.9571	NA	1	1.4636	F_traE	NA
k127_319346	439	No terminal repeats	1	11	0.9552	NA	1	1.5595	NA	NA
k127_183382	335	No terminal repeats	1	11	0.9548	NA	1	1.4636	F_traE	NA
k127_149899	402	No terminal repeats	1	11	0.9537	NA	1	1.5595	NA	NA
k127_38948	355	No terminal repeats	1	11	0.9531	NA	1	1.5595	NA	NA
k127_18530	2747	No terminal repeats	3	11	0.9519	NA	0	1.5971	NA	NA
k127_258286	5060	No terminal repeats	6	11	0.9518	NA	0	1.2784	NA	NA
k127_310691	1962	No terminal repeats	2	11	0.9512	NA	1	3.1344	NA	NA
k127_159984	307	No terminal repeats	1	11	0.9510	NA	1	1.4636	F_traE	NA
k127_383835	520	No terminal repeats	1	11	0.9494	NA	1	1.5670	NA	NA
k127_92942	518	No terminal repeats	1	11	0.9472	NA	1	1.4636	F_traE	NA
k127_144561	331	No terminal repeats	1	11	0.9458	NA	1	1.5223	NA	NA
k127_389180	452	No terminal repeats	1	11	0.9421	NA	1	1.5223	NA	NA
k127_53384	321	No terminal repeats	1	11	0.9419	NA	1	1.3243	NA	NA
k127_133659	318	No terminal repeats	1	11	0.9396	NA	1	1.4636	F_traE	NA
k127_194945	633	No terminal repeats	1	11	0.9392	NA	1	1.4636	F_traE	NA
k127_6362	602	No terminal repeats	1	11	0.9368	NA	1	1.5111	NA	NA
k127_54872	303	No terminal repeats	1	11	0.9366	NA	1	1.4636	F_traE	NA
k127_160059	343	No terminal repeats	1	11	0.9308	NA	1	1.5223	NA	NA
k127_249800	313	No terminal repeats	1	11	0.9285	NA	1	1.3816	NA	NA
k127_222518	426	No terminal repeats	1	11	0.9216	NA	1	1.1044	NA	NA
k127_178051	1272	No terminal repeats	1	11	0.9202	NA	1	1.4636	F_traE	NA
k127_367773	2975	No terminal repeats	4	11	0.9183	NA	0	2.5546	NA	NA
k127_400929	758	No terminal repeats	2	11	0.9173	NA	1	1.5223	NA	NA
k127_358784	395	No terminal repeats	1	11	0.9154	NA	1	0.9172	NA	NA
k127_73769	333	No terminal repeats	1	11	0.9092	NA	1	1.4636	F_traE	NA
k127_94878	3152	No terminal repeats	2	11	0.8909	NA	0	1.6974	NA	NA
k127_133778	534	No terminal repeats	1	11	0.8828	NA	1	1.1426	NA	NA
k127_146954	343	No terminal repeats	1	11	0.8799	NA	1	1.2016	NA	NA
k127_243880	424	No terminal repeats	1	11	0.8772	NA	1	1.3969	NA	NA
k127_34885	302	No terminal repeats	2	11	0.8744	NA	1	1.6385	NA	NA
k127_106803	3870	No terminal repeats	5	11	0.8733	NA	0	1.1742	NA	NA
k127_132653	477	No terminal repeats	1	11	0.8725	NA	1	1.0188	T_virB8	NA
k127_97300	2617	No terminal repeats	3	11	0.8678	NA	0	1.1478	NA	NA
