seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_282023	825	No terminal repeats	2	11	0.9924	NA	1	3.4366	NA	NA
k127_446595	893	No terminal repeats	3	11	0.9922	NA	2	3.4366	NA	NA
k127_369928	367	No terminal repeats	1	11	0.9919	NA	1	1.7183	NA	NA
k127_81491	336	No terminal repeats	1	11	0.9907	NA	1	1.7183	T_virB3	NA
k127_178134	2873	No terminal repeats	2	11	0.9901	NA	1	2.6906	virb4	NA
k127_110648	1358	No terminal repeats	2	11	0.9900	NA	1	2.4254	NA	NA
k127_83420	3215	No terminal repeats	3	11	0.9898	NA	0	4.0704	NA	NA
k127_159765	897	No terminal repeats	2	11	0.9894	NA	1	2.8903	NA	NA
k127_2320	311	No terminal repeats	1	11	0.9891	NA	1	1.7183	T_virB2	NA
k127_70839	3045	No terminal repeats	5	11	0.9886	NA	0	2.8646	NA	NA
k127_215385	317	No terminal repeats	1	11	0.9885	NA	1	1.7183	NA	NA
k127_98639	1211	No terminal repeats	1	11	0.9885	NA	1	1.6920	MOBQ	NA
k127_437092	1165	No terminal repeats	2	11	0.9882	NA	2	2.9136	T_virB6	NA
k127_249148	429	No terminal repeats	2	11	0.9870	NA	1	3.0489	F_traE	NA
k127_341287	802	No terminal repeats	2	11	0.9869	NA	1	3.0489	F_traE	NA
k127_49990	356	No terminal repeats	1	11	0.9865	NA	1	1.7183	NA	NA
k127_93376	326	No terminal repeats	1	11	0.9863	NA	1	1.7183	NA	NA
k127_87684	1113	No terminal repeats	2	11	0.9860	NA	2	2.4315	virb4	NA
k127_178791	1123	No terminal repeats	1	11	0.9855	NA	1	0.9015	NA	NA
k127_306365	923	No terminal repeats	2	11	0.9845	NA	1	3.0489	F_traE	NA
k127_157420	1660	No terminal repeats	2	11	0.9844	NA	1	2.8723	NA	NA
k127_480360	471	No terminal repeats	2	11	0.9840	NA	1	3.0489	F_traE	NA
k127_270217	471	No terminal repeats	1	11	0.9840	NA	1	0.9293	NA	NA
k127_291953	525	No terminal repeats	2	11	0.9835	NA	1	3.0489	F_traE	NA
k127_459001	975	No terminal repeats	1	11	0.9827	NA	1	1.3764	NA	NA
k127_348586	713	No terminal repeats	1	11	0.9824	NA	1	0.9172	NA	NA
k127_140831	373	No terminal repeats	2	11	0.9819	NA	1	2.6446	I_traK	NA
k127_284376	3559	No terminal repeats	6	11	0.9812	NA	1	4.4588	NA	NA
k127_68947	385	No terminal repeats	1	11	0.9805	NA	1	1.4636	F_traE	NA
k127_363892	779	No terminal repeats	2	11	0.9800	NA	1	2.5932	F_traE	NA
k127_253615	4640	No terminal repeats	6	11	0.9797	NA	1	2.8867	F_traE	NA
k127_329282	341	No terminal repeats	1	11	0.9795	NA	1	1.4636	F_traE	NA
k127_334010	984	No terminal repeats	1	11	0.9787	NA	1	1.6920	MOBQ	NA
k127_318953	675	No terminal repeats	2	11	0.9785	NA	1	2.8903	NA	NA
k127_226921	466	No terminal repeats	1	11	0.9779	NA	1	1.4636	F_traE	NA
k127_231224	346	No terminal repeats	1	11	0.9778	NA	1	1.4636	F_traE	NA
k127_343277	308	No terminal repeats	1	11	0.9768	NA	1	1.4636	F_traE	NA
k127_36185	3834	No terminal repeats	5	11	0.9764	NA	0	1.5076	NA	NA
k127_142602	307	No terminal repeats	1	11	0.9763	NA	1	1.4636	F_traE	NA
k127_42391	626	No terminal repeats	1	11	0.9760	NA	1	1.4636	F_traE	NA
k127_363925	316	No terminal repeats	1	11	0.9758	NA	1	1.4636	F_traE	NA
k127_331728	411	No terminal repeats	1	11	0.9754	NA	1	0.9015	NA	NA
k127_410931	1917	No terminal repeats	4	11	0.9744	NA	1	1.1540	NA	NA
k127_30134	786	No terminal repeats	1	11	0.9722	NA	1	0.9963	NA	NA
k127_323027	546	No terminal repeats	1	11	0.9719	NA	1	1.4636	F_traE	NA
k127_221963	447	No terminal repeats	1	11	0.9704	NA	1	1.1151	NA	NA
k127_440795	3091	No terminal repeats	4	11	0.9701	NA	0	2.8264	NA	NA
k127_94815	338	No terminal repeats	1	11	0.9699	NA	1	1.4636	F_traE	NA
k127_115409	411	No terminal repeats	1	11	0.9696	NA	1	1.4636	F_traE	NA
k127_31330	2512	No terminal repeats	6	11	0.9688	NA	1	2.7416	NA	NA
k127_434527	3553	No terminal repeats	4	11	0.9680	NA	0	1.6977	NA	NA
k127_220736	1203	No terminal repeats	1	11	0.9679	NA	1	1.4636	F_traE	NA
k127_37626	352	No terminal repeats	1	11	0.9676	NA	1	0.9293	NA	NA
k127_82373	427	No terminal repeats	1	11	0.9661	NA	1	1.4636	F_traE	NA
k127_221286	3439	No terminal repeats	6	11	0.9659	NA	0	3.1742	NA	NA
k127_274659	617	No terminal repeats	1	11	0.9659	NA	1	1.4636	F_traE	NA
k127_427960	432	No terminal repeats	1	11	0.9653	NA	1	0.8949	NA	NA
k127_293377	407	No terminal repeats	1	11	0.9651	NA	1	1.4636	F_traE	NA
k127_16256	1864	No terminal repeats	2	11	0.9650	NA	1	1.3764	NA	NA
k127_154913	5838	No terminal repeats	6	11	0.9648	NA	0	3.1196	NA	NA
k127_347730	412	No terminal repeats	1	11	0.9644	NA	1	1.5486	NA	NA
k127_106355	352	No terminal repeats	2	11	0.9641	NA	2	2.2801	T_virB2;T_virB3	NA
k127_357680	2716	No terminal repeats	3	11	0.9641	NA	0	1.5828	NA	NA
k127_139471	858	No terminal repeats	2	11	0.9639	NA	1	1.7183	NA	NA
k127_364785	8428	No terminal repeats	19	11	0.9631	NA	0	2.0684	NA	NA
k127_60864	1395	No terminal repeats	2	11	0.9628	NA	1	0.8949	NA	NA
k127_201861	2774	No terminal repeats	4	11	0.9626	NA	0	1.5828	NA	NA
k127_299206	730	No terminal repeats	1	11	0.9626	NA	1	1.4636	F_traE	NA
k127_369425	514	No terminal repeats	1	11	0.9623	NA	1	0.8949	NA	NA
