seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k127_65624	3618	No terminal repeats	5	11	0.9939	NA	0	5.5741	NA	NA
k127_93105	2080	No terminal repeats	2	11	0.9938	NA	2	2.8392	MOBQ	NA
k127_5803	325	No terminal repeats	2	11	0.9926	NA	2	3.4366	NA	NA
k127_78877	385	No terminal repeats	2	11	0.9890	NA	1	3.0489	F_traE	NA
k127_294338	355	No terminal repeats	2	11	0.9861	NA	2	2.8371	T_virB3	NA
k127_65598	2500	No terminal repeats	4	11	0.9827	NA	0	2.7282	NA	NA
k127_10074	6576	No terminal repeats	10	11	0.9812	NA	0	1.7089	NA	NA
k127_6111	462	No terminal repeats	1	11	0.9807	NA	1	1.5670	NA	NA
k127_177576	921	No terminal repeats	1	11	0.9793	NA	1	1.4636	F_traE	NA
k127_28173	334	No terminal repeats	1	11	0.9783	NA	1	1.4636	F_traE	NA
k127_244429	635	No terminal repeats	1	11	0.9779	NA	1	1.4636	F_traE	NA
k127_101204	4083	No terminal repeats	3	11	0.9776	NA	0	2.1820	NA	NA
k127_202763	395	No terminal repeats	1	11	0.9774	NA	1	1.4636	F_traE	NA
k127_43555	412	No terminal repeats	1	11	0.9772	NA	1	1.5465	T_virB5	NA
k127_333371	719	No terminal repeats	1	11	0.9769	NA	1	1.4636	F_traE	NA
k127_74824	375	No terminal repeats	1	11	0.9765	NA	1	1.4636	F_traE	NA
k127_129135	2631	No terminal repeats	4	11	0.9755	NA	0	2.4391	NA	NA
k127_280474	672	No terminal repeats	1	11	0.9748	NA	1	1.4636	F_traE	NA
k127_22298	890	No terminal repeats	1	11	0.9745	NA	1	1.6000	NA	NA
k127_133863	2881	No terminal repeats	4	11	0.9739	NA	0	2.1766	NA	NA
k127_104280	320	No terminal repeats	1	11	0.9705	NA	1	1.4636	F_traE	NA
k127_130713	404	No terminal repeats	1	11	0.9689	NA	1	1.4636	F_traE	NA
k127_287325	783	No terminal repeats	1	11	0.9688	NA	1	1.4636	F_traE	NA
k127_310334	676	No terminal repeats	1	11	0.9686	NA	1	1.4636	F_traE	NA
k127_309847	312	No terminal repeats	1	11	0.9666	NA	1	1.1679	NA	NA
k127_241996	395	No terminal repeats	1	11	0.9659	NA	1	1.4636	F_traE	NA
k127_285976	313	No terminal repeats	1	11	0.9658	NA	1	1.5465	T_virB5	NA
k127_80351	944	No terminal repeats	1	11	0.9656	NA	1	1.4636	F_traE	NA
k127_171322	357	No terminal repeats	1	11	0.9620	NA	1	1.4636	F_traE	NA
k127_120423	50484	No terminal repeats	51	11	0.9616	NA	1	5.9507	T_virB1	NA
k127_320953	363	No terminal repeats	1	11	0.9611	NA	1	1.4636	F_traE	NA
k127_211165	305	No terminal repeats	1	11	0.9611	NA	1	1.4636	F_traE	NA
k127_43626	344	No terminal repeats	1	11	0.9609	NA	1	1.6000	NA	NA
k127_1483	3941	No terminal repeats	7	11	0.9605	NA	0	0.8443	NA	NA
k127_125399	454	No terminal repeats	1	11	0.9584	NA	1	1.5223	NA	NA
k127_33467	350	No terminal repeats	1	11	0.9583	NA	1	1.6000	NA	NA
k127_236550	13729	No terminal repeats	15	11	0.9582	NA	0	2.8210	NA	NA
k127_309404	383	No terminal repeats	1	11	0.9541	NA	1	1.4636	F_traE	NA
k127_323915	319	No terminal repeats	1	11	0.9530	NA	1	1.4636	F_traE	NA
k127_82229	380	No terminal repeats	1	11	0.9520	NA	1	1.4636	F_traE	NA
k127_88664	2583	No terminal repeats	3	11	0.9491	NA	0	1.6030	NA	NA
k127_215870	453	No terminal repeats	1	11	0.9482	NA	1	1.2722	MOBQ	NA
k127_337170	490	No terminal repeats	1	11	0.9479	NA	1	1.4636	F_traE	NA
k127_73631	323	No terminal repeats	1	11	0.9476	NA	1	1.6659	NA	NA
k127_27631	3030	No terminal repeats	6	11	0.9471	NA	0	1.1848	NA	NA
k127_153647	304	No terminal repeats	1	11	0.9471	NA	1	1.4636	F_traE	NA
k127_248337	464	No terminal repeats	1	11	0.9459	NA	1	1.6659	NA	NA
k127_283461	1895	No terminal repeats	4	11	0.9436	NA	2	0.5619	T_virB3;T_virB2;T_virB11	NA
k127_79228	303	No terminal repeats	1	11	0.9410	NA	1	1.4636	F_traE	NA
k127_45181	1124	No terminal repeats	2	11	0.9408	NA	2	2.1791	virb4;T_virB5	NA
k127_288199	553	No terminal repeats	2	11	0.9403	NA	1	1.7137	NA	NA
k127_143942	409	No terminal repeats	1	11	0.9400	NA	1	1.7109	NA	NA
k127_285221	319	No terminal repeats	2	11	0.9369	NA	1	1.4636	F_traE	NA
k127_200645	474	No terminal repeats	2	11	0.9358	NA	1	2.2753	NA	NA
k127_299595	1809	No terminal repeats	5	11	0.9336	NA	1	2.8088	NA	NA
k127_157818	353	No terminal repeats	1	11	0.9314	NA	1	1.5223	NA	NA
k127_270441	3322	No terminal repeats	4	11	0.9293	NA	0	0.8559	NA	NA
k127_5199	1619	No terminal repeats	1	11	0.9280	NA	1	1.0515	NA	NA
k127_171878	336	No terminal repeats	1	11	0.9273	NA	1	1.2855	T_virB9	NA
k127_231000	342	No terminal repeats	1	11	0.9258	NA	1	1.5789	NA	NA
k127_77803	2655	No terminal repeats	4	11	0.9257	NA	0	2.0967	NA	NA
k127_339473	422	No terminal repeats	2	11	0.9256	NA	1	1.7183	NA	NA
k127_103228	377	No terminal repeats	1	11	0.9253	NA	1	0.9172	NA	NA
k127_7221	2860	No terminal repeats	4	11	0.9247	NA	0	2.2040	NA	NA
k127_180181	453	No terminal repeats	1	11	0.9202	NA	1	1.4636	F_traE	NA
k127_232774	363	No terminal repeats	1	11	0.9185	NA	1	1.3816	NA	NA
k127_310192	4302	No terminal repeats	5	11	0.9145	NA	0	0.4547	NA	NA
k127_54158	3619	No terminal repeats	4	11	0.9119	NA	0	1.7183	NA	NA
k127_111943	391	No terminal repeats	1	11	0.9118	NA	1	1.3816	NA	NA
k127_234120	3316	No terminal repeats	4	11	0.9111	NA	0	1.5593	NA	NA
k127_91970	5440	No terminal repeats	4	11	0.9103	NA	0	1.0609	NA	NA
k127_191257	363	No terminal repeats	1	11	0.9086	NA	1	1.6924	NA	NA
k127_246255	441	No terminal repeats	1	11	0.9065	NA	1	1.5223	NA	NA
k127_1880	61663	No terminal repeats	62	11	0.8960	NA	0	0.7281	NA	NF000496
k127_180088	4360	No terminal repeats	5	11	0.8952	NA	0	1.7183	NA	NA
k127_135057	1069	No terminal repeats	4	11	0.8945	NA	1	1.3816	NA	NA
k127_108362	309	No terminal repeats	2	11	0.8931	NA	1	1.4636	F_traE	NA
k127_9882	9029	No terminal repeats	10	11	0.8910	NA	0	0.7016	NA	NA
k127_153676	2502	No terminal repeats	4	11	0.8833	NA	0	0.5849	NA	NA
k127_5502	2655	No terminal repeats	4	11	0.8831	NA	0	2.2967	NA	NA
k127_56129	331	No terminal repeats	1	11	0.8798	NA	1	1.1986	T_virB3	NA
k127_226660	3747	No terminal repeats	6	11	0.8745	NA	0	2.0929	NA	NA
k127_330882	306	No terminal repeats	2	11	0.8724	NA	1	1.5654	NA	NA
